,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),0.43,0.05798275605729687,2.0,0.0,0.389,1.0,0.471,,,,
1,set1__Glucose carbon source (20mM),0.1065,0.3542604973744603,2.0,2.0,-0.144,3.0,0.357,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),0.2915,0.20293964620053914,2.0,4.0,0.435,5.0,0.148,,,,
3,set1__Potassium Acetate Carbon Source (20mM),0.068,0.14142135623730953,2.0,6.0,-0.032,7.0,0.168,,,,
4,set1__Potassium Acetate Carbon Source (5mM),0.1735,0.1548563850798539,2.0,8.0,0.283,9.0,0.064,,,,
5,set5__D-Glucose carbon source,0.28600000000000003,0.36910973977937783,2.0,10.0,0.547,11.0,0.025,,,,
6,set5__Levulinic Acid carbon source,0.07774999999999999,0.18449277311952716,4.0,12.0,0.285,13.0,0.07,14.0,-0.162,15.0,0.118
7,set5__Vanillin carbon source,0.4045,0.2213244225113894,2.0,16.0,0.248,17.0,0.561,,,,
8,set5__p-Coumaric acid carbon source,0.09799999999999999,0.19374725804511403,2.0,18.0,0.235,19.0,-0.039,,,,
9,set6__D-Glucose carbon source,0.022,,1.0,20.0,0.022,,,,,,
10,set6__Ferulic Acid carbon source,-0.146,,1.0,21.0,-0.146,,,,,,
11,set6__benzoic acid carbon source,0.069,,1.0,22.0,0.069,,,,,,
12,set6__Valerolactam carbon source,-0.279,,1.0,23.0,-0.279,,,,,,
13,set6__D-Glucuronic Acid carbon source,-0.288,,1.0,24.0,-0.288,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,0.109,,1.0,25.0,0.109,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,0.16399999999999998,0.0311126983722081,2.0,26.0,0.142,30.0,0.186,,,,
16,set7__Valerolactam 10 mM carbon source,0.17,,1.0,27.0,0.17,,,,,,
17,set7__L-Lysine 10 mM carbon source,0.304,,1.0,28.0,0.304,,,,,,
18,set7__D-Lysine 10 mM carbon source,0.2555,0.4150716805565034,2.0,29.0,-0.038,31.0,0.549,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-0.091,,1.0,32.0,-0.091,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,-0.246,,1.0,33.0,-0.246,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.02,,1.0,34.0,-0.02,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.24150000000000002,0.2213244225113894,2.0,35.0,-0.398,47.0,-0.085,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.118,0.1414213562373095,2.0,36.0,0.018,49.0,0.218,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,0.129,,1.0,37.0,0.129,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,-0.128,,1.0,38.0,-0.128,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,0.008,,1.0,39.0,0.008,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,0.162,,1.0,40.0,0.162,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.164,,1.0,41.0,0.164,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.33,,1.0,42.0,0.33,,,,,,
