k,name,in_iM,gene_weight,regulator,function,category
76,fModule_77,False,-0.0165336928350421,PsrA,,
50,fModule_51,False,-0.0127736699416,,,
68,fModule_69,False,-0.0126071366034477,,,
42,fModule_43,False,-0.0125776284881518,PhhR,,
46,fModule_47,False,-0.0113528171086876,,,
78,fModule_79,False,0.0110292714747047,,,
39,fModule_40,False,-0.01040654661097,,,
9,fModule_10,False,-0.0099529774412278,,,
81,fModule_82,False,0.0087861982090526,,,
16,fModule_17,False,-0.0086826725405702,PedR1,,
57,fModule_58,False,0.008570452425652,PrpR,,
37,fModule_38,False,-0.0084713854621338,,,
51,fModule_52,False,-0.0083493840980622,FleQ,,
35,fModule_36,False,0.0080742740272753,,,
24,fModule_25,False,-0.0080653499630979,PrpR,,
41,fModule_42,False,0.0077867735973854,,,
29,fModule_30,False,0.0077801790917143,HutC,,
45,fModule_46,False,-0.0077254320291393,,,
53,fModule_54,False,-0.0072295537996212,,,
14,fModule_15,False,-0.0071233835242402,,,
25,fModule_26,False,-0.0070167175082407,,,
67,fModule_68,False,-0.0067517918842541,,,
20,fModule_21,False,-0.0067351443000031,,,
82,fModule_83,False,0.0067061334185307,,,
73,fModule_74,False,0.0066753403813896,,,
64,fModule_65,False,0.0065680284947069,DctD-II,,
33,fModule_34,False,0.0064297449613277,,,
52,fModule_53,False,-0.0062601806620353,PP_5350,,
77,fModule_78,False,0.0061856388030896,,,
36,fModule_37,False,-0.00614525830128,,,
63,fModule_64,False,0.0060657910821532,,,
61,fModule_62,False,0.0060247479016987,PP_3603,,
48,fModule_49,False,-0.0058740528747079,,,
75,fModule_76,False,0.0057744032956287,,,
4,fModule_5,False,0.0057400240639536,BenR,,
47,fModule_48,False,0.0053233420398978,,,
7,fModule_8,False,-0.0048852548537609,GltR-II,,
17,fModule_18,False,-0.0047031710139495,,,
54,fModule_55,False,0.0046701632482111,,,
0,fModule_1,False,0.0046366217676449,,,
12,fModule_13,False,0.0045401035515297,ModR,,
11,fModule_12,False,0.004306779882696,BirA,,
60,fModule_61,False,-0.0042478400508129,,,
21,fModule_22,False,-0.0040883695226507,,,
19,fModule_20,False,-0.0038697244101119,,,
43,fModule_44,False,-0.0034412986599679,,,
83,fModule_84,False,0.0034395037904243,,,
28,fModule_29,False,-0.0033974247326907,,,
18,fModule_19,False,0.0030617137924251,,,
55,fModule_56,False,0.0029376097023013,PydR,,
1,fModule_2,False,-0.002888927624054,,,
70,fModule_71,False,-0.0027320497761417,,,
8,fModule_9,False,0.0025533985988194,,,
59,fModule_60,False,-0.0024616055391358,,,
49,fModule_50,False,0.0024204468670982,PP_2046,,
40,fModule_41,False,-0.002277031606203,,,
22,fModule_23,False,0.002238500681857,,,
66,fModule_67,False,-0.0020105990426545,,,
6,fModule_7,False,-0.0020089136415583,GbdR,,
27,fModule_28,False,0.0019079678337748,VanR,,
32,fModule_33,False,0.0018405845843242,BirA,,
3,fModule_4,False,0.0018021479659042,,,
10,fModule_11,False,0.0016160020720801,PrpR,,
5,fModule_6,False,-0.0016132367001542,GcsR,,
13,fModule_14,False,-0.0015750062156782,PP_3359,,
31,fModule_32,False,-0.0013217558176711,,,
38,fModule_39,False,-0.0010836223523399,,,
34,fModule_35,False,0.0010664847259148,,,
62,fModule_63,False,0.0010136203647532,,,
26,fModule_27,False,0.0009649501720392,,,
44,fModule_45,False,-0.0009389664411763,,,
72,fModule_73,False,-0.0009327471404859,RpoD,,
79,fModule_80,False,0.0009166907600713,,,
65,fModule_66,False,0.0008765176911192,,,
58,fModule_59,False,-0.0007925999291408,,,
2,fModule_3,False,-0.0006422896777033,,,
80,fModule_81,False,-0.0006265845009672,,,
23,fModule_24,False,0.0005606356987066,,,
71,fModule_72,False,0.0005216384623242,,,
15,fModule_16,False,0.0003746631851888,PcaR,,
56,fModule_57,False,0.0003558836021067,,,
69,fModule_70,False,0.0002628557544091,,,
74,fModule_75,False,-0.0002106256380505,,,
30,fModule_31,False,-0.0001056068326329,,,
