,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),-0.0024999999999999953,0.14354267658086914,2.0,0.0,0.099,1.0,-0.104,,,,
1,set1__Glucose carbon source (20mM),-0.16649999999999998,0.05444722215136415,2.0,2.0,-0.128,3.0,-0.205,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),0.0975,0.0007071067811865482,2.0,4.0,0.097,5.0,0.098,,,,
3,set1__Potassium Acetate Carbon Source (20mM),0.07400000000000001,0.03535533905932738,2.0,6.0,0.049,7.0,0.099,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-0.0535,0.0035355339059327407,2.0,8.0,-0.051,9.0,-0.056,,,,
5,set5__D-Glucose carbon source,0.061,0.05232590180780452,2.0,10.0,0.098,11.0,0.024,,,,
6,set5__Levulinic Acid carbon source,-0.03625,0.0963098298894424,4.0,12.0,-0.072,13.0,0.025,14.0,0.057,15.0,-0.155
7,set5__Vanillin carbon source,-0.046,0.018384776310850233,2.0,16.0,-0.033,17.0,-0.059,,,,
8,set5__p-Coumaric acid carbon source,-0.041,0.1767766952966369,2.0,18.0,0.084,19.0,-0.166,,,,
9,set6__D-Glucose carbon source,0.005,,1.0,20.0,0.005,,,,,,
10,set6__Ferulic Acid carbon source,-0.078,,1.0,21.0,-0.078,,,,,,
11,set6__benzoic acid carbon source,-0.113,,1.0,22.0,-0.113,,,,,,
12,set6__Valerolactam carbon source,-0.169,,1.0,23.0,-0.169,,,,,,
13,set6__D-Glucuronic Acid carbon source,-0.058,,1.0,24.0,-0.058,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-0.17,,1.0,25.0,-0.17,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,0.002999999999999999,0.07919595949289332,2.0,26.0,0.059,30.0,-0.053,,,,
16,set7__Valerolactam 10 mM carbon source,-0.117,,1.0,27.0,-0.117,,,,,,
17,set7__L-Lysine 10 mM carbon source,0.026,,1.0,28.0,0.026,,,,,,
