,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,set1__Glucose carbon source (40mM),2.0606059031562536,0.5060345892912114,2.0,0.0,2.4184263927590184,1.0,1.7027854135534883,,,,
1,set1__Glucose carbon source (20mM),2.0668834424243423,0.2298489501998645,2.0,2.0,1.904355691089409,3.0,2.2294111937592755,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),6.563698083506447,0.9640959041492639,2.0,4.0,5.881979331968327,5.0,7.245416835044567,,,,
3,set1__Potassium Acetate Carbon Source (20mM),8.833739677126967,0.1875134620073697,2.0,6.0,8.70114763657779,7.0,8.966331717676145,,,,
4,set1__Potassium Acetate Carbon Source (5mM),6.229342031638774,0.03857955562746201,2.0,8.0,6.256621897038116,9.0,6.202062166239432,,,,
5,set5__D-Glucose carbon source,1.5367067084076158,0.07985228506850539,2.0,10.0,1.4802426161424345,11.0,1.5931708006727974,,,,
6,set5__Levulinic Acid carbon source,4.878249693886625,1.2521517988221362,4.0,12.0,4.708279997742192,13.0,3.171395336099963,14.0,5.807264357642059,15.0,5.826059084062289
7,set5__Vanillin carbon source,-4.179524843869599,0.27237855505887293,2.0,16.0,-4.372125567201522,17.0,-3.986924120537677,,,,
8,set5__p-Coumaric acid carbon source,3.478631988689285,0.0064231935560658555,2.0,18.0,3.483173872409653,19.0,3.474090104968917,,,,
9,set6__D-Glucose carbon source,2.570726960088603,,1.0,20.0,2.570726960088603,,,,,,
10,set6__Ferulic Acid carbon source,9.006968597162007,,1.0,21.0,9.006968597162007,,,,,,
11,set6__benzoic acid carbon source,2.3727554691612256,,1.0,22.0,2.3727554691612256,,,,,,
12,set6__Valerolactam carbon source,2.035313015810789,,1.0,23.0,2.035313015810789,,,,,,
13,set6__D-Glucuronic Acid carbon source,3.77615464362178,,1.0,24.0,3.77615464362178,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,5.648942702040507,,1.0,25.0,5.648942702040507,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,3.8694649349038084,0.527059694276173,2.0,26.0,4.242152418816599,30.0,3.496777450991018,,,,
16,set7__Valerolactam 10 mM carbon source,7.0508313251022505,,1.0,27.0,7.0508313251022505,,,,,,
17,set7__L-Lysine 10 mM carbon source,7.6519112464802195,,1.0,28.0,7.6519112464802195,,,,,,
18,set7__D-Lysine 10 mM carbon source,4.61314006800626,0.5545601782980089,2.0,29.0,4.221006805355716,31.0,5.005273330656802,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,6.868325475084917,,1.0,32.0,6.868325475084917,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,9.44955622581,,1.0,33.0,9.44955622581,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,12.72045202424746,,1.0,34.0,12.72045202424746,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,11.589372935933,1.1761632547480851,2.0,35.0,12.421045949147812,47.0,10.757699922718189,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,11.863374835548061,1.3699552332699823,2.0,36.0,12.832079470915264,49.0,10.894670200180858,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,6.091448693555829,,1.0,37.0,6.091448693555829,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,11.804234427921967,,1.0,38.0,11.804234427921967,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,4.183703091446425,,1.0,39.0,4.183703091446425,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,5.697058859201539,,1.0,40.0,5.697058859201539,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",11.239798676343655,,1.0,41.0,11.239798676343655,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",9.938718084391937,,1.0,42.0,9.938718084391937,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",10.167683245061138,,1.0,43.0,10.167683245061138,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,3.2078653619792328,,1.0,44.0,3.2078653619792328,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,4.589734590998552,,1.0,45.0,4.589734590998552,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,10.417633648890265,,1.0,46.0,10.417633648890265,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,10.355733779313873,,1.0,48.0,10.355733779313873,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,9.502634522319893,,1.0,50.0,9.502634522319893,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,2.823106557414062,,1.0,51.0,2.823106557414062,,,,,,
37,set9__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,2.709210670213795,,1.0,52.0,2.709210670213795,,,,,,
38,set9__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v oleyl alcohol overlay,4.256260170486829,,1.0,53.0,4.256260170486829,,,,,,
39,set10__L-Arginine carbon source,2.9213761258908217,,1.0,54.0,2.9213761258908217,,,,,,
40,set10__L-Glutamic acid monopotassium salt monohydrate carbon source,11.494936320476338,,1.0,55.0,11.494936320476338,,,,,,
41,set10__L-Histidine carbon source,1.5448452863557236,,1.0,56.0,1.5448452863557236,,,,,,
42,set10__D-Glucose carbon source with 20AA_mix_minus_Ala,1.5055427023287198,,1.0,57.0,1.5055427023287198,,,,,,
43,set10__D-Glucose carbon source with 20AA_mix_minus_Arg,2.122894501402406,,1.0,58.0,2.122894501402406,,,,,,
44,set10__D-Glucose carbon source with 20AA_mix_minus_Asn,1.8434944917023424,,1.0,59.0,1.8434944917023424,,,,,,
45,set10__D-Glucose carbon source with 20AA_mix_minus_Asp,1.9858144389871568,,1.0,60.0,1.9858144389871568,,,,,,
46,set10__D-Glucose carbon source with 20AA_mix_minus_Cys,1.9574309512089612,,1.0,61.0,1.9574309512089612,,,,,,
47,set10__D-Glucose carbon source with 20AA_mix_minus_Glu,1.7182319986798946,,1.0,62.0,1.7182319986798946,,,,,,
48,set10__D-Glucose carbon source with 20AA_mix_minus_Gln,1.6788622954727552,,1.0,63.0,1.6788622954727552,,,,,,
49,set10__D-Glucose carbon source with 20AA_mix_minus_Gly,1.8199814315476983,,1.0,64.0,1.8199814315476983,,,,,,
50,set10__D-Glucose carbon source with 20AA_mix_minus_His,1.4434063028901372,,1.0,65.0,1.4434063028901372,,,,,,
51,set10__D-Glucose carbon source with 20AA_mix_minus_Ile,2.0922475669826306,,1.0,66.0,2.0922475669826306,,,,,,
52,set10__D-Glucose carbon source with 20AA_mix_minus_Leu,1.8533969395003531,,1.0,67.0,1.8533969395003531,,,,,,
