,PP_2160
set1IT078,-0.348
set1IT079,-0.028
set1IT080,0.037
set1IT081,-0.021
set1IT082,0.181
set1IT083,0.177
set1IT084,-0.097
set1IT085,-0.146
set1IT086,0.142
set1IT087,0.032
set5IT075,-0.077
set5IT076,-0.009
set5IT081,-0.141
set5IT082,-0.525
set5IT083,-0.177
set5IT084,-0.151
set5IT085,-0.314
set5IT086,-0.164
set5IT087,-0.149
set5IT088,-0.289
set6IT057,-0.363
set6IT059,-0.452
set6IT061,-0.612
set6IT064,-0.387
set6IT065,-0.195
set7IT042,0.544
set7IT044,-0.019
set7IT045,0.449
set7IT055,-0.053
set7IT056,-0.496
set7IT057,-0.154
set7IT062,-0.783
set8IT058,-0.359
set8IT059,0.275
set8IT060,-0.015
set8IT062,0.592
set8IT064,1.003
set8IT070,0.106
set8IT073,0.404
set8IT080,0.235
set8IT081,0.319
set8IT082,0.271
set8IT084,0.188
set8IT085,0.41
set8IT089,0.577
set8IT090,0.456
set8IT092,-0.451
set8IT093,0.801
set8IT094,0.385
set8IT095,0.698
set8IT096,0.922
set9IT020,0.181
set9IT022,-0.401
set9IT025,0.397
set10IT006,-0.393
set10IT008,0.026
set10IT010,-0.565
set10IT017,-0.452
set10IT018,-0.314
set10IT019,-0.596
set10IT020,-0.413
set10IT021,-0.692
set10IT022,-0.39
set10IT023,-0.353
set10IT024,-0.626
set10IT025,-0.258
set10IT026,0.099
set10IT027,-0.302
set10IT028,-0.255
set10IT029,-0.699
set10IT031,-0.852
set10IT032,0.053
set10IT033,-0.447
set10IT034,-1.257
set10IT035,-0.684
set10IT036,0.287
set10IT037,-0.46
set10IT043,-0.742
set10IT044,0.066
set10IT053,0.317
set12IT001,0.151
set12IT002,0.218
set12IT004,-0.281
set12IT007,0.378
set12IT008,-0.492
set12IT009,-0.026
set12IT014,0.106
set12IT015,0.096
set12IT016,0.568
set12IT017,-0.346
set12IT023,-0.267
set12IT024,0.133
set12IT025,-0.863
set12IT026,-0.819
set12IT027,-0.072
set12IT028,0.425
set12IT029,0.542
set12IT031,0.05
set12IT032,-0.321
set12IT034,-0.317
set12IT037,-0.153
set12IT038,0.365
set12IT039,0.108
set12IT044,0.065
set12IT046,0.563
set12IT053,-0.473
set12IT054,0.265
set12IT055,-0.048
set12IT056,-0.174
set12IT057,-0.414
set12IT058,0.496
set12IT059,-0.141
set15IT054,0.172
set15IT057,0.173
set15IT058,0.026
set15IT059,-0.071
set15IT060,0.243
set15IT061,0.444
set15IT062,0.215
set15IT063,-1.008
set15IT064,0.062
set15IT065,0.512
set15IT066,0.113
set15IT067,-0.337
set15IT068,0.266
set15IT071,-0.221
set15IT072,0.1
set15IT073,0.33
set15IT074,-0.087
set15IT075,0.346
set15IT076,-0.292
set15IT077,-1.174
set15IT078,0.39
set15IT079,-0.011
set15IT080,-0.339
set15IT081,0.185
set16IT004,0.085
set16IT005,-0.023
set16IT006,0.004
set16IT007,-0.123
set16IT008,0.022
set16IT009,-0.106
set16IT010,-0.079
set16IT011,-0.408
set16IT012,-0.098
set16IT013,-0.039
set16IT014,0.021
set16IT015,-0.045
set27IT004,-0.039
set27IT005,-0.084
set27IT006,-0.05
set27IT007,-0.045
set27IT008,-0.007
set27IT009,-0.12
set27IT010,0.098
set27IT011,0.302
set27IT012,0.214
set27IT013,0.135
set27IT014,0.041
set27IT015,-0.265
set27IT016,-0.345
set27IT017,-0.086
set27IT018,-0.112
set27IT019,0.127
set27IT020,0.164
set27IT021,0.03
set27IT024,0.241
set27IT025,0.425
set27IT028,0.035
set27IT029,0.128
set27IT030,-0.081
set27IT031,-0.095
set27IT032,0.119
set27IT033,-0.053
set27IT034,-0.136
set27IT035,-0.164
set27IT036,0.002
set27IT037,-0.168
set27IT038,0.013
set27IT039,-0.106
set27IT040,-0.616
set27IT041,-0.493
set27IT042,0.156
set27IT043,0.201
set27IT044,-0.272
set27IT045,-0.157
set27IT046,-0.03
set27IT047,-0.204
set27IT048,0.103
set27IT049,0.51
set27IT050,0.086
set27IT051,0.043
set27IT052,0.191
set27IT053,-0.391
set27IT054,-0.193
set27IT055,0.09
set27IT056,0.064
set27IT057,-0.114
set27IT058,0.529
set27IT059,0.067
set27IT060,0.114
set27IT061,-0.111
set27IT062,-0.049
set27IT063,-0.011
set27IT064,0.15
set27IT065,0.225
set27IT066,-0.059
set27IT067,0.143
set27IT068,0.297
set27IT069,0.207
set27IT070,-0.099
set27IT071,0.232
set27IT072,-0.204
set27IT073,0.106
set28IT003,-0.015
set28IT004,-0.119
set28IT005,-0.385
set28IT006,-0.204
set28IT007,-0.218
set28IT008,0.067
set28IT009,-0.005
set28IT010,-0.577
set28IT013,0.046
set28IT014,-0.547
set28IT017,-0.091
set28IT018,-0.479
set28IT021,0.149
set28IT022,-0.249
set28IT023,0.082
set28IT024,-0.337
set28IT027,-0.51
set28IT028,-0.006
set28IT029,0.091
set28IT030,-0.343
set28IT031,-0.135
set28IT032,0.127
set28IT035,-0.252
set28IT036,-0.781
set28IT037,-0.59
set28IT038,0.025
set28IT039,-0.154
set28IT040,-0.017
set28IT041,-0.302
set28IT042,0.095
set28IT045,-0.122
set28IT046,-0.782
set29IT004,0.592
set29IT005,0.109
set29IT006,-0.051
set29IT007,-0.168
set29IT014,0.15
set29IT015,0.24
set29IT057,0.262
set29IT058,0.049
set100IT008,0.06
set100IT009,0.139
set100IT010,0.357
set100IT011,-0.124
set100IT012,-0.02
set100IT013,0.227
set100IT014,-0.329
set100IT015,-0.021
set100IT016,-0.056
set100IT017,-0.26
set100IT018,-0.169
set100IT019,-0.295
set100IT020,-0.239
set100IT021,-0.031
set100IT022,-0.071
set100IT023,0.035
set100IT024,0.188
set100IT025,0.016
set100IT026,-0.502
set100IT027,-0.336
set100IT028,-0.328
set100IT029,-0.144
set100IT030,0.011
set100IT031,0.139
set100IT032,-0.06
set100IT033,0.156
set100IT034,0.074
set100IT035,0.013
set100IT036,-0.176
set100IT037,0.086
set100IT038,-0.252
set100IT039,-0.113
set100IT040,-0.374
set100IT041,-0.094
set100IT042,-0.071
set100IT043,0.087
set100IT044,-0.219
set100IT045,-0.384
set100IT046,0.399
set101IT007,0.059
set101IT008,0.31
set101IT009,0.051
set101IT013,-0.037
set101IT014,0.154
set101IT015,-0.557
set101IT016,0.106
set101IT017,0.325
set101IT018,-0.046
set101IT019,0.016
set101IT020,-0.052
set101IT021,-0.005
set101IT022,-0.415
set101IT023,0.027
set101IT024,-0.074
set101IT025,-0.12
set101IT026,0.286
set101IT027,-0.243
set101IT028,0.095
set101IT029,0.287
set101IT030,-0.255
set101IT031,-0.152
set101IT032,0.072
set101IT033,0.066
set101IT034,-0.313
set101IT035,-0.001
set101IT036,-0.392
set101IT037,0.111
set101IT038,0.348
set101IT039,-0.105
set101IT040,0.011
set101IT041,0.3
set101IT042,-0.02
set101IT043,0.038
set101IT044,0.388
set101IT045,-0.111
set101IT046,-0.034
set101IT047,0.563
set101IT048,-0.329
