,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),0.124,0.11879393923933998,2.0,0.0,0.208,1.0,0.04,,,,
1,set1__Glucose carbon source (20mM),-0.196,0.008485281374238578,2.0,2.0,-0.202,3.0,-0.19,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),0.052,0.04808326112068523,2.0,4.0,0.086,5.0,0.018,,,,
3,set1__Potassium Acetate Carbon Source (20mM),0.2655,0.1039446968344225,2.0,6.0,0.192,7.0,0.339,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-0.15150000000000002,0.41931432124362267,2.0,8.0,0.145,9.0,-0.448,,,,
5,set5__D-Glucose carbon source,0.0235,0.0417193000900063,2.0,10.0,0.053,11.0,-0.006,,,,
6,set5__Levulinic Acid carbon source,0.03674999999999999,0.23622217649210386,4.0,12.0,0.15,13.0,0.308,14.0,-0.215,15.0,-0.096
7,set5__Vanillin carbon source,0.063,0.011313708498984755,2.0,16.0,0.071,17.0,0.055,,,,
8,set5__p-Coumaric acid carbon source,0.1485,0.24536605307173198,2.0,18.0,-0.025,19.0,0.322,,,,
9,set6__D-Glucose carbon source,-0.023,,1.0,20.0,-0.023,,,,,,
10,set6__Ferulic Acid carbon source,0.204,,1.0,21.0,0.204,,,,,,
11,set6__benzoic acid carbon source,0.156,,1.0,22.0,0.156,,,,,,
12,set6__Valerolactam carbon source,0.221,,1.0,23.0,0.221,,,,,,
13,set6__D-Glucuronic Acid carbon source,0.08,,1.0,24.0,0.08,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-0.324,,1.0,25.0,-0.324,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-0.18150000000000002,0.5041671349860084,2.0,26.0,-0.538,30.0,0.175,,,,
16,set7__Valerolactam 10 mM carbon source,-0.126,,1.0,27.0,-0.126,,,,,,
17,set7__L-Lysine 10 mM carbon source,0.11,,1.0,28.0,0.11,,,,,,
18,set7__D-Lysine 10 mM carbon source,0.1595,0.11525840533340724,2.0,29.0,0.078,31.0,0.241,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,0.11,,1.0,32.0,0.11,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,-0.07,,1.0,33.0,-0.07,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.042,,1.0,34.0,-0.042,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.28750000000000003,0.3288046532517446,2.0,35.0,0.055,47.0,0.52,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.1905,0.2439518395093589,2.0,36.0,0.363,49.0,0.018,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,0.216,,1.0,37.0,0.216,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,0.163,,1.0,38.0,0.163,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,0.434,,1.0,39.0,0.434,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,0.297,,1.0,40.0,0.297,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.163,,1.0,41.0,-0.163,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.241,,1.0,42.0,0.241,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",0.209,,1.0,43.0,0.209,,,,,,
