,65
set1IT078,-6.164137593496366
set1IT079,-4.627022850492065
set1IT080,-5.86278313847525
set1IT081,-5.829820464592038
set1IT082,-5.4437058645115695
set1IT083,-7.5234825558999905
set1IT084,-7.378922875938131
set1IT085,-7.790027456676454
set1IT086,-5.027112194848844
set1IT087,-5.017542324032612
set5IT075,-5.876811093521434
set5IT076,-5.8066269720735
set5IT081,-8.221603861451282
set5IT082,-6.381521087245274
set5IT083,-6.786356461969481
set5IT084,-5.6148408003378325
set5IT085,-8.594521684169216
set5IT086,-7.364496243226123
set5IT087,-8.487798838707755
set5IT088,-8.686500542705582
set6IT057,-4.853994732709046
set6IT059,-6.565257559321089
set6IT061,-7.222831403722905
set6IT064,-5.973518443654737
set6IT065,-7.076368502004624
set7IT042,-5.363537575306638
set7IT044,-2.1994381354111945
set7IT045,-2.8816516400199097
set7IT055,-3.8792399595158944
set7IT056,-4.897152612988917
set7IT057,-3.412238345633964
set7IT062,-5.33748451872419
set8IT058,-5.345519878419276
set8IT059,-3.971458671167893
set8IT060,-2.68233220691375
set8IT062,-3.3526826533340617
set8IT064,-2.977530568096275
set8IT070,-2.36758597832438
set8IT073,-0.4091348992671902
set8IT080,-2.187397331972885
set8IT081,-2.435241577441088
set8IT082,0.1467403434384966
set8IT084,-1.315474325500643
set8IT085,-0.1825351223234086
set8IT089,-2.0587599276210127
set8IT090,-2.7563456256648267
set8IT092,-0.0574777613004054
set8IT093,-0.2027951952428447
set8IT094,0.117295931598543
set8IT095,0.1001153042231454
set8IT096,-0.453755918195972
set9IT020,2.194855555265348
set9IT022,1.863886954478988
set9IT025,3.671195273097625
set10IT006,-4.366804575037511
set10IT008,-4.241561089315546
set10IT010,-8.727962193579364
set10IT017,-4.206556919138294
set10IT018,-5.310509423638576
set10IT019,-3.731922614345653
set10IT020,-3.834559325800313
set10IT021,-4.115112929310593
set10IT022,-5.7877113634249095
set10IT023,-5.238816081617434
set10IT024,-4.156086669145584
set10IT025,-4.459978688292748
set10IT026,-3.2972663344264186
set10IT027,-2.9979839300179445
set10IT028,-4.018798286808011
set10IT029,-5.135535273204464
set10IT031,-4.717893890237408
set10IT032,-3.1991423288654266
set10IT033,-1.501034026618381
set10IT034,-3.732783224834042
set10IT035,-3.968317631686539
set10IT036,-3.2693870278317045
set10IT037,-3.123791215013961
set10IT043,-5.4395013325341255
set10IT044,-5.965139141493771
set10IT053,-4.094057910073311
set12IT001,-6.535018265457035
set12IT002,-6.226190682733911
set12IT004,-6.58461746108739
set12IT007,-4.520763522165123
set12IT008,-6.170180009187195
set12IT009,-6.869270748236259
set12IT014,-9.54904909658807
set12IT015,-7.75962700031236
set12IT016,-9.036300625995905
set12IT017,-6.124125605007776
set12IT023,-7.516593035168626
set12IT024,-7.278491537118651
set12IT025,-9.34739791748361
set12IT026,-7.283595711254956
set12IT027,-5.37612079619072
set12IT028,-8.648871873898672
set12IT029,-8.38377082613337
set12IT031,-7.86867643420857
set12IT032,-7.478972730819012
set12IT034,-5.929635255603523
set12IT037,-5.818472581016057
set12IT038,-6.180894942960417
set12IT039,-7.133085163015155
set12IT044,-7.276035979079872
set12IT046,-7.900998638894663
set12IT053,-7.37580359021342
set12IT054,-6.292205437920888
set12IT055,-5.15153292983793
set12IT056,-7.580859398160456
set12IT057,-4.161001415641745
set12IT058,-6.449058894356915
set12IT059,-6.446847578812921
set15IT054,-4.141513178146647
set15IT057,-6.0438232820287885
set15IT058,-5.299068798173723
set15IT059,-6.022927564183516
set15IT060,-7.815298495697628
set15IT061,-6.777215008398914
set15IT062,-8.394638725426583
set15IT063,-3.445925954836763
set15IT064,-8.883963176449454
set15IT065,-5.214034398372043
set15IT066,-7.313390664250868
set15IT067,-5.337736979240892
set15IT068,-7.36762439916133
set15IT071,-3.532482474389992
set15IT072,-7.845831856015769
set15IT073,-6.714739967554201
set15IT074,-4.449666237158114
set15IT075,-6.223374133661723
set15IT076,-5.420830874657373
set15IT077,-5.450193607926737
set15IT078,-7.35271078248804
set15IT079,-6.104257823038683
set15IT080,-4.158986254840641
set15IT081,-6.842018655541036
set16IT004,-9.14472002057657
set16IT005,-7.509111774892402
set16IT006,-7.174239116861155
set16IT007,-6.597991037034151
set16IT008,-6.9807887409619935
set16IT009,-7.170665037907836
set16IT010,-5.696882459029563
set16IT011,-5.849894565435414
set16IT012,-6.104067618778631
set16IT013,-5.193748791506174
set16IT014,-6.313788017304475
set16IT015,-5.8911213144350025
set27IT004,-7.765622715536668
set27IT005,-6.382045397296449
set27IT006,-1.4324837366981906
set27IT007,-0.9875669842310336
set27IT008,-7.003776779621051
set27IT009,-7.016066229041439
set27IT010,-7.903877641672067
set27IT011,-6.357937845557456
set27IT012,-8.746427181096895
set27IT013,-8.849571118838
set27IT014,-6.013074407143443
set27IT015,-6.020532869422677
set27IT016,-7.0450874440591305
set27IT017,-6.6595096470227135
set27IT018,-6.0586696700674825
set27IT019,-6.856845143043562
set27IT020,-3.033534324725797
set27IT021,-3.572023954185692
set27IT024,-2.892488917131658
set27IT025,-0.5182167601124905
set27IT028,-4.506194987691968
set27IT029,-5.06901641246979
set27IT030,-2.840953913910257
set27IT031,-2.644465759394464
set27IT032,-6.365393577298368
set27IT033,-7.573512850872754
set27IT034,-5.305715644219088
set27IT035,-6.313705479932957
set27IT036,-5.970579045062258
set27IT037,-6.055971808319919
set27IT038,-5.287842676521052
set27IT039,-5.057955330636618
set27IT040,-5.597366000365379
set27IT041,-7.262145044885871
set27IT042,-3.5001748162280424
set27IT043,-2.0567515839915176
set27IT044,-5.662732980049487
set27IT045,-6.4340818335334085
set27IT046,-6.346829270796452
set27IT047,-6.551368298310459
set27IT048,-0.2505711987590103
set27IT049,-0.3656633119067407
set27IT050,-8.828114807488625
set27IT051,-8.48384232099078
set27IT052,-6.519223570231987
set27IT053,-5.919990578030424
set27IT054,-1.8782828721463989
set27IT055,-1.9227921474381944
set27IT056,-5.70287250154865
set27IT057,-6.860415247904739
set27IT058,-2.2181449997331373
set27IT059,-1.4789513788820845
set27IT060,-3.982983062074971
set27IT061,-4.280152025477775
set27IT062,-5.815203715597263
set27IT063,-6.48302418202408
set27IT064,-4.0852307328028665
set27IT065,-3.305946753864045
set27IT066,-6.586884770837366
set27IT067,-5.221797338515378
set27IT068,-5.050160884657912
set27IT069,-4.582720151953623
set27IT070,-2.367523587647933
set27IT071,-1.1947835707127414
set27IT072,-6.376738255627933
set27IT073,-6.494427535265067
set28IT003,-5.6506937025534745
set28IT004,-5.8600180738359775
set28IT005,-3.948221006548843
set28IT006,-4.830029153650942
set28IT007,-5.215672353831595
set28IT008,-5.28973819834154
set28IT009,-3.9197809015072447
set28IT010,-4.027507089291256
set28IT013,-5.905665130884302
set28IT014,-5.397160070600341
set28IT017,-5.028220167656343
set28IT018,-4.915394488526884
set28IT021,-4.766963346040592
set28IT022,-5.113388639215685
set28IT023,-6.23936412232014
set28IT024,-4.437382332139556
set28IT027,-5.768321933469484
set28IT028,-5.78867301828764
set28IT029,-4.567423795438405
set28IT030,-4.911708207680391
set28IT031,-6.718000258633614
set28IT032,-6.573345532383509
set28IT035,-5.741578476848906
set28IT036,-6.130440881463457
set28IT037,-3.6530808856278183
set28IT038,-4.878016244421317
set28IT039,-2.2777350410134667
set28IT040,-2.397827605994803
set28IT041,-6.116606966591946
set28IT042,-5.0136743204833945
set28IT045,-5.863416402527065
set28IT046,-4.2823984012135865
set29IT004,-7.108973200413706
set29IT005,-9.855196331521016
set29IT006,-6.265498172415164
set29IT007,-6.521977166942624
set29IT014,-5.5214829969340125
set29IT015,-4.377005186771442
set29IT057,-7.61119093710611
set29IT058,-5.881443648508113
set100IT008,-1.5473174845286788
set100IT009,-2.783734679963826
set100IT010,-2.843255827954955
set100IT011,-1.619077087987718
set100IT012,-2.219355723310965
set100IT013,-2.6899905649619957
set100IT014,-2.2125003781612613
set100IT015,-2.451553525211575
set100IT016,-2.8407439751801125
set100IT017,-2.834768603524948
set100IT018,-2.569558800400645
set100IT019,-2.937138159155352
set100IT020,-2.166348777441135
set100IT021,-2.121564841030766
set100IT022,-2.905960632119751
set100IT023,-1.285376495200553
set100IT024,-1.82097530906206
set100IT025,-3.206245976876557
set100IT026,-3.019869807222946
set100IT027,-2.4328772962708385
set100IT028,-3.6110864091251225
set100IT029,-2.3036204858719125
set100IT030,-2.2099151752620214
set100IT031,-3.232683335422639
set100IT032,-2.339497536982334
set100IT033,-3.5834233197391483
set100IT034,-2.4159669962047783
set100IT035,-1.9998067761948155
set100IT036,-2.3834399643155115
set100IT037,-3.4362757248208875
set100IT038,-0.90436875263384
set100IT039,-5.218634188986862
set100IT040,-2.306657615015467
set100IT041,-2.78988694273199
set100IT042,-2.2040067403982406
set100IT043,-3.0430136839035558
set100IT044,-3.205388641272989
set100IT045,-3.645494936160197
set100IT046,-3.832881262238917
set101IT007,-2.417579185317929
set101IT008,-0.8461810167029856
set101IT009,-1.6114317602809145
set101IT013,-3.587001169100562
set101IT014,-1.7237592793572865
set101IT015,-0.6058727571059483
set101IT016,-3.0056554042574404
set101IT017,-2.0711170164654087
