,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,set1__Glucose carbon source (40mM),-0.9062199044349444,0.5576434776447324,2.0,0.0,-0.5119064199079052,1.0,-1.3005333889619837,,,,
1,set1__Glucose carbon source (20mM),-0.9754824476909524,0.3653341754181253,2.0,2.0,-0.7171521748536003,3.0,-1.2338127205283045,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),-1.200921200071455,0.42196531026186485,2.0,4.0,-1.499295732383105,5.0,-0.9025466677598049,,,,
3,set1__Potassium Acetate Carbon Source (20mM),-0.03333442128745384,1.2369397157222952,2.0,6.0,-0.9079828821936492,7.0,0.8413140396187415,,,,
4,set1__Potassium Acetate Carbon Source (5mM),0.3275864068843844,0.07963274106196783,2.0,8.0,0.2712775556749945,9.0,0.3838952580937743,,,,
5,set5__D-Glucose carbon source,-0.614517900671801,0.02611582335581513,2.0,10.0,-0.5960512248806341,11.0,-0.6329845764629679,,,,
6,set5__Levulinic Acid carbon source,0.10960285024527257,0.3384315516632368,4.0,12.0,-0.1472207426071926,13.0,-0.0880775395313996,14.0,0.5969364787651416,15.0,0.0767732043545409
7,set5__Vanillin carbon source,0.2440793005809496,0.29374828861716684,2.0,16.0,0.4517907074240914,17.0,0.0363678937378078,,,,
8,set5__p-Coumaric acid carbon source,-0.9181455227918516,0.6137995456829993,2.0,18.0,-0.4841237017501807,19.0,-1.3521673438335224,,,,
9,set6__D-Glucose carbon source,-0.9772001345107332,,1.0,20.0,-0.9772001345107332,,,,,,
10,set6__Ferulic Acid carbon source,-1.2799196531534571,,1.0,21.0,-1.2799196531534571,,,,,,
11,set6__benzoic acid carbon source,-1.250016132458141,,1.0,22.0,-1.250016132458141,,,,,,
12,set6__Valerolactam carbon source,-0.9876405077679128,,1.0,23.0,-0.9876405077679128,,,,,,
13,set6__D-Glucuronic Acid carbon source,-0.3214137231199861,,1.0,24.0,-0.3214137231199861,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-1.7208171877168068,,1.0,25.0,-1.7208171877168068,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-1.084465862752196,0.10343366279570661,2.0,26.0,-1.1576045071180028,30.0,-1.011327218386389,,,,
16,set7__Valerolactam 10 mM carbon source,-0.8072341099911555,,1.0,27.0,-0.8072341099911555,,,,,,
17,set7__L-Lysine 10 mM carbon source,-0.4883687391043416,,1.0,28.0,-0.4883687391043416,,,,,,
18,set7__D-Lysine 10 mM carbon source,-0.024680752169931985,0.6429992219516087,2.0,29.0,0.4299883579697245,31.0,-0.4793498623095885,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-0.9028992382375028,,1.0,32.0,-0.9028992382375028,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,-1.3138983903097587,,1.0,33.0,-1.3138983903097587,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,1.497670944975206,,1.0,34.0,1.497670944975206,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,1.2206270355009894,0.25425880285521346,2.0,35.0,1.0408389118256944,47.0,1.4004151591762843,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,1.0216556773774161,0.0023288706774149633,2.0,36.0,1.0200089171289095,49.0,1.0233024376259228,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,0.9886405864109838,,1.0,37.0,0.9886405864109838,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,-0.7941358354054314,,1.0,38.0,-0.7941358354054314,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,0.8786767479578519,,1.0,39.0,0.8786767479578519,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,0.40208364003082,,1.0,40.0,0.40208364003082,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.2256744640997602,,1.0,41.0,0.2256744640997602,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.5969480442199996,,1.0,42.0,0.5969480442199996,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",0.2286004361370972,,1.0,43.0,0.2286004361370972,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,0.343896220985096,,1.0,44.0,0.343896220985096,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,-0.2176187109627836,,1.0,45.0,-0.2176187109627836,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,1.2698298043626015,,1.0,46.0,1.2698298043626015,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.2662747474289189,,1.0,48.0,-0.2662747474289189,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.3399229436859857,,1.0,50.0,-0.3399229436859857,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,0.9470854823822232,,1.0,51.0,0.9470854823822232,,,,,,
37,set9__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,1.5057236546733517,,1.0,52.0,1.5057236546733517,,,,,,
38,set9__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v oleyl alcohol overlay,0.8592346359537778,,1.0,53.0,0.8592346359537778,,,,,,
39,set10__L-Arginine carbon source,-0.2674123074879713,,1.0,54.0,-0.2674123074879713,,,,,,
40,set10__L-Glutamic acid monopotassium salt monohydrate carbon source,-2.848433922266533,,1.0,55.0,-2.848433922266533,,,,,,
41,set10__L-Histidine carbon source,-1.3935705372128413,,1.0,56.0,-1.3935705372128413,,,,,,
42,set10__D-Glucose carbon source with 20AA_mix_minus_Ala,-1.4047540091490751,,1.0,57.0,-1.4047540091490751,,,,,,
43,set10__D-Glucose carbon source with 20AA_mix_minus_Arg,-1.3635290375055231,,1.0,58.0,-1.3635290375055231,,,,,,
44,set10__D-Glucose carbon source with 20AA_mix_minus_Asn,-1.6816476998992915,,1.0,59.0,-1.6816476998992915,,,,,,
45,set10__D-Glucose carbon source with 20AA_mix_minus_Asp,-1.2808434556518191,,1.0,60.0,-1.2808434556518191,,,,,,
46,set10__D-Glucose carbon source with 20AA_mix_minus_Cys,-2.7814870513641154,,1.0,61.0,-2.7814870513641154,,,,,,
47,set10__D-Glucose carbon source with 20AA_mix_minus_Glu,-1.599636100025372,,1.0,62.0,-1.599636100025372,,,,,,
48,set10__D-Glucose carbon source with 20AA_mix_minus_Gln,-1.9218008214394788,,1.0,63.0,-1.9218008214394788,,,,,,
