,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,set1__Glucose carbon source (40mM),0.38687557049314913,0.2160905016496896,2.0,0.0,0.5396746295596475,1.0,0.2340765114266508,,,,
1,set1__Glucose carbon source (20mM),0.7328605887697703,0.1489286021369019,2.0,2.0,0.6275521642861337,3.0,0.8381690132534071,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),0.45550669404446076,0.0331618424510798,2.0,4.0,0.4789556577182592,5.0,0.4320577303706623,,,,
3,set1__Potassium Acetate Carbon Source (20mM),0.47277601255425505,0.4811660165254778,2.0,6.0,0.1325402593925713,7.0,0.8130117657159388,,,,
4,set1__Potassium Acetate Carbon Source (5mM),0.10643670871153875,0.05757114534846681,2.0,8.0,0.147145655988116,9.0,0.0657277614349615,,,,
5,set5__D-Glucose carbon source,0.7628112546404977,0.03013870233031898,2.0,10.0,0.7841225354344291,11.0,0.7414999738465664,,,,
6,set5__Levulinic Acid carbon source,0.5662064226386089,0.36152909831212715,4.0,12.0,1.006109677061826,13.0,0.5024317736091286,14.0,0.1293536316927368,15.0,0.6269306081907439
7,set5__Vanillin carbon source,-0.045152881985416,0.13811286867182027,2.0,16.0,-0.1428134279923872,17.0,0.0525076640215552,,,,
8,set5__p-Coumaric acid carbon source,0.708123473490792,0.0034436427476139697,2.0,18.0,0.7056884503519703,19.0,0.7105584966296137,,,,
9,set6__D-Glucose carbon source,0.0934061429787819,,1.0,20.0,0.0934061429787819,,,,,,
10,set6__Ferulic Acid carbon source,-0.2813690025989567,,1.0,21.0,-0.2813690025989567,,,,,,
11,set6__benzoic acid carbon source,0.1709293785500261,,1.0,22.0,0.1709293785500261,,,,,,
12,set6__Valerolactam carbon source,-0.0977764666599422,,1.0,23.0,-0.0977764666599422,,,,,,
13,set6__D-Glucuronic Acid carbon source,0.1144021064911714,,1.0,24.0,0.1144021064911714,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,0.8877490266608866,,1.0,25.0,0.8877490266608866,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,0.2607983787322777,0.016436350864401827,2.0,26.0,0.2724206338864576,30.0,0.2491761235780978,,,,
16,set7__Valerolactam 10 mM carbon source,0.1058475917615425,,1.0,27.0,0.1058475917615425,,,,,,
17,set7__L-Lysine 10 mM carbon source,-18.4402468485886,,1.0,28.0,-18.4402468485886,,,,,,
18,set7__D-Lysine 10 mM carbon source,-18.03508426689109,0.08050947777375393,2.0,29.0,-18.0920130645747,31.0,-17.978155469207483,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,0.2318419839935183,,1.0,32.0,0.2318419839935183,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,0.0196920545819479,,1.0,33.0,0.0196920545819479,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.9526829272709768,,1.0,34.0,0.9526829272709768,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,1.0996830246221994,0.3148523356805734,2.0,35.0,1.322317246254356,47.0,0.8770488029900427,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.7519142972244727,0.5623520630196601,2.0,36.0,0.3542713400490263,49.0,1.149557254399919,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,0.4747466412495713,,1.0,37.0,0.4747466412495713,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,0.4904802844395223,,1.0,38.0,0.4904802844395223,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,0.938700187715222,,1.0,39.0,0.938700187715222,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,0.7797722432702023,,1.0,40.0,0.7797722432702023,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",1.030007443974838,,1.0,41.0,1.030007443974838,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",1.0718031559722805,,1.0,42.0,1.0718031559722805,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",1.161011701913394,,1.0,43.0,1.161011701913394,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,0.3422588669512709,,1.0,44.0,0.3422588669512709,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,0.8532464746873778,,1.0,45.0,0.8532464746873778,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,1.3054924618164694,,1.0,46.0,1.3054924618164694,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,1.272620427602329,,1.0,48.0,1.272620427602329,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.8242641637257664,,1.0,50.0,0.8242641637257664,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,0.2456793359585195,,1.0,51.0,0.2456793359585195,,,,,,
37,set9__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,0.4470128506861907,,1.0,52.0,0.4470128506861907,,,,,,
38,set9__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v oleyl alcohol overlay,-0.2599283898295319,,1.0,53.0,-0.2599283898295319,,,,,,
39,set10__L-Arginine carbon source,-0.2815014958191898,,1.0,54.0,-0.2815014958191898,,,,,,
40,set10__L-Glutamic acid monopotassium salt monohydrate carbon source,0.5586360062137778,,1.0,55.0,0.5586360062137778,,,,,,
41,set10__L-Histidine carbon source,-0.3089098630091456,,1.0,56.0,-0.3089098630091456,,,,,,
42,set10__D-Glucose carbon source with 20AA_mix_minus_Ala,0.1007891266686242,,1.0,57.0,0.1007891266686242,,,,,,
43,set10__D-Glucose carbon source with 20AA_mix_minus_Arg,-0.0587511941625267,,1.0,58.0,-0.0587511941625267,,,,,,
44,set10__D-Glucose carbon source with 20AA_mix_minus_Asn,0.3815495952758679,,1.0,59.0,0.3815495952758679,,,,,,
45,set10__D-Glucose carbon source with 20AA_mix_minus_Asp,-0.1228446325909631,,1.0,60.0,-0.1228446325909631,,,,,,
46,set10__D-Glucose carbon source with 20AA_mix_minus_Cys,0.4673619215798373,,1.0,61.0,0.4673619215798373,,,,,,
47,set10__D-Glucose carbon source with 20AA_mix_minus_Glu,0.1412615389983888,,1.0,62.0,0.1412615389983888,,,,,,
48,set10__D-Glucose carbon source with 20AA_mix_minus_Gln,0.1500950386175538,,1.0,63.0,0.1500950386175538,,,,,,
49,set10__D-Glucose carbon source with 20AA_mix_minus_Gly,0.1302414317996236,,1.0,64.0,0.1302414317996236,,,,,,
50,set10__D-Glucose carbon source with 20AA_mix_minus_His,0.5543739320181035,,1.0,65.0,0.5543739320181035,,,,,,
51,set10__D-Glucose carbon source with 20AA_mix_minus_Ile,0.1364789802193047,,1.0,66.0,0.1364789802193047,,,,,,
52,set10__D-Glucose carbon source with 20AA_mix_minus_Leu,-0.2162981566006822,,1.0,67.0,-0.2162981566006822,,,,,,
