,PP_5038
set1IT078,0.188
set1IT079,0.128
set1IT080,0.383
set1IT081,0.043
set1IT082,0.197
set1IT083,-0.255
set1IT084,-0.137
set1IT085,0.441
set1IT086,-0.177
set1IT087,-0.797
set5IT075,0.183
set5IT076,0.023
set5IT081,-0.189
set5IT082,-0.172
set5IT083,0.086
set5IT084,0.437
set5IT085,0.571
set5IT086,0.183
set5IT087,-0.032
set5IT088,-0.097
set6IT057,-0.191
set6IT059,-0.317
set6IT061,-0.09
set6IT064,-0.47
set6IT065,0.221
set7IT042,-0.107
set7IT044,-0.514
set7IT045,0.291
set7IT055,0.414
set7IT056,-0.104
set7IT057,-0.172
set7IT062,-0.113
set8IT058,-0.271
set8IT059,0.127
set8IT060,0.746
set8IT062,-0.223
set8IT064,0.112
set8IT070,0.085
set8IT073,0.501
set8IT080,-0.216
set8IT081,0.12
set8IT082,0.178
set8IT084,-0.341
set8IT085,-0.016
set8IT089,0.024
set8IT090,-0.229
set8IT092,-0.06
set8IT093,-0.172
set8IT094,-0.397
set8IT095,-0.197
set8IT096,-0.054
set9IT020,0.371
set9IT022,0.598
set9IT025,-0.45
set10IT006,0.244
set10IT008,-0.566
set10IT010,-0.304
set10IT017,0.034
set10IT018,0.203
set10IT019,0.067
set10IT020,0.033
set10IT021,0.113
set10IT022,-0.249
set10IT023,0.001
set10IT024,0.118
set10IT025,0.685
set10IT026,-0.367
set10IT027,0.376
set10IT028,0.47
set10IT029,-0.059
set10IT031,0.166
set10IT032,0.125
set10IT033,-0.044
set10IT034,-0.219
set10IT035,-0.444
set10IT036,0.416
set10IT037,0.341
set10IT043,-0.065
set10IT044,0.119
set10IT053,0.103
set12IT001,0.069
set12IT002,0.422
set12IT004,0.346
set12IT007,-0.342
set12IT008,-0.261
set12IT009,0.225
set12IT014,0.045
set12IT015,-0.291
set12IT016,-0.112
set12IT017,-0.33
set12IT023,-0.1
set12IT024,-0.12
set12IT025,0.395
set12IT026,-0.19
set12IT027,-0.282
set12IT028,0.06
set12IT029,-0.36
set12IT031,0.204
set12IT032,0.169
set12IT034,0.109
set12IT037,-0.063
