,PP_1428
set1IT078,-0.52
set1IT079,-0.659
set1IT080,-0.035
set1IT081,0.099
set1IT082,-0.878
set1IT083,-1.175
set1IT084,-0.03
set1IT085,0.7
set1IT086,0.857
set1IT087,1.074
set5IT075,0.109
set5IT076,-0.338
set5IT081,-0.883
set5IT082,-0.802
set5IT083,-0.477
set5IT084,-1.112
set5IT085,-3.683
set5IT086,-2.655
set5IT087,0.365
set5IT088,-0.462
set6IT057,-0.741
set6IT059,0.167
set6IT061,0.177
set6IT064,-0.482
set6IT065,-0.817
set7IT042,0.087
set7IT044,-0.578
set7IT045,-0.169
set7IT055,-1.583
set7IT056,-3.448
set7IT057,-2.632
set7IT062,-1.377
set8IT058,-0.683
set8IT059,-1.322
set8IT060,0.584
set8IT062,0.321
set8IT064,0.587
set8IT070,0.054
set8IT073,3.377
set8IT080,-1.252
set8IT081,-0.299
set8IT082,1.224
set8IT084,-0.231
set8IT085,-0.556
set8IT089,0.014
set8IT090,-1.414
set8IT092,1.742
set8IT093,1.226
set8IT094,0.788
set8IT095,1.351
set8IT096,1.973
set9IT020,1.306
set9IT022,1.072
set9IT025,2.502
set10IT006,-1.26
set10IT008,-0.32
set10IT010,0.369
set10IT017,-0.344
set10IT018,-0.682
set10IT019,-0.629
set10IT020,-0.372
set10IT021,-0.296
set10IT022,-1.341
set10IT023,0.126
set10IT024,-1.197
set10IT025,-0.513
set10IT026,-0.619
set10IT027,-3.536
set10IT028,-1.578
set10IT029,-0.461
set10IT031,-1.26
set10IT032,-0.437
set10IT033,-0.473
set10IT034,-0.841
set10IT035,-1.345
set10IT036,-0.984
set10IT037,-0.813
set10IT043,-0.48
set10IT044,1.056
set10IT053,0.953
set12IT001,-1.949
set12IT002,-0.523
set12IT004,0.08
set12IT007,-1.173
set12IT008,-0.782
set12IT009,-1.691
set12IT014,-2.206
set12IT015,0.181
set12IT016,-1.336
set12IT017,1.14
set12IT023,-0.511
set12IT024,0.68
set12IT025,0.113
set12IT026,-2.037
set12IT027,0.43
set12IT028,-1.271
set12IT029,0.565
set12IT031,-2.05
set12IT032,-0.231
set12IT034,0.081
set12IT037,-1.698
set12IT038,-1.36
set12IT039,-1.962
set12IT044,-2.192
set12IT046,-1.013
set12IT053,-2.19
set12IT054,1.734
set12IT055,-0.901
set12IT056,-0.455
set12IT057,0.568
set12IT058,-1.317
set12IT059,0.185
set15IT054,-2.536
set15IT057,-0.891
set15IT058,-1.366
set15IT059,-0.19
set15IT060,-0.961
set15IT061,0.116
set15IT062,-0.69
set15IT063,-2.688
set15IT064,-0.555
set15IT065,0.307
set15IT066,-3.108
set15IT067,-2.651
set15IT068,-2.281
set15IT071,-0.192
set15IT072,-0.422
set15IT073,-0.495
set15IT074,-1.245
set15IT075,0.314
set15IT076,-0.416
set15IT077,-1.481
set15IT078,-0.967
set15IT079,-1.083
set15IT080,-1.253
set15IT081,-0.971
set16IT004,-0.603
set16IT005,-1.191
set16IT006,-1.25
set16IT007,-1.647
set16IT008,-0.578
set16IT009,-0.967
set16IT010,-4.225
set16IT011,-5.101
set16IT012,-0.759
set16IT013,0.246
set16IT014,-0.19
set16IT015,0.157
set27IT004,0.554
set27IT005,0.311
set27IT006,0.574
set27IT007,0.491
set27IT008,0.517
set27IT009,0.487
set27IT010,-0.241
set27IT011,-1.264
set27IT012,-0.275
set27IT013,-0.259
set27IT014,0.687
set27IT015,0.247
set27IT016,0.174
set27IT017,0.323
set27IT018,0.262
set27IT019,0.996
set27IT020,0.03
set27IT021,-0.975
set27IT024,0.824
set27IT025,0.845
set27IT028,3.748
set27IT029,3.7
set27IT030,-1.153
set27IT031,-1.05
set27IT032,-0.29
set27IT033,-0.312
set27IT034,-0.614
set27IT035,-0.672
set27IT036,-0.62
set27IT037,0.261
set27IT038,0.572
set27IT039,0.244
set27IT040,0.009
set27IT041,0.154
set27IT042,-0.389
set27IT043,-0.563
set27IT044,0.396
set27IT045,0.468
set27IT046,0.156
set27IT047,-0.691
set27IT048,1.108
set27IT049,1.854
set27IT050,-0.587
set27IT051,-1.145
set27IT052,0.67
set27IT053,0.756
set27IT054,-0.108
set27IT055,0.281
set27IT056,0.488
set27IT057,0.669
set27IT058,-0.548
set27IT059,-0.01
set27IT060,-0.084
set27IT061,0.354
set27IT062,0.72
set27IT063,0.694
set27IT064,1.133
set27IT065,-0.021
set27IT066,-2.959
set27IT067,-0.786
set27IT068,-0.559
set27IT069,1.489
set27IT070,0.041
set27IT071,-0.076
set27IT072,-0.174
set27IT073,0.284
set28IT003,0.097
set28IT004,-0.313
set28IT005,-0.126
set28IT006,-0.177
set28IT007,-0.337
set28IT008,-0.589
set28IT009,-0.261
set28IT010,-0.095
set28IT013,0.065
set28IT014,-0.683
set28IT017,0.903
set28IT018,0.49
set28IT021,-0.283
set28IT022,-0.06
set28IT023,0.554
set28IT024,0.626
set28IT027,-0.415
set28IT028,-0.332
set28IT029,0.55
set28IT030,-0.325
set28IT031,0.299
set28IT032,0.398
set28IT035,0.195
set28IT036,-0.551
set28IT037,0.299
set28IT038,0.36
set28IT039,-0.621
set28IT040,-0.085
set28IT041,-0.115
set28IT042,-0.085
set28IT045,0.58
set28IT046,-0.003
set29IT004,-0.165
set29IT005,-0.041
set29IT006,-0.08
set29IT007,-0.023
set29IT014,-0.446
set29IT015,-1.411
set29IT057,-0.577
set29IT058,-0.667
set100IT008,1.811
set100IT009,1.249
set100IT010,2.118
set100IT011,-0.352
set100IT012,-0.113
set100IT013,0.796
set100IT014,-0.169
set100IT015,-0.461
set100IT016,0.314
set100IT017,-0.118
set100IT018,-1.209
set100IT019,-0.23
set100IT020,-0.396
set100IT021,0.555
set100IT022,1.22
set100IT023,0.543
set100IT024,1.617
set100IT025,1.176
set100IT026,-0.162
set100IT027,-0.984
set100IT028,0.1
set100IT029,0.256
set100IT030,0.477
set100IT031,1.193
set100IT032,0.696
set100IT033,1.159
set100IT034,2.171
set100IT035,0.574
set100IT036,0.771
set100IT037,1.18
set100IT038,-1.339
set100IT039,0.28
set100IT040,0.658
set100IT041,-0.826
set100IT042,-0.422
set100IT043,0.142
set100IT044,0.472
set100IT045,0.728
set100IT046,1.774
set101IT007,1.454
set101IT008,2.075
set101IT009,0.593
set101IT013,-1.517
set101IT014,-1.766
set101IT015,-1.475
set101IT016,-0.339
set101IT017,-0.369
set101IT018,0.602
set101IT019,1.029
set101IT020,0.996
set101IT021,0.36
set101IT022,0.107
set101IT023,1.164
set101IT024,0.72
set101IT025,1.313
