,PP_4826
set1IT078,0.128
set1IT079,0.167
set1IT080,0.182
set1IT081,0.238
set1IT082,0.052
set1IT083,-0.166
set1IT084,-0.09
set1IT085,-0.106
set1IT086,0.035
set1IT087,-0.196
set5IT075,-0.062
set5IT076,-0.02
set5IT081,-0.545
set5IT082,-0.268
set5IT083,0.159
set5IT084,0.128
set5IT085,-0.212
set5IT086,-0.205
set5IT087,-0.105
set5IT088,-0.116
set6IT057,-0.192
set6IT059,-0.035
set6IT061,-0.616
set6IT064,-0.327
set6IT065,-0.544
set7IT042,-1.412
set7IT044,-0.107
set7IT045,0.056
set7IT055,-1.192
set7IT056,-0.661
set7IT057,-0.544
set7IT062,-0.78
set8IT058,-0.062
set8IT059,-0.507
set8IT060,0.458
set8IT062,0.357
set8IT064,0.141
set8IT070,-0.059
set8IT073,0.027
set8IT080,-0.018
set8IT081,-0.1
set8IT082,0.206
set8IT084,-0.368
set8IT085,0.305
set8IT089,0.384
set8IT090,-0.154
set8IT092,-0.141
set8IT093,-0.151
set8IT094,0.071
set8IT095,-0.131
set8IT096,-0.193
set9IT020,0.886
set9IT022,0.519
set9IT025,0.736
set10IT006,-0.206
set10IT008,-0.296
set10IT010,-0.242
set10IT017,0.006
set10IT018,0.094
set10IT019,-0.139
set10IT020,-0.1
set10IT021,0.202
set10IT022,-0.112
set10IT023,-0.059
set10IT024,0.137
set10IT025,-0.007
set10IT026,0.107
set10IT027,-0.028
set10IT028,-0.126
set10IT029,0.1
set10IT031,0.045
set10IT032,-0.109
set10IT033,0.086
set10IT034,0.042
set10IT035,-0.105
set10IT036,-0.102
set10IT037,-0.103
set10IT043,-0.285
set10IT044,-0.318
set10IT053,-1.51
set12IT001,-1.167
set12IT002,-1.137
set12IT004,-1.582
set12IT007,-0.521
set12IT008,-0.195
set12IT009,-2.076
set12IT014,-0.832
set12IT015,-0.486
set12IT016,-1.065
set12IT017,-0.418
set12IT023,-1.134
set12IT024,-0.452
set12IT025,-0.292
set12IT026,-0.432
set12IT027,-0.539
set12IT028,-0.73
set12IT029,-1.241
set12IT031,-0.804
set12IT032,-1.679
set12IT034,-1.918
set12IT037,-1.251
set12IT038,-0.346
set12IT039,-1.769
set12IT044,-0.556
set12IT046,-0.591
set12IT053,-1.411
set12IT054,-0.549
set12IT055,-0.108
set12IT056,-0.191
set12IT057,-0.308
set12IT058,-0.969
set12IT059,-0.671
set15IT054,-0.258
set15IT057,-0.561
set15IT058,-0.062
set15IT059,-0.206
set15IT060,0.099
set15IT061,-0.023
set15IT062,0.08
set15IT063,-0.307
set15IT064,-0.17
set15IT065,-0.453
set15IT066,-0.143
set15IT067,-0.212
set15IT068,-0.477
set15IT071,0.082
set15IT072,-0.171
set15IT073,-0.116
set15IT074,0.117
set15IT075,-0.511
set15IT076,-0.055
set15IT077,0.147
set15IT078,-0.293
set15IT079,-0.226
set15IT080,-0.461
set15IT081,-0.27
set16IT004,-0.19
set16IT005,-0.239
set16IT006,-0.3
set16IT007,0.053
set16IT008,-0.441
set16IT009,-0.599
set16IT010,-2.246
set16IT011,-2.695
set16IT012,-0.103
set16IT013,-0.194
set16IT014,-0.046
set16IT015,-0.438
set27IT004,-0.46
set27IT005,-0.46
set27IT006,0.183
set27IT007,-0.392
set27IT008,-0.252
set27IT009,-0.504
set27IT010,-0.862
set27IT011,-0.837
set27IT012,-0.466
set27IT013,-0.437
set27IT014,-0.634
set27IT015,-0.606
set27IT016,-0.598
set27IT017,-0.515
set27IT018,-0.497
set27IT019,-0.564
set27IT020,-0.082
set27IT021,-0.09
set27IT024,0.084
set27IT025,0.039
set27IT028,-0.433
set27IT029,0.049
set27IT030,-0.151
set27IT031,-0.353
set27IT032,-0.611
set27IT033,-0.553
set27IT034,-0.114
set27IT035,-0.297
set27IT036,-0.562
set27IT037,-0.844
set27IT038,-0.227
set27IT039,-0.404
set27IT040,-0.994
set27IT041,-0.998
set27IT042,-0.121
set27IT043,-0.203
set27IT044,-0.37
set27IT045,-0.121
set27IT046,-0.204
set27IT047,-0.172
set27IT048,-0.378
set27IT049,-0.235
set27IT050,-0.48
set27IT051,-0.346
set27IT052,-0.493
set27IT053,-0.321
set27IT054,-0.783
set27IT055,-0.446
set27IT056,-0.736
set27IT057,-0.363
set27IT058,0.071
set27IT059,-0.01
set27IT060,-0.409
set27IT061,-0.353
set27IT062,-0.663
set27IT063,-0.538
set27IT064,-0.259
set27IT065,-0.238
set27IT066,-0.368
set27IT067,-0.348
set27IT068,0.003
set27IT069,-2.109
set27IT070,-0.226
set27IT071,-0.167
set27IT072,-0.276
set27IT073,-0.387
set28IT003,-2.973
set28IT004,-2.638
set28IT005,-0.445
set28IT006,-0.314
set28IT007,-0.226
set28IT008,-0.115
set28IT009,-0.263
set28IT010,-0.467
set28IT013,-0.42
set28IT014,-0.173
set28IT017,0.067
set28IT018,0.031
set28IT021,-0.12
set28IT022,-0.271
set28IT023,0.035
set28IT024,-0.113
set28IT027,-0.744
set28IT028,-0.781
set28IT029,-0.38
set28IT030,-0.504
set28IT031,-0.17
set28IT032,0.026
set28IT035,-0.217
set28IT036,-0.095
set28IT037,-0.169
set28IT038,-0.114
set28IT039,-0.192
set28IT040,-0.287
set28IT041,-0.073
set28IT042,-0.129
set28IT045,-0.075
set28IT046,-0.003
set29IT004,-1.905
set29IT005,-0.799
set29IT006,-0.203
set29IT007,-0.531
set29IT014,-0.506
set29IT015,-0.442
set29IT057,-0.188
set29IT058,-0.279
set100IT008,-0.221
set100IT009,-0.005
set100IT010,-0.046
set100IT011,-0.336
set100IT012,-0.136
set100IT013,-0.286
set100IT014,-0.493
set100IT015,-0.392
set100IT016,-0.386
set100IT017,-0.385
set100IT018,-0.169
set100IT019,-0.242
set100IT020,-0.405
set100IT021,-0.03
set100IT022,-0.179
set100IT023,-0.261
set100IT024,-0.011
set100IT025,-0.206
set100IT026,-0.878
set100IT027,-0.471
set100IT028,-0.534
set100IT029,-0.483
set100IT030,-0.054
set100IT031,-0.404
set100IT032,-0.469
set100IT033,-0.307
set100IT034,-0.536
set100IT035,-0.569
set100IT036,-0.346
set100IT037,-0.397
set100IT038,-0.867
set100IT039,-0.996
set100IT040,-1.589
set100IT041,-0.683
set100IT042,-0.435
set100IT043,-0.578
set100IT044,-0.575
set100IT045,-0.444
set100IT046,-0.282
set101IT007,0.132
set101IT008,-0.088
set101IT009,-0.079
set101IT013,-0.347
set101IT014,-0.82
set101IT015,-0.413
set101IT016,-0.333
set101IT017,-0.29
set101IT018,-0.225
set101IT019,0.007
set101IT020,-0.144
set101IT021,-0.154
set101IT022,-0.026
set101IT023,-0.319
set101IT024,-0.024
set101IT025,-0.03
set101IT026,-0.141
set101IT027,-0.245
set101IT028,0.039
set101IT029,-0.072
set101IT030,0.035
set101IT031,0.12
set101IT032,-0.33
set101IT033,0.038
set101IT034,-0.27
set101IT035,-0.289
set101IT036,-0.195
set101IT037,-0.087
set101IT038,-0.252
set101IT039,-0.325
set101IT040,-0.098
set101IT041,-0.224
set101IT042,-0.24
set101IT043,-0.102
set101IT044,-0.53
set101IT045,-0.142
set101IT046,-0.209
set101IT047,-0.478
set101IT048,-0.388
