,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),-0.08349999999999999,0.009192388155425116,2.0,0.0,-0.09,1.0,-0.077,,,,
1,set1__Glucose carbon source (20mM),-0.08199999999999999,0.0834386001800126,2.0,2.0,-0.141,3.0,-0.023,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),0.108,0.1725340546095176,2.0,4.0,-0.014,5.0,0.23,,,,
3,set1__Potassium Acetate Carbon Source (20mM),0.183,0.12303657992645928,2.0,6.0,0.096,7.0,0.27,,,,
4,set1__Potassium Acetate Carbon Source (5mM),0.0595,0.11667261889578033,2.0,8.0,-0.023,9.0,0.142,,,,
5,set5__D-Glucose carbon source,0.1785,0.1294005409571382,2.0,10.0,0.087,11.0,0.27,,,,
6,set5__Levulinic Acid carbon source,0.13425,0.17608591652940334,4.0,12.0,0.373,13.0,-0.047,14.0,0.133,15.0,0.078
7,set5__Vanillin carbon source,0.245,0.2616295090390226,2.0,16.0,0.06,17.0,0.43,,,,
8,set5__p-Coumaric acid carbon source,0.216,0.02687005768508879,2.0,18.0,0.197,19.0,0.235,,,,
9,set6__D-Glucose carbon source,-0.021,,1.0,20.0,-0.021,,,,,,
10,set6__Ferulic Acid carbon source,0.036,,1.0,21.0,0.036,,,,,,
11,set6__benzoic acid carbon source,0.297,,1.0,22.0,0.297,,,,,,
12,set6__Valerolactam carbon source,0.087,,1.0,23.0,0.087,,,,,,
13,set6__D-Glucuronic Acid carbon source,-0.096,,1.0,24.0,-0.096,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,0.003,,1.0,25.0,0.003,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,0.07400000000000001,0.13717871555019023,2.0,26.0,-0.023,30.0,0.171,,,,
16,set7__Valerolactam 10 mM carbon source,-0.136,,1.0,27.0,-0.136,,,,,,
17,set7__L-Lysine 10 mM carbon source,0.158,,1.0,28.0,0.158,,,,,,
18,set7__D-Lysine 10 mM carbon source,-0.036500000000000005,0.030405591591021547,2.0,29.0,-0.058,31.0,-0.015,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-0.018,,1.0,32.0,-0.018,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,0.078,,1.0,33.0,0.078,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.355,,1.0,34.0,-0.355,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.2595,0.037476659402887,2.0,35.0,-0.233,47.0,-0.286,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.0345,0.1916259377015544,2.0,36.0,0.17,49.0,-0.101,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,0.2,,1.0,37.0,0.2,,,,,,
