,PP_4066
set1IT078,-0.231
set1IT079,-0.414
set1IT080,-0.269
set1IT081,-0.442
set1IT082,-0.391
set1IT083,0.021
set1IT084,-0.203
set1IT085,-0.431
set1IT086,-0.741
set1IT087,-0.634
set5IT075,-0.089
set5IT076,0.245
set5IT081,-0.427
set5IT082,0.303
set5IT083,-0.348
set5IT084,0.319
set5IT085,-0.432
set5IT086,-0.013
set5IT087,-0.067
set5IT088,0.407
set6IT057,0.005
set6IT059,-0.795
set6IT061,-0.607
set6IT064,-0.457
set6IT065,-0.071
set7IT042,1.231
set7IT044,0.733
set7IT045,-0.242
set7IT055,-0.191
set7IT056,-0.013
set7IT057,-0.653
set7IT062,-0.26
set8IT058,0.163
set8IT059,0.28
set8IT060,0.503
set8IT062,0.578
set8IT064,0.082
set8IT070,0.037
set8IT073,-0.253
set8IT080,0.149
set8IT081,0.439
set8IT082,-0.171
set8IT084,0.091
set8IT085,0.148
set8IT089,-0.541
set8IT090,0.168
set8IT092,-0.054
set8IT093,-0.501
set8IT094,-0.63
set8IT095,-0.72
set8IT096,-0.521
set9IT020,0.147
set9IT022,0.334
set9IT025,0.362
set10IT006,-0.683
set10IT008,0.012
set10IT010,-0.186
set10IT017,-0.445
set10IT018,-0.472
set10IT019,-0.403
set10IT020,-0.262
set10IT021,-0.427
set10IT022,-0.23
set10IT023,-0.296
set10IT024,-0.279
set10IT025,-1.051
set10IT026,-0.35
set10IT027,-0.487
set10IT028,-0.262
set10IT029,-0.426
set10IT031,-0.792
set10IT032,-0.198
set10IT033,-0.134
set10IT034,-0.259
set10IT035,-0.113
set10IT036,-0.306
set10IT037,-0.227
set10IT043,0.005
set10IT044,-0.079
set10IT053,-0.124
set12IT001,0.212
set12IT002,0.165
set12IT004,-0.783
set12IT007,0.234
set12IT008,-0.176
set12IT009,0.325
set12IT014,0.008
set12IT015,0.377
set12IT016,0.153
set12IT017,-0.044
set12IT023,-0.056
set12IT024,0.258
set12IT025,-0.127
set12IT026,0.016
set12IT027,0.044
set12IT028,-0.305
set12IT029,0.298
set12IT031,0.549
set12IT032,-0.244
set12IT034,0.067
set12IT037,0.213
set12IT038,0.268
set12IT039,0.332
set12IT044,-0.07
set12IT046,0.019
set12IT053,-0.257
set12IT054,0.169
set12IT055,-0.041
set12IT056,0.28
set12IT057,-0.157
set12IT058,-0.22
set12IT059,0.264
set15IT054,-0.077
set15IT057,-0.093
set15IT058,-0.299
set15IT059,-0.341
set15IT060,0.701
set15IT061,-0.461
set15IT062,-0.586
set15IT063,-0.455
set15IT064,-0.645
set15IT065,-0.042
set15IT066,-0.015
set15IT067,-0.093
set15IT068,-0.233
set15IT071,-0.162
set15IT072,-0.082
set15IT073,-0.762
set15IT074,0.082
set15IT075,-0.173
set15IT076,0.047
set15IT077,-0.075
set15IT078,-0.605
set15IT079,0.154
set15IT080,-0.056
set15IT081,-0.348
set16IT004,0.055
set16IT005,-0.012
set16IT006,0.095
set16IT007,-0.244
set16IT008,-4.673
set16IT009,-4.885
set16IT010,-3.93
set16IT011,-5.503
set16IT012,0.182
set16IT013,-0.109
set16IT014,-0.424
set16IT015,0.316
set27IT004,-0.091
set27IT005,0.385
set27IT006,0.244
set27IT007,-0.11
set27IT008,0.262
set27IT009,0.16
set27IT010,0.008
set27IT011,0.033
set27IT012,0.117
set27IT013,0.306
set27IT014,0.372
