,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,set1__Glucose carbon source (40mM),1.0953510420700998,0.27560856421636,2.0,0.0,0.9004663573596235,1.0,1.290235726780576,,,,
1,set1__Glucose carbon source (20mM),1.1702641732994716,0.09931120885405322,2.0,2.0,1.100040544070937,3.0,1.2404878025280062,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),1.3447908089019711,0.8917303704618571,2.0,4.0,0.7142422169583997,5.0,1.9753394008455425,,,,
3,set1__Potassium Acetate Carbon Source (20mM),0.5667789868433271,0.5578919741409731,2.0,6.0,0.9612681849279592,7.0,0.172289788758695,,,,
4,set1__Potassium Acetate Carbon Source (5mM),0.9403794999385994,0.06770461418475736,2.0,8.0,0.9882538917462602,9.0,0.8925051081309385,,,,
5,set5__D-Glucose carbon source,0.7084424654909267,0.22470284188019826,2.0,10.0,0.8673313687363035,11.0,0.54955356224555,,,,
6,set5__Levulinic Acid carbon source,2.042570941386575,1.243071684408863,4.0,12.0,0.2374371291933082,13.0,2.208097315430478,14.0,2.809373237403071,15.0,2.915376083519442
7,set5__Vanillin carbon source,-4.7720531238173445,0.8445430469984823,2.0,16.0,-4.1748710082807685,17.0,-5.36923523935392,,,,
8,set5__p-Coumaric acid carbon source,2.7664123380287715,0.07000919412542381,2.0,18.0,2.815916313940264,19.0,2.716908362117279,,,,
9,set6__D-Glucose carbon source,1.1390288732401823,,1.0,20.0,1.1390288732401823,,,,,,
10,set6__Ferulic Acid carbon source,3.362380741514499,,1.0,21.0,3.362380741514499,,,,,,
11,set6__benzoic acid carbon source,1.3013353683626414,,1.0,22.0,1.3013353683626414,,,,,,
12,set6__Valerolactam carbon source,0.8387383655355718,,1.0,23.0,0.8387383655355718,,,,,,
13,set6__D-Glucuronic Acid carbon source,7.360214936099973,,1.0,24.0,7.360214936099973,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,0.0329173220144025,,1.0,25.0,0.0329173220144025,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-0.877360993808314,0.3005850906433699,2.0,26.0,-0.6648152378908141,30.0,-1.089906749725814,,,,
16,set7__Valerolactam 10 mM carbon source,1.435728406731151,,1.0,27.0,1.435728406731151,,,,,,
17,set7__L-Lysine 10 mM carbon source,-0.436939211539145,,1.0,28.0,-0.436939211539145,,,,,,
18,set7__D-Lysine 10 mM carbon source,1.9110093068829759,0.0982501947524595,2.0,29.0,1.8415359279206127,31.0,1.9804826858453388,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-0.5598763051022906,,1.0,32.0,-0.5598763051022906,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,-2.0263000770729107,,1.0,33.0,-2.0263000770729107,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.8212326321297064,,1.0,34.0,-0.8212326321297064,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.19702357702289441,0.22824620294886358,2.0,35.0,0.3584180149081168,47.0,0.035629139137672,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.8589360236222869,1.2497101851668335,2.0,36.0,-1.7426145700716509,49.0,0.024742522827077,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,-0.3460426151759775,,1.0,37.0,-0.3460426151759775,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,-4.959192012046863,,1.0,38.0,-4.959192012046863,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,0.5571838259680846,,1.0,39.0,0.5571838259680846,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,0.3847438309983647,,1.0,40.0,0.3847438309983647,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-3.836747578761708,,1.0,41.0,-3.836747578761708,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-3.29101938985236,,1.0,42.0,-3.29101938985236,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",-2.585961582925209,,1.0,43.0,-2.585961582925209,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,0.2791597691733374,,1.0,44.0,0.2791597691733374,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,0.1878259217568847,,1.0,45.0,0.1878259217568847,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.0198670345106083,,1.0,46.0,-0.0198670345106083,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.3902519320218676,,1.0,48.0,0.3902519320218676,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,1.5019483088344798,,1.0,50.0,1.5019483088344798,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,0.4936733903094729,,1.0,51.0,0.4936733903094729,,,,,,
37,set9__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,0.2881305138643479,,1.0,52.0,0.2881305138643479,,,,,,
38,set9__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v oleyl alcohol overlay,-2.601612996624312,,1.0,53.0,-2.601612996624312,,,,,,
39,set10__L-Arginine carbon source,1.3957852373247177,,1.0,54.0,1.3957852373247177,,,,,,
40,set10__L-Glutamic acid monopotassium salt monohydrate carbon source,-2.885254521520754,,1.0,55.0,-2.885254521520754,,,,,,
41,set10__L-Histidine carbon source,0.6454453264546192,,1.0,56.0,0.6454453264546192,,,,,,
