,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),-0.0435,0.010606601717798213,2.0,0.0,-0.051,1.0,-0.036,,,,
1,set1__Glucose carbon source (20mM),-0.1265,0.06010407640085654,2.0,2.0,-0.084,3.0,-0.169,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),0.0020000000000000018,0.07495331880577404,2.0,4.0,-0.051,5.0,0.055,,,,
3,set1__Potassium Acetate Carbon Source (20mM),-0.05500000000000001,0.018384776310850236,2.0,6.0,-0.042,7.0,-0.068,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-0.0905,0.0714177848998413,2.0,8.0,-0.04,9.0,-0.141,,,,
5,set5__D-Glucose carbon source,-0.055999999999999994,0.02545584412271571,2.0,10.0,-0.038,11.0,-0.074,,,,
6,set5__Levulinic Acid carbon source,-0.0245,0.055883808030591474,4.0,12.0,-0.017,13.0,0.035,14.0,-0.1,15.0,-0.016
7,set5__Vanillin carbon source,0.0395,0.037476659402887025,2.0,16.0,0.013,17.0,0.066,,,,
8,set5__p-Coumaric acid carbon source,-0.065,0.04666904755831214,2.0,18.0,-0.032,19.0,-0.098,,,,
9,set6__D-Glucose carbon source,0.166,,1.0,20.0,0.166,,,,,,
10,set6__Ferulic Acid carbon source,-0.081,,1.0,21.0,-0.081,,,,,,
11,set6__benzoic acid carbon source,0.033,,1.0,22.0,0.033,,,,,,
12,set6__Valerolactam carbon source,0.031,,1.0,23.0,0.031,,,,,,
13,set6__D-Glucuronic Acid carbon source,-0.072,,1.0,24.0,-0.072,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,0.096,,1.0,25.0,0.096,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-0.0765,0.12232947314527272,2.0,26.0,-0.163,30.0,0.01,,,,
16,set7__Valerolactam 10 mM carbon source,-0.125,,1.0,27.0,-0.125,,,,,,
17,set7__L-Lysine 10 mM carbon source,0.085,,1.0,28.0,0.085,,,,,,
18,set7__D-Lysine 10 mM carbon source,-0.1225,0.006363961030678933,2.0,29.0,-0.127,31.0,-0.118,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,0.023,,1.0,32.0,0.023,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,-0.096,,1.0,33.0,-0.096,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.216,,1.0,34.0,-0.216,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.023999999999999997,0.06929646455628166,2.0,35.0,0.025,47.0,-0.073,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.096,0.15839191898578664,2.0,36.0,-0.208,49.0,0.016,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,0.109,,1.0,37.0,0.109,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,0.101,,1.0,38.0,0.101,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,-0.047,,1.0,39.0,-0.047,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,-0.019,,1.0,40.0,-0.019,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.1,,1.0,41.0,0.1,,,,,,
