,PP_3464
set1IT078,-0.264
set1IT079,-0.138
set1IT080,-0.133
set1IT081,-0.046
set1IT082,-0.072
set1IT083,-0.085
set1IT084,-0.277
set1IT085,0.072
set1IT086,-0.084
set1IT087,0.075
set5IT075,-0.002
set5IT076,-0.161
set5IT081,0.064
set5IT082,0.01
set5IT083,-0.005
set5IT084,-0.057
set5IT085,-0.084
set5IT086,-0.128
set5IT087,-0.254
set5IT088,0.164
set6IT057,-0.038
set6IT059,0.043
set6IT061,-0.044
set6IT064,0.007
set6IT065,0.08
set7IT042,-0.322
set7IT044,-0.426
set7IT045,0.068
set7IT055,0.048
set7IT056,0.017
set7IT057,0.206
set7IT062,-0.059
set8IT058,0.13
set8IT059,-0.09
set8IT060,-0.062
set8IT062,-0.061
set8IT064,0.21
set8IT070,-0.175
set8IT073,-0.019
set8IT080,0.028
set8IT081,-0.226
set8IT082,-0.024
set8IT084,0.068
set8IT085,0.142
set8IT089,0.11
set8IT090,0.004
set8IT092,0.051
set8IT093,-0.163
set8IT094,-0.305
set8IT095,0.069
set8IT096,-0.031
set9IT020,0.135
set9IT022,-0.092
set9IT025,0.213
set10IT006,0.096
set10IT008,-0.085
set10IT010,-0.116
set10IT017,0.003
set10IT018,0.046
set10IT019,-0.01
set10IT020,-0.028
set10IT021,0.273
set10IT022,0.014
set10IT023,0.019
set10IT024,-0.075
set10IT025,0.118
set10IT026,0.031
set10IT027,0.105
set10IT028,0.0
set10IT029,0.104
set10IT031,-0.07
set10IT032,0.101
set10IT033,0.069
set10IT034,0.174
set10IT035,-0.008
set10IT036,0.075
set10IT037,0.012
set10IT043,-0.053
set10IT044,0.024
set10IT053,-0.085
set12IT001,0.147
set12IT002,-0.012
set12IT004,-0.052
set12IT007,0.059
set12IT008,0.032
set12IT009,0.073
set12IT014,0.187
set12IT015,0.149
set12IT016,0.021
set12IT017,-0.012
set12IT023,0.026
set12IT024,0.033
set12IT025,-0.089
set12IT026,0.086
set12IT027,-0.025
set12IT028,0.043
set12IT029,-0.091
set12IT031,0.085
set12IT032,0.004
set12IT034,-0.16
set12IT037,0.049
set12IT038,0.081
set12IT039,0.134
set12IT044,0.154
set12IT046,-0.079
set12IT053,-0.012
set12IT054,0.039
set12IT055,-0.083
set12IT056,-0.007
set12IT057,-0.064
set12IT058,0.125
set12IT059,0.051
set15IT054,-0.078
set15IT057,-0.067
set15IT058,-0.03
set15IT059,-0.205
set15IT060,-0.155
set15IT061,0.018
set15IT062,-0.229
set15IT063,-0.253
set15IT064,0.022
set15IT065,-0.316
set15IT066,-0.213
set15IT067,-0.109
set15IT068,-0.034
set15IT071,0.084
set15IT072,-0.202
set15IT073,-0.078
set15IT074,-0.16
set15IT075,-0.104
set15IT076,0.061
set15IT077,-0.212
