,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),0.11399999999999999,0.04101219330881974,2.0,0.0,0.085,1.0,0.143,,,,
1,set1__Glucose carbon source (20mM),0.08,0.06081118318204309,2.0,2.0,0.037,3.0,0.123,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),0.031,0.03535533905932738,2.0,4.0,0.056,5.0,0.006,,,,
3,set1__Potassium Acetate Carbon Source (20mM),0.0675,0.014849242404917496,2.0,6.0,0.078,7.0,0.057,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-0.0125,0.010606601717798213,2.0,8.0,-0.02,9.0,-0.005,,,,
5,set5__D-Glucose carbon source,-0.032,0.02262741699796952,2.0,10.0,-0.016,11.0,-0.048,,,,
6,set5__Levulinic Acid carbon source,0.021,0.029966648127543394,4.0,12.0,0.064,13.0,0.0,14.0,0.019,15.0,0.001
7,set5__Vanillin carbon source,0.0355,0.01060660171779821,2.0,16.0,0.028,17.0,0.043,,,,
8,set5__p-Coumaric acid carbon source,0.014000000000000002,0.03959797974644667,2.0,18.0,-0.014,19.0,0.042,,,,
9,set6__D-Glucose carbon source,0.118,,1.0,20.0,0.118,,,,,,
10,set6__Ferulic Acid carbon source,0.033,,1.0,21.0,0.033,,,,,,
11,set6__benzoic acid carbon source,0.106,,1.0,22.0,0.106,,,,,,
12,set6__Valerolactam carbon source,0.07,,1.0,23.0,0.07,,,,,,
13,set6__D-Glucuronic Acid carbon source,0.031,,1.0,24.0,0.031,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-0.071,,1.0,25.0,-0.071,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,0.0785,0.027577164466275356,2.0,26.0,0.098,30.0,0.059,,,,
16,set7__Valerolactam 10 mM carbon source,-0.123,,1.0,27.0,-0.123,,,,,,
17,set7__L-Lysine 10 mM carbon source,-0.002,,1.0,28.0,-0.002,,,,,,
18,set7__D-Lysine 10 mM carbon source,0.0525,0.07283199846221439,2.0,29.0,0.104,31.0,0.001,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,0.09,,1.0,32.0,0.09,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,0.172,,1.0,33.0,0.172,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.043,,1.0,34.0,0.043,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.10250000000000001,0.03040559159102154,2.0,35.0,0.081,47.0,0.124,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.0015000000000000013,0.126572113832392,2.0,36.0,0.091,49.0,-0.088,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,0.101,,1.0,37.0,0.101,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,0.126,,1.0,38.0,0.126,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,0.113,,1.0,39.0,0.113,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,-0.059,,1.0,40.0,-0.059,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.001,,1.0,41.0,-0.001,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.108,,1.0,42.0,-0.108,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",0.119,,1.0,43.0,0.119,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,-0.037,,1.0,44.0,-0.037,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,-0.108,,1.0,45.0,-0.108,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.037,,1.0,46.0,0.037,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.058,,1.0,48.0,-0.058,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.105,,1.0,50.0,-0.105,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,-0.086,,1.0,51.0,-0.086,,,,,,
37,set9__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,-0.1,,1.0,52.0,-0.1,,,,,,
38,set9__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v oleyl alcohol overlay,0.113,,1.0,53.0,0.113,,,,,,
39,set10__L-Arginine carbon source,-0.062,,1.0,54.0,-0.062,,,,,,
40,set10__L-Glutamic acid monopotassium salt monohydrate carbon source,-0.016,,1.0,55.0,-0.016,,,,,,
41,set10__L-Histidine carbon source,-0.009,,1.0,56.0,-0.009,,,,,,
42,set10__D-Glucose carbon source with 20AA_mix_minus_Ala,-0.037,,1.0,57.0,-0.037,,,,,,
43,set10__D-Glucose carbon source with 20AA_mix_minus_Arg,-0.031,,1.0,58.0,-0.031,,,,,,
44,set10__D-Glucose carbon source with 20AA_mix_minus_Asn,0.055,,1.0,59.0,0.055,,,,,,
45,set10__D-Glucose carbon source with 20AA_mix_minus_Asp,-0.024,,1.0,60.0,-0.024,,,,,,
46,set10__D-Glucose carbon source with 20AA_mix_minus_Cys,0.05,,1.0,61.0,0.05,,,,,,
47,set10__D-Glucose carbon source with 20AA_mix_minus_Glu,0.035,,1.0,62.0,0.035,,,,,,
48,set10__D-Glucose carbon source with 20AA_mix_minus_Gln,-0.081,,1.0,63.0,-0.081,,,,,,
49,set10__D-Glucose carbon source with 20AA_mix_minus_Gly,0.046,,1.0,64.0,0.046,,,,,,
50,set10__D-Glucose carbon source with 20AA_mix_minus_His,0.107,,1.0,65.0,0.107,,,,,,
51,set10__D-Glucose carbon source with 20AA_mix_minus_Ile,0.033,,1.0,66.0,0.033,,,,,,
52,set10__D-Glucose carbon source with 20AA_mix_minus_Leu,0.017,,1.0,67.0,0.017,,,,,,
53,set10__D-Glucose carbon source with 20AA_mix_minus_Lys,-0.007,,1.0,68.0,-0.007,,,,,,
54,set10__D-Glucose carbon source with 20AA_mix_minus_Met,-0.061,,1.0,69.0,-0.061,,,,,,
55,set10__D-Glucose carbon source with 20AA_mix_minus_Pro,0.009,,1.0,70.0,0.009,,,,,,
56,set10__D-Glucose carbon source with 20AA_mix_minus_Ser,0.034,,1.0,71.0,0.034,,,,,,
57,set10__D-Glucose carbon source with 20AA_mix_minus_Thr,-0.092,,1.0,72.0,-0.092,,,,,,
58,set10__D-Glucose carbon source with 20AA_mix_minus_Trp,0.014,,1.0,73.0,0.014,,,,,,
59,set10__D-Glucose carbon source with 20AA_mix_minus_Tyr,-0.02,,1.0,74.0,-0.02,,,,,,
60,set10__D-Glucose carbon source with 20AA_mix_minus_Val,0.005,,1.0,75.0,0.005,,,,,,
61,set10__D-Glucose carbon source with 20AA_mix,-0.009,,1.0,76.0,-0.009,,,,,,
62,set10__Sodium succinate dibasic hexahydrate carbon source,0.043,,1.0,77.0,0.043,,,,,,
63,set10__a-Ketoglutaric acid disodium salt hydrate carbon source,-0.021,,1.0,78.0,-0.021,,,,,,
64,set10__Sodium butyrate carbon source,0.248,,1.0,79.0,0.248,,,,,,
65,set12__Vanillin carbon source,0.08199999999999999,0.0848528137423857,2.0,80.0,0.142,97.0,0.022,,,,
66,"set12__1,2-Propanediol carbon source",0.03,0.13435028842544403,2.0,81.0,-0.065,98.0,0.125,,,,
67,set12__Sodium propionate carbon source,-0.05600000000000001,0.1159655121145938,2.0,82.0,0.026,99.0,-0.138,,,,
68,set12__2-methyl-1-butanol carbon source,-0.0025000000000000022,0.1873832970144351,2.0,83.0,0.13,100.0,-0.135,,,,
69,"set12__1,5-Pentanediol carbon source",0.0185,0.04737615433949869,2.0,84.0,-0.015,101.0,0.052,,,,
