,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),0.4305,0.06858935777509509,2.0,0.0,0.382,1.0,0.479,,,,
1,set1__Glucose carbon source (20mM),0.4285,0.1675843071412118,2.0,2.0,0.31,3.0,0.547,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),0.2555,0.3259762261269984,2.0,4.0,0.486,5.0,0.025,,,,
3,set1__Potassium Acetate Carbon Source (20mM),0.415,0.24183051916579923,2.0,6.0,0.586,7.0,0.244,,,,
4,set1__Potassium Acetate Carbon Source (5mM),0.251,0.007071067811865481,2.0,8.0,0.246,9.0,0.256,,,,
5,set5__D-Glucose carbon source,-0.513,0.43840620433565947,2.0,10.0,-0.203,11.0,-0.823,,,,
6,set5__Levulinic Acid carbon source,-0.19975,0.18426317230164757,4.0,12.0,-0.085,13.0,-0.023,14.0,-0.432,15.0,-0.259
7,set5__Vanillin carbon source,-0.10650000000000001,0.3217335854398791,2.0,16.0,0.121,17.0,-0.334,,,,
8,set5__p-Coumaric acid carbon source,-0.21050000000000002,0.2609224022578361,2.0,18.0,-0.026,19.0,-0.395,,,,
9,set6__D-Glucose carbon source,-0.445,,1.0,20.0,-0.445,,,,,,
10,set6__Ferulic Acid carbon source,-0.72,,1.0,21.0,-0.72,,,,,,
11,set6__benzoic acid carbon source,-0.721,,1.0,22.0,-0.721,,,,,,
12,set6__Valerolactam carbon source,-0.564,,1.0,23.0,-0.564,,,,,,
13,set6__D-Glucuronic Acid carbon source,-0.712,,1.0,24.0,-0.712,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-0.203,,1.0,25.0,-0.203,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-0.13799999999999998,0.6533666658163698,2.0,26.0,-0.6,30.0,0.324,,,,
16,set7__Valerolactam 10 mM carbon source,-0.119,,1.0,27.0,-0.119,,,,,,
17,set7__L-Lysine 10 mM carbon source,0.092,,1.0,28.0,0.092,,,,,,
18,set7__D-Lysine 10 mM carbon source,-0.3375,0.9991418818165917,2.0,29.0,-1.044,31.0,0.369,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-0.525,,1.0,32.0,-0.525,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,0.012,,1.0,33.0,0.012,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.397,,1.0,34.0,-0.397,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.433,0.4058792924010783,2.0,35.0,-0.72,47.0,-0.146,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.32899999999999996,1.4085567081236028,2.0,36.0,-1.325,49.0,0.667,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,0.24,,1.0,37.0,0.24,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,-0.085,,1.0,38.0,-0.085,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,0.409,,1.0,39.0,0.409,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,-0.656,,1.0,40.0,-0.656,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.245,,1.0,41.0,-0.245,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.433,,1.0,42.0,0.433,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",0.261,,1.0,43.0,0.261,,,,,,
