,PP_0787
set1IT078,-0.409
set1IT079,-0.478
set1IT080,-0.389
set1IT081,-0.429
set1IT082,-0.739
set1IT083,-0.304
set1IT084,0.507
set1IT085,-0.213
set1IT086,0.326
set1IT087,0.445
set5IT075,-0.198
set5IT076,-0.251
set5IT081,-2.287
set5IT082,-1.231
set5IT083,-0.845
set5IT084,-0.493
set5IT085,-1.6
set5IT086,-1.131
set5IT087,-0.528
set5IT088,-0.277
set6IT057,-0.468
set6IT059,-1.041
set6IT061,-1.742
set6IT064,-1.527
set6IT065,-1.038
set7IT042,-2.383
set7IT044,-3.299
set7IT045,-2.347
set7IT055,-3.576
set7IT056,-3.289
set7IT057,-1.872
set7IT062,-3.213
set8IT058,-0.54
set8IT059,-4.358
set8IT060,-4.486
set8IT062,-4.842
set8IT064,-4.562
set8IT070,-1.261
set8IT073,-3.514
set8IT080,-1.665
set8IT081,-1.662
set8IT082,-3.411
set8IT084,-4.337
set8IT085,-3.616
set8IT089,-2.643
set8IT090,-3.852
set8IT092,-4.256
set8IT093,-3.089
set8IT094,-4.517
set8IT095,-2.532
set8IT096,-4.656
set9IT020,0.564
set9IT022,-0.614
set9IT025,0.472
set10IT006,-4.375
set10IT008,-1.857
set10IT010,-3.55
set10IT017,-4.302
set10IT018,-2.971
set10IT019,-5.717
set10IT020,-4.892
set10IT021,-1.593
set10IT022,-2.577
set10IT023,-4.203
set10IT024,-3.894
set10IT025,-2.479
set10IT026,-3.075
set10IT027,-3.824
set10IT028,-3.425
set10IT029,-5.101
set10IT031,-3.935
set10IT032,-3.481
set10IT033,-1.932
set10IT034,-4.313
set10IT035,-4.015
set10IT036,-2.36
set10IT037,-2.727
set10IT043,-2.315
set10IT044,-1.008
set10IT053,-1.017
set12IT001,-7.513
set12IT002,-3.357
set12IT004,-6.145
set12IT007,-4.689
set12IT008,-0.587
set12IT009,-7.107
set12IT014,-6.447
set12IT015,-6.349
set12IT016,-3.93
set12IT017,-6.336
set12IT023,-4.863
set12IT024,-4.517
set12IT025,-5.189
set12IT026,-5.507
set12IT027,-5.23
set12IT028,-4.802
set12IT029,-7.522
set12IT031,-7.623
set12IT032,-2.499
set12IT034,-5.228
set12IT037,-3.775
set12IT038,-0.538
set12IT039,-7.5
set12IT044,-4.242
set12IT046,-4.516
set12IT053,-7.677
set12IT054,-5.166
set12IT055,-3.904
set12IT056,-4.579
set12IT057,-4.96
set12IT058,-5.325
set12IT059,-7.428
set15IT054,-0.664
set15IT057,-0.393
set15IT058,-2.756
set15IT059,-2.044
set15IT060,0.158
set15IT061,-3.137
set15IT062,-2.591
set15IT063,-0.908
set15IT064,-1.631
set15IT065,-1.47
set15IT066,-1.65
set15IT067,-2.204
set15IT068,-0.742
set15IT071,-0.708
set15IT072,-2.694
set15IT073,-3.471
set15IT074,-0.46
set15IT075,-2.681
set15IT076,-2.82
set15IT077,-1.058
set15IT078,-2.532
set15IT079,-1.816
set15IT080,-2.059
set15IT081,-1.961
set16IT004,-2.377
set16IT005,-2.259
set16IT006,-1.955
set16IT007,-1.157
set16IT008,-2.078
set16IT009,-2.709
set16IT010,-2.62
set16IT011,-4.216
set16IT012,-1.156
set16IT013,-1.568
set16IT014,-2.325
set16IT015,-2.918
set27IT004,-4.68
set27IT005,-7.126
set27IT006,0.082
set27IT007,0.232
set27IT008,-4.007
set27IT009,-4.441
set27IT010,-3.574
set27IT011,-4.493
set27IT012,-4.677
set27IT013,-4.019
set27IT014,-5.708
set27IT015,-3.901
set27IT016,-5.206
set27IT017,-5.116
set27IT018,-3.743
set27IT019,-5.128
set27IT020,-1.313
set27IT021,-1.116
set27IT024,-0.018
set27IT025,1.121
set27IT028,-2.636
set27IT029,-2.592
set27IT030,-0.21
set27IT031,-0.431
set27IT032,-4.045
set27IT033,-2.931
set27IT034,-3.058
set27IT035,-3.391
set27IT036,-6.86
set27IT037,-4.702
set27IT038,-2.596
set27IT039,-3.039
set27IT040,-5.754
set27IT041,-6.374
set27IT042,-5.04
set27IT043,-4.801
set27IT044,-2.933
set27IT045,-3.471
set27IT046,-3.844
set27IT047,-5.463
set27IT048,0.003
set27IT049,-0.451
set27IT050,-4.25
set27IT051,-5.876
set27IT052,-5.17
set27IT053,-3.649
set27IT054,-3.73
set27IT055,-3.984
set27IT056,-5.137
set27IT057,-3.78
set27IT058,-0.006
set27IT059,0.333
set27IT060,-2.773
set27IT061,-2.928
set27IT062,-3.539
set27IT063,-5.965
set27IT064,-0.631
set27IT065,-0.86
set27IT066,-2.34
set27IT067,-1.906
set27IT068,0.705
set27IT069,-1.044
set27IT070,-1.664
set27IT071,-0.964
set27IT072,-4.818
set27IT073,-6.369
set28IT003,-2.289
set28IT004,-1.825
set28IT005,-1.711
set28IT006,-1.769
set28IT007,-1.177
set28IT008,-2.113
set28IT009,-1.945
set28IT010,-2.436
set28IT013,0.054
set28IT014,0.245
set28IT017,-1.335
set28IT018,-1.578
set28IT021,-0.912
set28IT022,-1.271
set28IT023,-3.417
set28IT024,-1.643
set28IT027,-4.385
set28IT028,-6.121
set28IT029,-2.196
set28IT030,-1.427
set28IT031,-3.608
set28IT032,-3.607
set28IT035,-1.13
set28IT036,-0.625
set28IT037,-3.307
set28IT038,-2.515
set28IT039,-1.442
set28IT040,-0.972
set28IT041,-2.034
set28IT042,-1.444
set28IT045,-1.555
set28IT046,-1.604
set29IT004,-5.882
set29IT005,-5.999
set29IT006,-5.203
set29IT007,-6.062
set29IT014,-3.743
set29IT015,-5.094
set29IT057,-3.853
set29IT058,-3.378
set100IT008,-4.812
set100IT009,-5.126
set100IT010,-7.053
set100IT011,-6.074
set100IT012,-8.279
set100IT013,-5.96
set100IT014,-7.664
set100IT015,-6.638
set100IT016,-5.493
set100IT017,-12.412
set100IT018,-16.892
set100IT019,-8.891
set100IT020,-6.975
set100IT021,-8.04
set100IT022,-5.281
set100IT023,-6.096
set100IT024,-10.086
set100IT025,-6.152
set100IT026,-5.379
set100IT027,-5.67
set100IT028,-8.0
set100IT029,-10.084
set100IT030,-9.783
set100IT031,-6.49
set100IT032,-7.746
set100IT033,-6.641
set100IT034,-8.355
set100IT035,-5.165
set100IT036,-8.494
set100IT037,-6.644
set100IT038,-5.808
