,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,set1__Glucose carbon source (40mM),-0.7631640418248227,0.0006115397199135754,2.0,0.0,-0.7635964657077384,1.0,-0.7627316179419068,,,,
1,set1__Glucose carbon source (20mM),-0.39149567594258117,0.2191883250581987,2.0,2.0,-0.5464852269481547,3.0,-0.2365061249370076,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),0.16593287096799553,0.020651075379845986,2.0,4.0,0.1805353864078792,5.0,0.1513303555281119,,,,
3,set1__Potassium Acetate Carbon Source (20mM),-0.031155974108101697,0.02874781067774298,2.0,6.0,-0.0108282022336026,7.0,-0.0514837459826008,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-0.21373281081001505,0.3082459507536328,2.0,8.0,0.0042299912411733,9.0,-0.4316956128612034,,,,
5,set5__D-Glucose carbon source,-3.145629570414041,0.10267649639724379,2.0,10.0,-3.0730263235430737,11.0,-3.218232817285008,,,,
6,set5__Levulinic Acid carbon source,-0.8037135213181996,0.34568386058023226,4.0,12.0,-0.8982864002473883,13.0,-0.2958514066119201,14.0,-0.9545905804944198,15.0,-1.0661256979190703
7,set5__Vanillin carbon source,-2.6469937979617844,0.22416862681744282,2.0,16.0,-2.8055049541136747,17.0,-2.488482641809894,,,,
8,set5__p-Coumaric acid carbon source,-4.698002065355497,0.010249918870888833,2.0,18.0,-4.690754278215279,19.0,-4.705249852495714,,,,
9,set6__D-Glucose carbon source,-0.9360596740435212,,1.0,20.0,-0.9360596740435212,,,,,,
10,set6__Ferulic Acid carbon source,-0.6948475893300664,,1.0,21.0,-0.6948475893300664,,,,,,
11,set6__benzoic acid carbon source,-1.588818192849144,,1.0,22.0,-1.588818192849144,,,,,,
12,set6__Valerolactam carbon source,0.0568635400096581,,1.0,23.0,0.0568635400096581,,,,,,
13,set6__D-Glucuronic Acid carbon source,-0.9053853204049284,,1.0,24.0,-0.9053853204049284,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-0.2558759865672998,,1.0,25.0,-0.2558759865672998,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-0.0641625991633499,0.42560825457430324,2.0,26.0,-0.3651130821018102,30.0,0.2367878837751104,,,,
16,set7__Valerolactam 10 mM carbon source,-0.6600628461262892,,1.0,27.0,-0.6600628461262892,,,,,,
17,set7__L-Lysine 10 mM carbon source,-0.7212767545353793,,1.0,28.0,-0.7212767545353793,,,,,,
18,set7__D-Lysine 10 mM carbon source,1.1606558886607306,0.06901335761905303,2.0,29.0,1.1118560754958458,31.0,1.2094557018256151,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-0.5656972660675428,,1.0,32.0,-0.5656972660675428,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,0.2059147983562858,,1.0,33.0,0.2059147983562858,,,,,,
