,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),0.082,0.19940411229460642,2.0,0.0,-0.059,1.0,0.223,,,,
1,set1__Glucose carbon source (20mM),-0.3045,0.2991061684419096,2.0,2.0,-0.516,3.0,-0.093,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),-0.5705,0.5154808434849932,2.0,4.0,-0.206,5.0,-0.935,,,,
3,set1__Potassium Acetate Carbon Source (20mM),-0.119,0.024041630560342628,2.0,6.0,-0.102,7.0,-0.136,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-0.354,0.3436538956566621,2.0,8.0,-0.597,9.0,-0.111,,,,
5,set5__D-Glucose carbon source,-0.186,0.2729432175380074,2.0,10.0,0.007,11.0,-0.379,,,,
6,set5__Levulinic Acid carbon source,-0.4125,0.16184457564795512,4.0,12.0,-0.446,13.0,-0.34,14.0,-0.243,15.0,-0.621
7,set5__Vanillin carbon source,-0.41000000000000003,0.12445079348883235,2.0,16.0,-0.498,17.0,-0.322,,,,
8,set5__p-Coumaric acid carbon source,-0.45899999999999996,0.0636396103067893,2.0,18.0,-0.504,19.0,-0.414,,,,
9,set6__D-Glucose carbon source,0.087,,1.0,20.0,0.087,,,,,,
10,set6__Ferulic Acid carbon source,-0.974,,1.0,21.0,-0.974,,,,,,
11,set6__benzoic acid carbon source,0.128,,1.0,22.0,0.128,,,,,,
12,set6__Valerolactam carbon source,-0.324,,1.0,23.0,-0.324,,,,,,
13,set6__D-Glucuronic Acid carbon source,-0.083,,1.0,24.0,-0.083,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-1.04,,1.0,25.0,-1.04,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-0.3205,0.6965001794687493,2.0,26.0,-0.813,30.0,0.172,,,,
16,set7__Valerolactam 10 mM carbon source,-0.09,,1.0,27.0,-0.09,,,,,,
17,set7__L-Lysine 10 mM carbon source,0.175,,1.0,28.0,0.175,,,,,,
18,set7__D-Lysine 10 mM carbon source,-0.086,0.5925554826343269,2.0,29.0,-0.505,31.0,0.333,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-0.037,,1.0,32.0,-0.037,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,0.089,,1.0,33.0,0.089,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.127,,1.0,34.0,0.127,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.171,0.29839906166072305,2.0,35.0,-0.04,47.0,0.382,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.009500000000000008,0.37123106012293744,2.0,36.0,0.272,49.0,-0.253,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,-0.361,,1.0,37.0,-0.361,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,-0.481,,1.0,38.0,-0.481,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,-0.287,,1.0,39.0,-0.287,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,0.125,,1.0,40.0,0.125,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.62,,1.0,41.0,-0.62,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.203,,1.0,42.0,0.203,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",-0.313,,1.0,43.0,-0.313,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,0.247,,1.0,44.0,0.247,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,0.5,,1.0,45.0,0.5,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.221,,1.0,46.0,-0.221,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.285,,1.0,48.0,0.285,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.032,,1.0,50.0,0.032,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,-0.032,,1.0,51.0,-0.032,,,,,,
37,set9__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,0.146,,1.0,52.0,0.146,,,,,,
38,set9__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v oleyl alcohol overlay,0.135,,1.0,53.0,0.135,,,,,,
39,set10__L-Arginine carbon source,0.015,,1.0,54.0,0.015,,,,,,
40,set10__L-Glutamic acid monopotassium salt monohydrate carbon source,0.403,,1.0,55.0,0.403,,,,,,
41,set10__L-Histidine carbon source,-0.013,,1.0,56.0,-0.013,,,,,,
42,set10__D-Glucose carbon source with 20AA_mix_minus_Ala,-0.037,,1.0,57.0,-0.037,,,,,,
43,set10__D-Glucose carbon source with 20AA_mix_minus_Arg,-0.165,,1.0,58.0,-0.165,,,,,,
44,set10__D-Glucose carbon source with 20AA_mix_minus_Asn,-0.248,,1.0,59.0,-0.248,,,,,,
45,set10__D-Glucose carbon source with 20AA_mix_minus_Asp,0.096,,1.0,60.0,0.096,,,,,,
46,set10__D-Glucose carbon source with 20AA_mix_minus_Cys,-0.302,,1.0,61.0,-0.302,,,,,,
47,set10__D-Glucose carbon source with 20AA_mix_minus_Glu,-0.033,,1.0,62.0,-0.033,,,,,,
48,set10__D-Glucose carbon source with 20AA_mix_minus_Gln,-0.457,,1.0,63.0,-0.457,,,,,,
49,set10__D-Glucose carbon source with 20AA_mix_minus_Gly,-0.086,,1.0,64.0,-0.086,,,,,,
50,set10__D-Glucose carbon source with 20AA_mix_minus_His,-0.413,,1.0,65.0,-0.413,,,,,,
51,set10__D-Glucose carbon source with 20AA_mix_minus_Ile,-0.141,,1.0,66.0,-0.141,,,,,,
52,set10__D-Glucose carbon source with 20AA_mix_minus_Leu,0.108,,1.0,67.0,0.108,,,,,,
53,set10__D-Glucose carbon source with 20AA_mix_minus_Lys,-0.327,,1.0,68.0,-0.327,,,,,,
54,set10__D-Glucose carbon source with 20AA_mix_minus_Met,0.119,,1.0,69.0,0.119,,,,,,
55,set10__D-Glucose carbon source with 20AA_mix_minus_Pro,-0.346,,1.0,70.0,-0.346,,,,,,
56,set10__D-Glucose carbon source with 20AA_mix_minus_Ser,-0.269,,1.0,71.0,-0.269,,,,,,
57,set10__D-Glucose carbon source with 20AA_mix_minus_Thr,-0.325,,1.0,72.0,-0.325,,,,,,
58,set10__D-Glucose carbon source with 20AA_mix_minus_Trp,-0.475,,1.0,73.0,-0.475,,,,,,
59,set10__D-Glucose carbon source with 20AA_mix_minus_Tyr,-0.348,,1.0,74.0,-0.348,,,,,,
60,set10__D-Glucose carbon source with 20AA_mix_minus_Val,-0.253,,1.0,75.0,-0.253,,,,,,
61,set10__D-Glucose carbon source with 20AA_mix,-0.381,,1.0,76.0,-0.381,,,,,,
62,set10__Sodium succinate dibasic hexahydrate carbon source,0.293,,1.0,77.0,0.293,,,,,,
63,set10__a-Ketoglutaric acid disodium salt hydrate carbon source,0.087,,1.0,78.0,0.087,,,,,,
64,set10__Sodium butyrate carbon source,-0.039,,1.0,79.0,-0.039,,,,,,
65,set12__Vanillin carbon source,0.099,0.39880822458921283,2.0,80.0,0.381,97.0,-0.183,,,,
66,"set12__1,2-Propanediol carbon source",-0.1555,0.21566756826189698,2.0,81.0,-0.308,98.0,-0.003,,,,
67,set12__Sodium propionate carbon source,0.092,0.164048773235279,2.0,82.0,0.208,99.0,-0.024,,,,
68,set12__2-methyl-1-butanol carbon source,-0.137,0.05939696961966998,2.0,83.0,-0.179,100.0,-0.095,,,,
69,"set12__1,5-Pentanediol carbon source",-0.3325,0.07566042558696058,2.0,84.0,-0.386,101.0,-0.279,,,,
70,"set12__1,4-Butanediol carbon source",0.031000000000000003,0.05515432893255071,2.0,85.0,0.07,102.0,-0.008,,,,
71,set12__Vanillic Acid carbon source,-0.012500000000000011,0.3740594872476836,2.0,86.0,-0.277,103.0,0.252,,,,
72,set12__Protocatechuic Acid carbon source,0.0255,0.11384419177103416,2.0,87.0,-0.055,89.0,0.106,,,,
73,set12__4-Hydroxybenzoic Acid carbon source,0.14100000000000001,0.029698484809835002,2.0,88.0,0.162,104.0,0.12,,,,
74,set12__L-Lysine carbon source,0.04150000000000001,0.30900566337852126,2.0,90.0,0.26,105.0,-0.177,,,,
75,set12__p-Coumaric acid carbon source,-0.1515,0.37971634149717604,2.0,91.0,0.117,106.0,-0.42,,,,
76,set12__benzoic acid carbon source,-0.10350000000000001,0.010606601717798213,2.0,92.0,-0.111,107.0,-0.096,,,,
