k,name,in_iM,gene_weight,regulator,function,category
80,fModule_81,False,-0.0198575371287815,,,
18,fModule_19,False,-0.0170048556902852,,,
23,fModule_24,False,-0.0117852003992239,,,
38,fModule_39,False,-0.0110462624116468,,,
56,fModule_57,False,-0.0091903270918952,,,
70,fModule_71,False,-0.008780904873595,,,
77,fModule_78,False,-0.0086980179182707,,,
2,fModule_3,False,0.0086023467636303,,,
45,fModule_46,False,0.0085015508910244,,,
37,fModule_38,False,-0.0083280211156395,,,
9,fModule_10,False,0.0080717616884733,,,
19,fModule_20,False,-0.0076401808812536,,,
22,fModule_23,False,0.0074067604007115,,,
58,fModule_59,False,0.0072445716136169,,,
68,fModule_69,False,-0.0070950496843361,,,
28,fModule_29,False,-0.0068871945647198,,,
3,fModule_4,False,0.0067503106130883,,,
59,fModule_60,False,0.0066765495560602,,,
5,fModule_6,False,-0.0066636449681777,GcsR,,
35,fModule_36,False,0.006584534600744,,,
72,fModule_73,False,0.0063565800537243,RpoD,,
4,fModule_5,False,-0.00626006967462,BenR,,
60,fModule_61,False,-0.0058656152723083,,,
74,fModule_75,False,0.0058451141699527,,,
79,fModule_80,False,-0.0057833833301805,,,
41,fModule_42,False,0.0057061353436108,,,
63,fModule_64,False,0.0055823708148511,,,
26,fModule_27,False,-0.0054461513602515,,,
62,fModule_63,False,0.0054217333843595,,,
16,fModule_17,False,0.0053833506665177,PedR1,,
66,fModule_67,False,-0.0051564818726113,,,
20,fModule_21,False,0.0051270123034754,,,
61,fModule_62,False,-0.0049286408437848,PP_3603,,
39,fModule_40,False,-0.0047444204741042,,,
40,fModule_41,False,-0.0046885796954338,,,
47,fModule_48,False,0.0044246341257037,,,
0,fModule_1,False,-0.0039284332526767,,,
6,fModule_7,False,-0.0039225659515159,GbdR,,
83,fModule_84,False,0.0039166850400947,,,
54,fModule_55,False,0.003737957019217,,,
30,fModule_31,False,-0.0037268137172887,,,
69,fModule_70,False,-0.0036416133630381,,,
43,fModule_44,False,0.0036360933215379,,,
75,fModule_76,False,-0.0036255968015118,,,
12,fModule_13,False,-0.0036090287201805,ModR,,
73,fModule_74,False,0.0036076377942392,,,
14,fModule_15,False,-0.0035367413248956,,,
13,fModule_14,False,0.0035056348568811,PP_3359,,
24,fModule_25,False,-0.003411908944396,PrpR,,
42,fModule_43,False,-0.003337225047726,PhhR,,
32,fModule_33,False,-0.0032468647179398,BirA,,
46,fModule_47,False,0.0031479094945216,,,
15,fModule_16,False,0.0031290998381791,PcaR,,
8,fModule_9,False,-0.0030718207550398,,,
78,fModule_79,False,0.0030216020660614,,,
31,fModule_32,False,0.0029747959700895,,,
29,fModule_30,False,0.0029220197808306,HutC,,
11,fModule_12,False,-0.0027854599960582,BirA,,
81,fModule_82,False,0.0027682080882021,,,
76,fModule_77,False,-0.0026931891264261,PsrA,,
67,fModule_68,False,0.002606613155254,,,
50,fModule_51,False,-0.0025991864622724,,,
36,fModule_37,False,0.0024303128279764,,,
27,fModule_28,False,0.0021372158690186,VanR,,
55,fModule_56,False,-0.002054227460577,PydR,,
64,fModule_65,False,0.0019627025757609,DctD-II,,
7,fModule_8,False,-0.0017943830446115,GltR-II,,
21,fModule_22,False,-0.0017388843314362,,,
49,fModule_50,False,0.0016995360567389,PP_2046,,
44,fModule_45,False,0.0016742171726855,,,
1,fModule_2,False,-0.0015208329655621,,,
71,fModule_72,False,0.0014483436660804,,,
17,fModule_18,False,0.0014118700316752,,,
65,fModule_66,False,0.001326677265845,,,
10,fModule_11,False,0.001310500674134,PrpR,,
82,fModule_83,False,0.0011500946317233,,,
48,fModule_49,False,-0.0010847203318337,,,
57,fModule_58,False,-0.0010235900342026,PrpR,,
53,fModule_54,False,-0.0006774533099685,,,
51,fModule_52,False,-0.0006649993524992,FleQ,,
25,fModule_26,False,-0.0005589217024343,,,
52,fModule_53,False,0.0004637661799697,PP_5350,,
33,fModule_34,False,-0.0004313509443506,,,
34,fModule_35,False,-0.000109383393158,,,
