k,name,in_iM,gene_weight,regulator,function,category
71,fModule_72,False,0.0110403903186714,,,
30,fModule_31,False,-0.007465369306137,,,
36,fModule_37,False,-0.0070063096019108,,,
83,fModule_84,False,0.0057028629622357,,,
51,fModule_52,False,0.005608658994865,FleQ,,
32,fModule_33,False,0.0053362405931229,BirA,,
46,fModule_47,False,0.0051158613041609,,,
4,fModule_5,False,-0.0049532749915964,BenR,,
38,fModule_39,False,0.0047172493309557,,,
22,fModule_23,False,0.0043953570242865,,,
65,fModule_66,False,0.0042335887806141,,,
47,fModule_48,False,-0.0041835432982465,,,
21,fModule_22,False,-0.0041715584433302,,,
74,fModule_75,False,-0.0041695490994711,,,
7,fModule_8,False,0.0039513917398532,GltR-II,,
35,fModule_36,False,-0.0038946210960732,,,
52,fModule_53,False,-0.0038321586054693,PP_5350,,
76,fModule_77,False,0.003723332519734,PsrA,,
56,fModule_57,False,-0.0036543886905656,,,
69,fModule_70,False,0.0036152395475479,,,
57,fModule_58,False,0.003576463235757,PrpR,,
27,fModule_28,False,-0.0030295715407491,VanR,,
77,fModule_78,False,0.0029166971883522,,,
12,fModule_13,False,-0.0028456051142574,ModR,,
8,fModule_9,False,-0.0027329935171399,,,
44,fModule_45,False,0.0026833817912383,,,
28,fModule_29,False,0.0025338514408635,,,
9,fModule_10,False,-0.002407091952521,,,
64,fModule_65,False,-0.0022961933405564,DctD-II,,
55,fModule_56,False,0.002215922577238,PydR,,
70,fModule_71,False,-0.002180199048075,,,
17,fModule_18,False,-0.0021101502436121,,,
16,fModule_17,False,-0.0019769845801423,PedR1,,
40,fModule_41,False,0.0019720180197705,,,
45,fModule_46,False,0.0019509990164433,,,
20,fModule_21,False,0.0019498042407728,,,
11,fModule_12,False,-0.0019365812690537,BirA,,
60,fModule_61,False,0.0019152887742602,,,
13,fModule_14,False,-0.0019056657962161,PP_3359,,
79,fModule_80,False,-0.0018840503134059,,,
10,fModule_11,False,-0.001879339514778,PrpR,,
26,fModule_27,False,-0.0018608741513319,,,
41,fModule_42,False,-0.0018317529479466,,,
19,fModule_20,False,-0.0017930031438454,,,
50,fModule_51,False,-0.0017623437966557,,,
23,fModule_24,False,-0.001759756334495,,,
14,fModule_15,False,0.0017446090283724,,,
80,fModule_81,False,-0.001690474305239,,,
24,fModule_25,False,-0.0016242330028875,PrpR,,
58,fModule_59,False,0.0016209081572843,,,
48,fModule_49,False,-0.0016035189072921,,,
82,fModule_83,False,-0.0015852741054808,,,
3,fModule_4,False,-0.0013826967514113,,,
73,fModule_74,False,0.0013175168700758,,,
81,fModule_82,False,-0.0013004317604429,,,
25,fModule_26,False,0.0012529718237235,,,
18,fModule_19,False,-0.0012424193059548,,,
59,fModule_60,False,-0.0011923392323436,,,
75,fModule_76,False,0.0011119923613316,,,
6,fModule_7,False,0.0010652003858083,GbdR,,
42,fModule_43,False,-0.0009711549737662,PhhR,,
63,fModule_64,False,0.000912712236734,,,
53,fModule_54,False,0.0008876871251363,,,
34,fModule_35,False,-0.000782570624579,,,
62,fModule_63,False,0.0007815588852916,,,
61,fModule_62,False,-0.0007101689743505,PP_3603,,
43,fModule_44,False,0.0006715266793073,,,
2,fModule_3,False,0.0006537199156704,,,
0,fModule_1,False,-0.0006366676384497,,,
72,fModule_73,False,-0.0005382183585245,RpoD,,
54,fModule_55,False,-0.0004854524850184,,,
39,fModule_40,False,-0.0004373906173798,,,
66,fModule_67,False,-0.0003697072728249,,,
67,fModule_68,False,0.0003505950894522,,,
15,fModule_16,False,-0.0003503916492914,PcaR,,
29,fModule_30,False,0.0002673379047907,HutC,,
37,fModule_38,False,-0.0002613064353005,,,
5,fModule_6,False,-0.0001190222551189,GcsR,,
31,fModule_32,False,0.0001111024681964,,,
33,fModule_34,False,-0.0001082209826201,,,
1,fModule_2,False,-0.0001000311903588,,,
49,fModule_50,False,-9.44518811047192e-05,PP_2046,,
78,fModule_79,False,6.237706290485947e-05,,,
68,fModule_69,False,4.681134690722202e-05,,,
