,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,set1__Glucose carbon source (40mM),0.35505263547845567,0.20236172101707522,2.0,0.0,0.2119612902947015,1.0,0.4981439806622099,,,,
1,set1__Glucose carbon source (20mM),0.11627337551827199,0.3313562176237118,2.0,2.0,0.350577603988324,3.0,-0.11803085295178,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),0.0733798812423797,0.4031418338449902,2.0,4.0,0.3584442057341527,5.0,-0.2116844432493933,,,,
3,set1__Potassium Acetate Carbon Source (20mM),-0.14410598898062763,0.5888279074660766,2.0,6.0,0.2722582173405201,7.0,-0.5604701953017753,,,,
4,set1__Potassium Acetate Carbon Source (5mM),0.4752400049166521,0.4233921065697023,2.0,8.0,0.1758565752603582,9.0,0.7746234345729459,,,,
5,set5__D-Glucose carbon source,0.929292810832903,0.034584884401585636,2.0,10.0,0.9537480171198172,11.0,0.904837604545989,,,,
6,set5__Levulinic Acid carbon source,0.6905441088151365,0.11792354498897092,4.0,12.0,0.529795839875441,13.0,0.6766716050785767,14.0,0.7630351170245825,15.0,0.7926738732819463
7,set5__Vanillin carbon source,0.7656138785468577,0.43020382284615155,2.0,16.0,1.0698139189737477,17.0,0.4614138381199678,,,,
8,set5__p-Coumaric acid carbon source,0.1516904138526092,0.2255863650969184,2.0,18.0,-0.0078232346506461,19.0,0.3112040623558645,,,,
9,set6__D-Glucose carbon source,-0.0999903252459901,,1.0,20.0,-0.0999903252459901,,,,,,
10,set6__Ferulic Acid carbon source,-0.2404576557254864,,1.0,21.0,-0.2404576557254864,,,,,,
11,set6__benzoic acid carbon source,0.0506335295556765,,1.0,22.0,0.0506335295556765,,,,,,
12,set6__Valerolactam carbon source,-0.5566494651037062,,1.0,23.0,-0.5566494651037062,,,,,,
13,set6__D-Glucuronic Acid carbon source,-7.040992417855709,,1.0,24.0,-7.040992417855709,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,0.7523486503577863,,1.0,25.0,0.7523486503577863,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,0.03101975063087846,0.2787355901232958,2.0,26.0,0.228115576565095,30.0,-0.1660760753033381,,,,
16,set7__Valerolactam 10 mM carbon source,0.0512701338356605,,1.0,27.0,0.0512701338356605,,,,,,
17,set7__L-Lysine 10 mM carbon source,-0.4292544151722346,,1.0,28.0,-0.4292544151722346,,,,,,
18,set7__D-Lysine 10 mM carbon source,-0.07200557714137623,0.8685691987989143,2.0,29.0,-0.686176747541855,31.0,0.5421655932591025,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-0.2711559825053333,,1.0,32.0,-0.2711559825053333,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,-1.216889576647627,,1.0,33.0,-1.216889576647627,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.7287917931519985,,1.0,34.0,-0.7287917931519985,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.6533014844695785,0.015666006584333807,2.0,35.0,-0.664379023959474,47.0,-0.6422239449796829,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.5012217576171395,0.5217315309282295,2.0,36.0,-0.8701416610953295,49.0,-0.1323018541389494,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,-0.0084650164736719,,1.0,37.0,-0.0084650164736719,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,-0.6295209314360394,,1.0,38.0,-0.6295209314360394,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,0.4855505137574812,,1.0,39.0,0.4855505137574812,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,0.1369675403115476,,1.0,40.0,0.1369675403115476,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.7237649444516044,,1.0,41.0,-0.7237649444516044,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.0927748382201484,,1.0,42.0,-0.0927748382201484,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",-0.028868740929167,,1.0,43.0,-0.028868740929167,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,0.3451520770652943,,1.0,44.0,0.3451520770652943,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,-0.104423094349096,,1.0,45.0,-0.104423094349096,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.6948257302730029,,1.0,46.0,-0.6948257302730029,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.5203024608783545,,1.0,48.0,-0.5203024608783545,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.7237611491157072,,1.0,50.0,0.7237611491157072,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,-0.1213000025699832,,1.0,51.0,-0.1213000025699832,,,,,,
37,set9__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,-0.0893299712095461,,1.0,52.0,-0.0893299712095461,,,,,,
38,set9__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v oleyl alcohol overlay,-0.4363302581443014,,1.0,53.0,-0.4363302581443014,,,,,,
39,set10__L-Arginine carbon source,-0.2931369883350161,,1.0,54.0,-0.2931369883350161,,,,,,
40,set10__L-Glutamic acid monopotassium salt monohydrate carbon source,-1.0744483651658607,,1.0,55.0,-1.0744483651658607,,,,,,
41,set10__L-Histidine carbon source,0.0019469470632338,,1.0,56.0,0.0019469470632338,,,,,,
42,set10__D-Glucose carbon source with 20AA_mix_minus_Ala,-0.385241819014687,,1.0,57.0,-0.385241819014687,,,,,,
43,set10__D-Glucose carbon source with 20AA_mix_minus_Arg,0.3271916183502149,,1.0,58.0,0.3271916183502149,,,,,,
44,set10__D-Glucose carbon source with 20AA_mix_minus_Asn,0.2198883210823654,,1.0,59.0,0.2198883210823654,,,,,,
45,set10__D-Glucose carbon source with 20AA_mix_minus_Asp,0.3264145846079562,,1.0,60.0,0.3264145846079562,,,,,,
46,set10__D-Glucose carbon source with 20AA_mix_minus_Cys,0.2803398725892903,,1.0,61.0,0.2803398725892903,,,,,,
47,set10__D-Glucose carbon source with 20AA_mix_minus_Glu,0.29140257254546,,1.0,62.0,0.29140257254546,,,,,,
48,set10__D-Glucose carbon source with 20AA_mix_minus_Gln,-0.1395636692877681,,1.0,63.0,-0.1395636692877681,,,,,,
49,set10__D-Glucose carbon source with 20AA_mix_minus_Gly,-0.3574616370861501,,1.0,64.0,-0.3574616370861501,,,,,,
50,set10__D-Glucose carbon source with 20AA_mix_minus_His,0.0792034932890291,,1.0,65.0,0.0792034932890291,,,,,,
51,set10__D-Glucose carbon source with 20AA_mix_minus_Ile,0.2401023839555774,,1.0,66.0,0.2401023839555774,,,,,,
52,set10__D-Glucose carbon source with 20AA_mix_minus_Leu,-0.4218490198653181,,1.0,67.0,-0.4218490198653181,,,,,,
53,set10__D-Glucose carbon source with 20AA_mix_minus_Lys,-0.193793891892667,,1.0,68.0,-0.193793891892667,,,,,,
54,set10__D-Glucose carbon source with 20AA_mix_minus_Met,0.1384910511027582,,1.0,69.0,0.1384910511027582,,,,,,
55,set10__D-Glucose carbon source with 20AA_mix_minus_Pro,0.4369592992033465,,1.0,70.0,0.4369592992033465,,,,,,
56,set10__D-Glucose carbon source with 20AA_mix_minus_Ser,0.2302595520833344,,1.0,71.0,0.2302595520833344,,,,,,
57,set10__D-Glucose carbon source with 20AA_mix_minus_Thr,-0.2612060702926526,,1.0,72.0,-0.2612060702926526,,,,,,
58,set10__D-Glucose carbon source with 20AA_mix_minus_Trp,0.0726388816238258,,1.0,73.0,0.0726388816238258,,,,,,
59,set10__D-Glucose carbon source with 20AA_mix_minus_Tyr,-0.388862237348572,,1.0,74.0,-0.388862237348572,,,,,,
60,set10__D-Glucose carbon source with 20AA_mix_minus_Val,0.041631069698235,,1.0,75.0,0.041631069698235,,,,,,
61,set10__D-Glucose carbon source with 20AA_mix,-0.1959334419903342,,1.0,76.0,-0.1959334419903342,,,,,,
62,set10__Sodium succinate dibasic hexahydrate carbon source,0.7717182375317733,,1.0,77.0,0.7717182375317733,,,,,,
63,set10__a-Ketoglutaric acid disodium salt hydrate carbon source,0.781735464157846,,1.0,78.0,0.781735464157846,,,,,,
64,set10__Sodium butyrate carbon source,-0.3556583760144953,,1.0,79.0,-0.3556583760144953,,,,,,
65,set12__Vanillin carbon source,-0.9047844344837824,0.12992654276124002,2.0,80.0,-0.8129124950411857,97.0,-0.9966563739263792,,,,
66,"set12__1,2-Propanediol carbon source",-0.6908242051306988,0.2564970501390144,2.0,81.0,-0.5094534016230557,98.0,-0.8721950086383417,,,,
67,set12__Sodium propionate carbon source,0.32070263562892515,0.030531796737623598,2.0,82.0,0.2991133951139422,99.0,0.3422918761439081,,,,
68,set12__2-methyl-1-butanol carbon source,-0.39096618446266185,0.2177031466755175,2.0,83.0,-0.2370268131627538,100.0,-0.5449055557625698,,,,
69,"set12__1,5-Pentanediol carbon source",0.2207523063985394,0.16645379196086107,2.0,84.0,0.3384529114482791,101.0,0.1030517013487997,,,,
70,"set12__1,4-Butanediol carbon source",0.07875124486965185,0.3402834117131247,2.0,85.0,-0.1618654630779925,102.0,0.3193679528172962,,,,
71,set12__Vanillic Acid carbon source,-0.4445007097606632,0.7164504723461452,2.0,86.0,0.0621062776196012,103.0,-0.9511076971409276,,,,
72,set12__Protocatechuic Acid carbon source,-0.776867919836477,0.2157079689015063,2.0,87.0,-0.929396487402709,89.0,-0.624339352270245,,,,
73,set12__4-Hydroxybenzoic Acid carbon source,-0.18392780343924983,0.5185640586596405,2.0,88.0,0.1827523589186006,104.0,-0.5506079657971003,,,,
