,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),-0.1215,0.02616295090390227,2.0,0.0,-0.14,1.0,-0.103,,,,
1,set1__Glucose carbon source (20mM),-0.21649999999999997,0.0982878425849301,2.0,2.0,-0.147,3.0,-0.286,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),-0.4565,0.3217335854398792,2.0,4.0,-0.229,5.0,-0.684,,,,
3,set1__Potassium Acetate Carbon Source (20mM),0.0115,0.09121677477306463,2.0,6.0,-0.053,7.0,0.076,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-0.16949999999999998,0.2679934700697015,2.0,8.0,0.02,9.0,-0.359,,,,
5,set5__D-Glucose carbon source,0.15200000000000002,0.42709249583667475,2.0,10.0,0.454,11.0,-0.15,,,,
6,set5__Levulinic Acid carbon source,-0.20600000000000002,0.17633112790051186,4.0,12.0,-0.386,13.0,-0.328,14.0,-0.041,15.0,-0.069
7,set5__Vanillin carbon source,-0.754,0.04242640687119289,2.0,16.0,-0.784,17.0,-0.724,,,,
8,set5__p-Coumaric acid carbon source,-0.2845,0.21142492757477768,2.0,18.0,-0.434,19.0,-0.135,,,,
9,set6__D-Glucose carbon source,-0.323,,1.0,20.0,-0.323,,,,,,
10,set6__Ferulic Acid carbon source,0.05,,1.0,21.0,0.05,,,,,,
11,set6__benzoic acid carbon source,-0.234,,1.0,22.0,-0.234,,,,,,
12,set6__Valerolactam carbon source,-0.282,,1.0,23.0,-0.282,,,,,,
13,set6__D-Glucuronic Acid carbon source,-0.232,,1.0,24.0,-0.232,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-0.198,,1.0,25.0,-0.198,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-0.0305,0.24536605307173198,2.0,26.0,-0.204,30.0,0.143,,,,
16,set7__Valerolactam 10 mM carbon source,-0.3,,1.0,27.0,-0.3,,,,,,
17,set7__L-Lysine 10 mM carbon source,0.34,,1.0,28.0,0.34,,,,,,
18,set7__D-Lysine 10 mM carbon source,-0.2745,0.48861078579990436,2.0,29.0,0.071,31.0,-0.62,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,0.296,,1.0,32.0,0.296,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,0.382,,1.0,33.0,0.382,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.17,,1.0,34.0,-0.17,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.39599999999999996,0.4398204178980325,2.0,35.0,-0.085,47.0,-0.707,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.16349999999999998,0.4433559518039653,2.0,36.0,0.15,49.0,-0.477,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,-0.299,,1.0,37.0,-0.299,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,-0.516,,1.0,38.0,-0.516,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,-0.154,,1.0,39.0,-0.154,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,-0.167,,1.0,40.0,-0.167,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.048,,1.0,41.0,0.048,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.111,,1.0,42.0,-0.111,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",0.193,,1.0,43.0,0.193,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,0.04,,1.0,44.0,0.04,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,0.005,,1.0,45.0,0.005,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.127,,1.0,46.0,-0.127,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.385,,1.0,48.0,-0.385,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.166,,1.0,50.0,-0.166,,,,,,
