,PP_2735
set1IT078,0.077
set1IT079,0.288
set1IT080,0.207
set1IT081,0.065
set1IT082,0.052
set1IT083,-0.023
set1IT084,0.118
set1IT085,0.057
set1IT086,-0.069
set1IT087,0.031
set5IT075,-0.161
set5IT076,-0.098
set5IT081,-0.044
set5IT082,-0.04
set5IT083,0.058
set5IT084,-0.01
set5IT085,-0.187
set5IT086,-0.065
set5IT087,-0.189
set5IT088,-0.004
set6IT057,0.177
set6IT059,0.232
set6IT061,0.103
set6IT064,0.074
set6IT065,0.11
set7IT042,0.139
set7IT044,0.192
set7IT045,0.253
set7IT055,0.49
set7IT056,-0.012
set7IT057,0.098
set7IT062,0.026
set8IT058,0.033
set8IT059,0.01
set8IT060,0.147
set8IT062,-0.105
set8IT064,0.125
set8IT070,0.19
set8IT073,0.261
set8IT080,-0.05
set8IT081,0.024
set8IT082,0.396
set8IT084,0.014
set8IT085,0.006
set8IT089,0.063
set8IT090,0.008
set8IT092,-0.016
set8IT093,0.274
set8IT094,-0.023
set8IT095,0.336
set8IT096,-0.145
set9IT020,-0.067
set9IT022,-0.003
set9IT025,-0.036
set10IT006,0.247
set10IT008,0.003
set10IT010,0.18
set10IT017,0.196
set10IT018,0.06
set10IT019,0.122
set10IT020,0.136
set10IT021,0.04
set10IT022,-0.059
set10IT023,0.214
set10IT024,0.197
set10IT025,0.346
set10IT026,0.068
set10IT027,0.107
set10IT028,0.167
set10IT029,0.209
set10IT031,0.082
set10IT032,0.08
set10IT033,0.191
set10IT034,0.162
set10IT035,0.211
set10IT036,0.276
set10IT037,0.112
set10IT043,-0.024
set10IT044,-0.222
set10IT053,0.131
set12IT001,-0.053
set12IT002,-0.165
set12IT004,0.038
set12IT007,-0.294
set12IT008,-0.133
set12IT009,0.018
set12IT014,-0.252
set12IT015,-0.135
set12IT016,-0.104
set12IT017,0.051
set12IT023,-0.061
set12IT024,-0.116
set12IT025,-0.043
set12IT026,-0.247
set12IT027,-0.195
set12IT028,-0.044
set12IT029,-0.31
set12IT031,-0.089
set12IT032,-0.111
set12IT034,-0.081
set12IT037,-0.034
set12IT038,0.167
set12IT039,-0.105
set12IT044,-0.378
set12IT046,-0.092
set12IT053,0.038
set12IT054,-0.065
set12IT055,0.066
set12IT056,0.161
set12IT057,-0.079
set12IT058,-0.023
set12IT059,-0.045
set15IT054,0.125
set15IT057,0.465
set15IT058,0.172
set15IT059,0.164
set15IT060,0.131
set15IT061,-0.064
set15IT062,0.148
set15IT063,0.091
set15IT064,0.092
set15IT065,0.288
set15IT066,0.069
set15IT067,0.1
set15IT068,0.311
set15IT071,-0.081
set15IT072,0.151
set15IT073,0.122
set15IT074,0.132
set15IT075,0.048
set15IT076,0.244
set15IT077,0.209
set15IT078,0.344
set15IT079,0.252
set15IT080,0.269
set15IT081,0.069
set16IT004,0.056
set16IT005,0.111
set16IT006,0.124
set16IT007,0.067
set16IT008,0.007
set16IT009,0.028
set16IT010,-0.049
set16IT011,0.051
set16IT012,0.045
set16IT013,0.031
set16IT014,0.064
set16IT015,0.01
set27IT004,0.041
set27IT005,0.107
set27IT006,0.338
set27IT007,0.361
set27IT008,0.092
set27IT009,0.152
set27IT010,0.028
set27IT011,0.081
set27IT012,0.247
set27IT013,0.263
set27IT014,0.122
set27IT015,0.119
set27IT016,0.187
set27IT017,0.093
set27IT018,0.028
set27IT019,0.175
set27IT020,0.144
set27IT021,0.228
set27IT024,0.153
set27IT025,0.193
set27IT028,-0.002
set27IT029,0.089
set27IT030,-0.023
set27IT031,0.069
set27IT032,0.127
set27IT033,0.153
set27IT034,0.199
set27IT035,-0.066
set27IT036,0.276
set27IT037,0.062
set27IT038,0.062
set27IT039,-0.109
set27IT040,0.009
set27IT041,0.135
set27IT042,0.082
set27IT043,0.204
set27IT044,-0.041
set27IT045,0.022
set27IT046,0.081
set27IT047,0.088
set27IT048,0.274
set27IT049,0.382
set27IT050,-0.078
set27IT051,0.015
set27IT052,0.055
set27IT053,0.079
set27IT054,0.136
set27IT055,-0.126
set27IT056,0.131
set27IT057,0.06
set27IT058,0.302
set27IT059,0.267
set27IT060,0.135
set27IT061,0.036
set27IT062,-0.016
set27IT063,0.184
set27IT064,0.097
set27IT065,0.101
set27IT066,0.1
set27IT067,0.139
set27IT068,0.129
set27IT069,0.114
set27IT070,0.023
set27IT071,0.128
set27IT072,-0.024
set27IT073,0.27
set28IT003,0.022
set28IT004,-0.068
set28IT005,-0.043
set28IT006,-0.136
set28IT007,0.139
set28IT008,-0.067
set28IT009,-0.117
set28IT010,-0.2
set28IT013,0.029
set28IT014,-0.044
set28IT017,0.022
set28IT018,0.045
set28IT021,-0.005
set28IT022,0.104
set28IT023,0.018
set28IT024,0.162
set28IT027,0.015
set28IT028,-0.005
set28IT029,-0.137
set28IT030,-0.035
set28IT031,0.082
set28IT032,-0.205
set28IT035,-0.175
set28IT036,0.005
set28IT037,-0.141
set28IT038,-0.097
set28IT039,-0.028
set28IT040,0.033
set28IT041,-0.005
set28IT042,0.103
set28IT045,-0.1
set28IT046,-0.067
set29IT004,0.023
set29IT005,0.143
set29IT006,0.103
set29IT007,-0.223
set29IT014,-0.035
set29IT015,0.086
set29IT057,-0.262
set29IT058,-0.005
set100IT008,-0.127
set100IT009,0.185
set100IT010,0.114
set100IT011,-0.211
set100IT012,0.174
set100IT013,0.118
set100IT014,0.0
set100IT015,0.285
set100IT016,0.178
set100IT017,0.106
set100IT018,0.231
set100IT019,0.097
set100IT020,-0.198
set100IT021,0.23
set100IT022,-0.123
set100IT023,-0.049
set100IT024,0.247
set100IT025,0.021
set100IT026,-0.1
set100IT027,0.354
set100IT028,0.102
set100IT029,-0.25
set100IT030,0.235
set100IT031,0.055
set100IT032,-0.079
set100IT033,0.357
set100IT034,-0.017
set100IT035,-0.031
set100IT036,0.313
set100IT037,-0.036
set100IT038,-0.159
set100IT039,-0.285
set100IT040,-0.075
set100IT041,-0.103
set100IT042,0.203
set100IT043,0.035
set100IT044,0.003
set100IT045,0.124
set100IT046,0.0
set101IT007,-0.06
set101IT008,-0.083
set101IT009,0.104
set101IT013,-0.163
set101IT014,-0.135
set101IT015,0.17
set101IT016,-0.174
set101IT017,0.054
set101IT018,0.011
set101IT019,0.035
set101IT020,-0.1
set101IT021,0.162
set101IT022,0.027
set101IT023,0.183
set101IT024,0.023
set101IT025,0.104
set101IT026,-0.335
set101IT027,0.239
set101IT028,-0.017
set101IT029,0.099
set101IT030,0.116
set101IT031,-0.011
set101IT032,-0.227
set101IT033,0.001
set101IT034,-0.236
set101IT035,-0.036
set101IT036,0.176
set101IT037,-0.118
set101IT038,0.194
set101IT039,0.128
set101IT040,-0.265
set101IT041,-0.056
set101IT042,0.031
set101IT043,-0.096
set101IT044,-0.001
set101IT045,-0.068
set101IT046,0.006
set101IT047,0.091
set101IT048,0.05
