,PP_1367
set1IT078,-0.503
set1IT079,-0.567
set1IT080,-0.535
set1IT081,-0.72
set1IT082,-0.292
set1IT083,-0.341
set1IT084,-0.179
set1IT085,0.067
set1IT086,-0.237
set1IT087,-0.058
set5IT075,-0.6
set5IT076,-0.803
set5IT081,-0.245
set5IT082,-0.114
set5IT083,-0.112
set5IT084,-0.166
set5IT085,-0.519
set5IT086,-0.186
set5IT087,-0.206
set5IT088,-0.535
set6IT057,0.158
set6IT059,-1.226
set6IT061,0.063
set6IT064,-0.414
set6IT065,0.232
set7IT042,-0.053
set7IT044,0.08
set7IT045,0.226
set7IT055,0.454
set7IT056,-0.046
set7IT057,0.235
set7IT062,-0.512
set8IT058,0.009
set8IT059,-0.009
set8IT060,0.18
set8IT062,-0.029
set8IT064,0.034
set8IT070,-0.392
set8IT073,-0.091
set8IT080,0.277
set8IT081,0.205
set8IT082,0.265
set8IT084,0.154
set8IT085,0.309
set8IT089,-0.011
set8IT090,-0.077
set8IT092,-0.181
set8IT093,-0.113
set8IT094,-0.488
set8IT095,-0.04
set8IT096,-0.262
set9IT020,-0.231
set9IT022,0.095
set9IT025,0.467
set10IT006,-0.1
set10IT008,0.14
set10IT010,-2.706
set10IT017,0.168
set10IT018,-0.132
set10IT019,-0.309
set10IT020,0.01
set10IT021,-0.009
set10IT022,0.07
set10IT023,-0.305
set10IT024,-1.254
set10IT025,-0.227
set10IT026,-0.349
set10IT027,0.094
set10IT028,-0.188
set10IT029,0.018
set10IT031,-0.08
set10IT032,-0.013
set10IT033,0.03
set10IT034,-0.104
set10IT035,-0.105
set10IT036,-0.105
set10IT037,-0.045
set10IT043,-0.059
set10IT044,-0.078
set10IT053,0.058
set12IT001,-0.172
set12IT002,-0.427
set12IT004,-0.11
set12IT007,-0.712
set12IT008,-0.23
set12IT009,-0.563
set12IT014,-1.203
set12IT015,-0.133
set12IT016,-0.206
set12IT017,-0.18
set12IT023,-0.715
set12IT024,-0.396
set12IT025,-0.331
set12IT026,-1.19
set12IT027,-0.123
set12IT028,-0.441
set12IT029,-0.368
set12IT031,-0.557
set12IT032,-0.639
set12IT034,-0.2
set12IT037,-0.708
set12IT038,0.051
set12IT039,-0.141
set12IT044,-1.104
set12IT046,-0.211
set12IT053,-0.807
set12IT054,-0.758
set12IT055,-0.207
set12IT056,-1.218
set12IT057,0.011
set12IT058,-0.22
set12IT059,-0.559
set15IT054,0.033
set15IT057,-0.146
set15IT058,-0.028
set15IT059,-0.223
set15IT060,-0.244
set15IT061,-0.349
set15IT062,-0.07
set15IT063,-0.55
