,PP_0594
set1IT078,-0.273
set1IT079,-0.045
set1IT080,-0.085
set1IT081,-0.354
set1IT082,-0.263
set1IT083,-0.372
set1IT084,-0.195
set1IT085,-0.306
set1IT086,-0.094
set1IT087,-0.162
set5IT075,-0.044
set5IT076,-0.118
set5IT081,0.076
set5IT082,-0.007
set5IT083,-0.151
set5IT084,0.083
set5IT085,0.131
set5IT086,0.21
set5IT087,-0.023
set5IT088,0.028
set6IT057,-0.26
set6IT059,-0.126
set6IT061,-0.334
set6IT064,-0.118
set6IT065,-0.043
set7IT042,0.21
set7IT044,0.42
set7IT045,0.483
set7IT055,-0.3
set7IT056,-0.195
set7IT057,0.635
set7IT062,0.419
set8IT058,-0.045
set8IT059,-0.262
set8IT060,-0.103
set8IT062,-0.095
set8IT064,0.082
set8IT070,0.014
set8IT073,0.152
set8IT080,0.186
set8IT081,-0.199
set8IT082,-0.207
set8IT084,-0.147
set8IT085,0.042
set8IT089,-0.149
set8IT090,-0.097
set8IT092,0.174
set8IT093,-0.026
set8IT094,-0.065
set8IT095,-0.178
set8IT096,-0.135
set9IT020,-0.197
set9IT022,-0.247
set9IT025,0.187
set10IT006,-0.726
set10IT008,-2.446
set10IT010,-0.011
set10IT017,-0.087
set10IT018,-0.189
set10IT019,-0.272
set10IT020,-0.244
set10IT021,-0.291
set10IT022,-0.092
set10IT023,-0.222
set10IT024,-0.298
set10IT025,-0.3
set10IT026,-0.318
set10IT027,-0.259
set10IT028,-0.222
set10IT029,-0.096
set10IT031,-0.285
set10IT032,-0.274
set10IT033,-0.221
set10IT034,-0.15
set10IT035,-0.221
set10IT036,-0.224
set10IT037,-0.082
set10IT043,-0.098
set10IT044,0.105
set10IT053,0.082
set12IT001,0.041
set12IT002,0.296
set12IT004,0.314
set12IT007,-0.221
set12IT008,-0.068
set12IT009,-0.148
set12IT014,-0.042
set12IT015,-0.08
set12IT016,0.053
set12IT017,-0.051
set12IT023,-0.125
set12IT024,0.057
set12IT025,0.104
set12IT026,0.232
set12IT027,0.099
set12IT028,-1.308
set12IT029,0.091
set12IT031,0.069
set12IT032,0.212
set12IT034,0.266
set12IT037,-0.071
set12IT038,-0.126
set12IT039,0.187
set12IT044,0.161
set12IT046,0.09
