k,name,in_iM,gene_weight,regulator,function,category
3,fModule_4,True,0.2158843393004493,,,
50,fModule_51,True,0.1898566208690385,,,
43,fModule_44,True,0.1632714529702366,,,
27,fModule_28,False,-0.1042652968095467,VanR,,
23,fModule_24,False,0.0800001380508928,,,
55,fModule_56,False,-0.0780347729413887,PydR,,
7,fModule_8,False,0.0704668443726761,GltR-II,,
40,fModule_41,False,-0.0622293075032304,,,
70,fModule_71,False,-0.0612389250281,,,
62,fModule_63,False,-0.0582514499534137,,,
19,fModule_20,False,0.0553399377311591,,,
51,fModule_52,False,0.0546383553045892,FleQ,,
49,fModule_50,False,-0.051168636463193,PP_2046,,
28,fModule_29,False,-0.0453228803617559,,,
45,fModule_46,False,0.0442475140423072,,,
74,fModule_75,False,0.0420708931007532,,,
10,fModule_11,False,0.0406890725873607,PrpR,,
20,fModule_21,False,0.0398756284339663,,,
56,fModule_57,False,0.0358447617716453,,,
30,fModule_31,False,0.0334327892188687,,,
31,fModule_32,False,-0.0317041158478795,,,
8,fModule_9,False,-0.0301237124345863,,,
14,fModule_15,False,0.0300098601361065,,,
11,fModule_12,False,-0.0296902294246048,BirA,,
13,fModule_14,False,-0.0269273135577784,PP_3359,,
42,fModule_43,False,-0.0268579827494424,PhhR,,
33,fModule_34,False,-0.0253037407706634,,,
9,fModule_10,False,-0.0248967424320593,,,
47,fModule_48,False,-0.022759587508041,,,
75,fModule_76,False,-0.0211688463037475,,,
39,fModule_40,False,0.0202584479698266,,,
18,fModule_19,False,-0.0198528567873945,,,
44,fModule_45,False,-0.0195348450263204,,,
65,fModule_66,False,0.0187182776492561,,,
79,fModule_80,False,0.0179146352997837,,,
64,fModule_65,False,0.0178971524344838,DctD-II,,
72,fModule_73,False,-0.0178881101089975,RpoD,,
57,fModule_58,False,-0.0178002760857426,PrpR,,
15,fModule_16,False,0.0166279931246727,PcaR,,
66,fModule_67,False,-0.0165029177027422,,,
63,fModule_64,False,0.0161766195977528,,,
78,fModule_79,False,0.0154909463937398,,,
6,fModule_7,False,0.0151883648872216,GbdR,,
0,fModule_1,False,-0.0148193039038547,,,
53,fModule_54,False,-0.0144663965690092,,,
38,fModule_39,False,0.0141194015489161,,,
26,fModule_27,False,0.0138224738902947,,,
37,fModule_38,False,0.0134325548432221,,,
54,fModule_55,False,0.0133320227826005,,,
52,fModule_53,False,-0.0129159946325208,PP_5350,,
67,fModule_68,False,-0.0127428393605215,,,
35,fModule_36,False,0.0124831947666754,,,
21,fModule_22,False,-0.0119943787104174,,,
80,fModule_81,False,-0.0112175559770755,,,
58,fModule_59,False,0.0104376605263509,,,
76,fModule_77,False,-0.0091579850448145,PsrA,,
48,fModule_49,False,-0.0086517887991091,,,
68,fModule_69,False,-0.0080304946614667,,,
46,fModule_47,False,0.0079575885312046,,,
71,fModule_72,False,0.0078455088928267,,,
17,fModule_18,False,0.0075422419322227,,,
32,fModule_33,False,-0.00749797430812,BirA,,
60,fModule_61,False,-0.0073560317274221,,,
24,fModule_25,False,-0.0073529586859828,PrpR,,
4,fModule_5,False,0.007293281897549,BenR,,
12,fModule_13,False,0.0068209382314002,ModR,,
61,fModule_62,False,0.0063625886144831,PP_3603,,
59,fModule_60,False,-0.0062787198583181,,,
16,fModule_17,False,-0.0058567688503391,PedR1,,
1,fModule_2,False,-0.0057108005608785,,,
29,fModule_30,False,0.0055783316907193,HutC,,
5,fModule_6,False,0.0055071389665532,GcsR,,
2,fModule_3,False,-0.0054373735913026,,,
34,fModule_35,False,-0.0049512631475196,,,
83,fModule_84,False,-0.0046858847914505,,,
82,fModule_83,False,0.0045106911992832,,,
69,fModule_70,False,0.0038456874457787,,,
73,fModule_74,False,-0.0033533497281101,,,
77,fModule_78,False,0.0030912005779123,,,
36,fModule_37,False,-0.0024428150868968,,,
41,fModule_42,False,-0.001659784373689,,,
25,fModule_26,False,0.0013948075890514,,,
81,fModule_82,False,-0.0010230231649318,,,
22,fModule_23,False,0.0008674782762046,,,
