,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),-0.4735,0.5494219689819474,2.0,0.0,-0.862,1.0,-0.085,,,,
1,set1__Glucose carbon source (20mM),-0.22450000000000003,0.46598336880193486,2.0,2.0,0.105,3.0,-0.554,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),0.227,0.05374011537017762,2.0,4.0,0.189,5.0,0.265,,,,
3,set1__Potassium Acetate Carbon Source (20mM),-0.8480000000000001,0.11737972567696692,2.0,6.0,-0.765,7.0,-0.931,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-0.5329999999999999,0.26021529547664946,2.0,8.0,-0.349,9.0,-0.717,,,,
5,set5__D-Glucose carbon source,-0.617,0.15980613254815973,2.0,10.0,-0.73,11.0,-0.504,,,,
6,set5__Levulinic Acid carbon source,-1.1762499999999998,0.20666780913662708,4.0,12.0,-1.313,13.0,-1.055,14.0,-1.386,15.0,-0.951
7,set5__Vanillin carbon source,0.6875,0.3853731957466684,2.0,16.0,0.415,17.0,0.96,,,,
8,set5__p-Coumaric acid carbon source,-0.34450000000000003,0.3019345955666558,2.0,18.0,-0.131,19.0,-0.558,,,,
9,set6__D-Glucose carbon source,-0.59,,1.0,20.0,-0.59,,,,,,
10,set6__Ferulic Acid carbon source,1.256,,1.0,21.0,1.256,,,,,,
11,set6__benzoic acid carbon source,-0.526,,1.0,22.0,-0.526,,,,,,
12,set6__Valerolactam carbon source,-1.133,,1.0,23.0,-1.133,,,,,,
13,set6__D-Glucuronic Acid carbon source,0.751,,1.0,24.0,0.751,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,0.504,,1.0,25.0,0.504,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,0.15949999999999998,0.44901280605345767,2.0,26.0,-0.158,30.0,0.477,,,,
16,set7__Valerolactam 10 mM carbon source,-0.143,,1.0,27.0,-0.143,,,,,,
17,set7__L-Lysine 10 mM carbon source,1.322,,1.0,28.0,1.322,,,,,,
18,set7__D-Lysine 10 mM carbon source,2.048,0.1258650070512054,2.0,29.0,1.959,31.0,2.137,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-0.529,,1.0,32.0,-0.529,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,-0.694,,1.0,33.0,-0.694,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-1.164,,1.0,34.0,-1.164,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.604,0.3026417023478423,2.0,35.0,-0.818,47.0,-0.39,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.596,0.8046875169902911,2.0,36.0,-1.165,49.0,-0.027,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,-0.708,,1.0,37.0,-0.708,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,-0.484,,1.0,38.0,-0.484,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,0.085,,1.0,39.0,0.085,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,-0.131,,1.0,40.0,-0.131,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.363,,1.0,41.0,-0.363,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.607,,1.0,42.0,-0.607,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",-0.314,,1.0,43.0,-0.314,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,0.183,,1.0,44.0,0.183,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,-0.269,,1.0,45.0,-0.269,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.402,,1.0,46.0,-0.402,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.276,,1.0,48.0,-0.276,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.215,,1.0,50.0,-0.215,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,-0.574,,1.0,51.0,-0.574,,,,,,
37,set9__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,-0.683,,1.0,52.0,-0.683,,,,,,
