,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,set1__Glucose carbon source (40mM),-2.866800829226285,0.5553227153522755,2.0,0.0,-2.474128371453764,1.0,-3.259473286998806,,,,
1,set1__Glucose carbon source (20mM),-2.0438008486318484,0.9985500666932186,2.0,2.0,-2.7498823721449024,3.0,-1.3377193251187942,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),-3.068088506391751,0.10240783972147098,2.0,4.0,-3.140501784305468,5.0,-2.9956752284780337,,,,
3,set1__Potassium Acetate Carbon Source (20mM),-3.353914966125643,0.1990156289806997,2.0,6.0,-3.213189665311284,7.0,-3.4946402669400016,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-0.22312612771959994,1.2618951787286847,2.0,8.0,0.6691685103060634,9.0,-1.1154207657452633,,,,
5,set5__D-Glucose carbon source,-2.7002823786218197,0.5742964921260907,2.0,10.0,-2.2941934346278146,11.0,-3.1063713226158254,,,,
6,set5__Levulinic Acid carbon source,-2.6372764247852056,0.2617149319547173,4.0,12.0,-2.824843566493076,13.0,-2.566478591728289,14.0,-2.860381393082624,15.0,-2.2974021478368325
7,set5__Vanillin carbon source,-5.034542072236041,0.10602056873569314,2.0,16.0,-5.109509935334304,17.0,-4.959574209137778,,,,
8,set5__p-Coumaric acid carbon source,-3.3745464402490617,0.44206457239541275,2.0,18.0,-3.6871332971121897,19.0,-3.061959583385934,,,,
9,set6__D-Glucose carbon source,-1.6628851852799569,,1.0,20.0,-1.6628851852799569,,,,,,
10,set6__Ferulic Acid carbon source,-2.2045944240506063,,1.0,21.0,-2.2045944240506063,,,,,,
11,set6__benzoic acid carbon source,-4.3398176273615,,1.0,22.0,-4.3398176273615,,,,,,
12,set6__Valerolactam carbon source,-4.878841108890331,,1.0,23.0,-4.878841108890331,,,,,,
13,set6__D-Glucuronic Acid carbon source,-0.3233469387377244,,1.0,24.0,-0.3233469387377244,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-2.914237027286456,,1.0,25.0,-2.914237027286456,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-0.13604849106918115,2.5396732164512126,2.0,26.0,1.6597716622813217,30.0,-1.931868644419684,,,,
16,set7__Valerolactam 10 mM carbon source,1.1772166458863678,,1.0,27.0,1.1772166458863678,,,,,,
17,set7__L-Lysine 10 mM carbon source,-0.7423005858040956,,1.0,28.0,-0.7423005858040956,,,,,,
18,set7__D-Lysine 10 mM carbon source,-3.2437156437016035,3.4124374258409573,2.0,29.0,-0.8307579995146962,31.0,-5.656673287888511,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-0.6190831121996596,,1.0,32.0,-0.6190831121996596,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,0.5021359627005915,,1.0,33.0,0.5021359627005915,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,1.4601306086190533,,1.0,34.0,1.4601306086190533,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.5946338327792975,0.7711360000518037,2.0,35.0,1.1399093276329977,47.0,0.0493583379255972,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.2269193915916657,0.354405958044794,2.0,36.0,-0.0236834646347232,49.0,0.4775222478180546,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,-0.2167488707064843,,1.0,37.0,-0.2167488707064843,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,-0.3775435595652786,,1.0,38.0,-0.3775435595652786,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,-1.4384334709153783,,1.0,39.0,-1.4384334709153783,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,-0.0189263485329382,,1.0,40.0,-0.0189263485329382,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.2609515524856274,,1.0,41.0,-0.2609515524856274,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",3.4184790902280264,,1.0,42.0,3.4184790902280264,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",-2.1803812863037746,,1.0,43.0,-2.1803812863037746,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,0.3273032544998011,,1.0,44.0,0.3273032544998011,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,-0.5881237855536058,,1.0,45.0,-0.5881237855536058,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-1.9772379194131968,,1.0,46.0,-1.9772379194131968,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-1.1539583958064512,,1.0,48.0,-1.1539583958064512,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.5401770886873515,,1.0,50.0,-0.5401770886873515,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,1.0449883871579355,,1.0,51.0,1.0449883871579355,,,,,,
37,set9__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,0.7579538701476485,,1.0,52.0,0.7579538701476485,,,,,,
38,set9__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v oleyl alcohol overlay,1.898184653829594,,1.0,53.0,1.898184653829594,,,,,,
39,set10__L-Arginine carbon source,-1.9171910022604104,,1.0,54.0,-1.9171910022604104,,,,,,
40,set10__L-Glutamic acid monopotassium salt monohydrate carbon source,-2.025004771653785,,1.0,55.0,-2.025004771653785,,,,,,
41,set10__L-Histidine carbon source,-5.448317830423615,,1.0,56.0,-5.448317830423615,,,,,,
