k,name,in_iM,gene_weight,regulator,function,category
39,fModule_40,False,-0.0271511423395402,,,
57,fModule_58,False,-0.0253019329483605,PrpR,,
77,fModule_78,False,-0.024309969837941,,,
5,fModule_6,False,0.0231403003616353,GcsR,,
26,fModule_27,False,-0.0214880258903627,,,
53,fModule_54,False,0.0197790573173753,,,
82,fModule_83,False,0.0190586196494883,,,
23,fModule_24,False,-0.0180501058451096,,,
50,fModule_51,False,-0.0177949935514076,,,
18,fModule_19,False,-0.016717013013568,,,
35,fModule_36,False,0.016240558002512,,,
73,fModule_74,False,-0.016014015683206,,,
74,fModule_75,False,-0.0154325983405711,,,
32,fModule_33,False,0.0150353171169306,BirA,,
65,fModule_66,False,0.0128833746025181,,,
31,fModule_32,False,-0.0127770892720513,,,
8,fModule_9,False,-0.0124874883840556,,,
62,fModule_63,False,0.0118823858528212,,,
36,fModule_37,False,0.0108919171220735,,,
66,fModule_67,False,-0.0108722780546912,,,
27,fModule_28,False,-0.0106968030310335,VanR,,
52,fModule_53,False,-0.0101872772290072,PP_5350,,
13,fModule_14,False,0.0100247820838657,PP_3359,,
72,fModule_73,False,0.0097953547991067,RpoD,,
51,fModule_52,False,0.0093488478699741,FleQ,,
4,fModule_5,False,0.0090494633537997,BenR,,
59,fModule_60,False,0.0085646968079742,,,
14,fModule_15,False,-0.0085090616219845,,,
42,fModule_43,False,0.0084429868227616,PhhR,,
2,fModule_3,False,0.008300473904969,,,
49,fModule_50,False,0.0081556045837781,PP_2046,,
20,fModule_21,False,0.0080309232314646,,,
58,fModule_59,False,0.0075484019615164,,,
38,fModule_39,False,-0.0073513763751519,,,
17,fModule_18,False,0.007221699228195,,,
19,fModule_20,False,0.0070851121882823,,,
12,fModule_13,False,-0.0069679894672872,ModR,,
3,fModule_4,False,0.0067603446950924,,,
55,fModule_56,False,0.0067053717122891,PydR,,
0,fModule_1,False,-0.006648523057357,,,
44,fModule_45,False,0.0066437792199433,,,
30,fModule_31,False,-0.006576330659023,,,
28,fModule_29,False,-0.0063067664834826,,,
67,fModule_68,False,-0.0062816733859826,,,
11,fModule_12,False,0.0062736745199776,BirA,,
76,fModule_77,False,-0.0062645752540588,PsrA,,
43,fModule_44,False,-0.0053150472098359,,,
78,fModule_79,False,-0.0052419149534714,,,
7,fModule_8,False,-0.0051401292263777,GltR-II,,
25,fModule_26,False,-0.0049386485540014,,,
22,fModule_23,False,-0.0046571744793107,,,
79,fModule_80,False,0.0042127642894407,,,
48,fModule_49,False,0.0041516213007727,,,
24,fModule_25,False,-0.0039680172721776,PrpR,,
69,fModule_70,False,-0.0038828430690886,,,
81,fModule_82,False,0.0036782122716542,,,
80,fModule_81,False,-0.0036470750512067,,,
46,fModule_47,False,0.0035956807776845,,,
63,fModule_64,False,-0.0035227046220959,,,
29,fModule_30,False,-0.003419012094969,HutC,,
16,fModule_17,False,0.0033559100822647,PedR1,,
45,fModule_46,False,0.0033094865911758,,,
6,fModule_7,False,-0.0032375031514164,GbdR,,
54,fModule_55,False,-0.0030082989654715,,,
9,fModule_10,False,-0.0029819578110019,,,
71,fModule_72,False,0.0028643615663005,,,
34,fModule_35,False,-0.0026732802428669,,,
47,fModule_48,False,-0.0026073519854164,,,
33,fModule_34,False,0.0024944244816724,,,
68,fModule_69,False,-0.002075967261021,,,
70,fModule_71,False,0.0017482898180462,,,
15,fModule_16,False,0.0016422791772578,PcaR,,
21,fModule_22,False,0.001201484033952,,,
10,fModule_11,False,0.0011103963178824,PrpR,,
37,fModule_38,False,-0.0008336681312402,,,
64,fModule_65,False,-0.0006836796157647,DctD-II,,
75,fModule_76,False,0.0006596004857834,,,
83,fModule_84,False,-0.0005857919394702,,,
56,fModule_57,False,0.0004896129067163,,,
1,fModule_2,False,0.0004118520702565,,,
60,fModule_61,False,-0.000404343678112,,,
61,fModule_62,False,0.0003479933795654,PP_3603,,
41,fModule_42,False,0.0001088767928686,,,
40,fModule_41,False,-2.179231969280297e-05,,,
