,PP_1839
set1IT078,-0.111
set1IT079,0.018
set1IT080,0.005
set1IT081,0.032
set1IT082,-0.144
set1IT083,0.098
set1IT084,0.166
set1IT085,-0.018
set1IT086,0.063
set1IT087,-0.042
set5IT075,0.064
set5IT076,-0.023
set5IT081,-0.199
set5IT082,0.04
set5IT083,-0.14
set5IT084,-0.032
set5IT085,0.093
set5IT086,-0.198
set5IT087,0.057
set5IT088,-0.042
set6IT057,-0.019
set6IT059,-0.075
set6IT061,0.0
set6IT064,-0.034
set6IT065,-0.041
set7IT042,-0.103
set7IT044,-0.006
set7IT045,-0.047
set7IT055,0.026
set7IT056,-0.002
set7IT057,0.042
set7IT062,-0.106
set8IT058,-0.145
set8IT059,-0.044
set8IT060,-0.06
set8IT062,-0.075
set8IT064,-0.369
set8IT070,-0.036
set8IT073,0.064
set8IT080,0.034
set8IT081,-0.056
set8IT082,-0.154
set8IT084,-0.079
set8IT085,0.144
set8IT089,-0.04
set8IT090,-0.031
set8IT092,-0.025
set8IT093,-0.052
set8IT094,-0.115
set8IT095,0.077
set8IT096,-0.124
set9IT020,-0.34
set9IT022,0.034
set9IT025,-0.045
set10IT006,0.209
set10IT008,0.13
set10IT010,0.065
set10IT017,0.209
set10IT018,0.109
set10IT019,-0.012
set10IT020,0.088
set10IT021,0.11
set10IT022,0.109
set10IT023,0.099
set10IT024,-0.131
set10IT025,0.165
set10IT026,0.175
set10IT027,0.04
set10IT028,0.087
set10IT029,-0.006
set10IT031,0.147
set10IT032,0.273
set10IT033,0.008
set10IT034,0.03
set10IT035,0.16
set10IT036,0.116
set10IT037,0.026
set10IT043,0.0
set10IT044,0.028
set10IT053,0.206
set12IT001,-0.065
set12IT002,-0.301
set12IT004,-0.037
set12IT007,0.195
set12IT008,0.004
set12IT009,-0.317
set12IT014,-0.252
set12IT015,-0.003
set12IT016,-0.198
set12IT017,-0.143
set12IT023,-0.094
set12IT024,-0.015
set12IT025,-0.09
set12IT026,0.087
set12IT027,-0.092
set12IT028,-0.069
set12IT029,0.135
set12IT031,-0.077
set12IT032,-0.063
set12IT034,-0.117
set12IT037,-0.184
set12IT038,0.003
set12IT039,-0.149
set12IT044,0.048
set12IT046,-0.12
set12IT053,-0.215
set12IT054,-0.103
set12IT055,-0.076
set12IT056,0.124
set12IT057,-0.212
set12IT058,-0.175
set12IT059,-0.121
set15IT054,-0.079
set15IT057,-0.145
set15IT058,-0.098
set15IT059,0.033
set15IT060,-0.151
set15IT061,-0.2
set15IT062,-0.175
set15IT063,-0.332
set15IT064,-0.266
set15IT065,-0.162
set15IT066,0.023
set15IT067,-0.075
set15IT068,-0.152
set15IT071,-0.011
set15IT072,-0.302
set15IT073,-0.145
set15IT074,0.005
set15IT075,0.037
set15IT076,0.014
set15IT077,-0.011
set15IT078,-0.171
set15IT079,-0.16
set15IT080,-0.007
set15IT081,-0.065
set16IT004,0.094
set16IT005,0.185
set16IT006,-0.064
set16IT007,0.13
set16IT008,-0.069
set16IT009,0.007
set16IT010,-0.152
set16IT011,-0.032
set16IT012,-0.038
set16IT013,-0.054
set16IT014,-0.039
set16IT015,0.086
set27IT004,-0.04
set27IT005,0.057
set27IT006,-0.184
set27IT007,-0.084
set27IT008,-0.012
set27IT009,0.021
set27IT010,0.032
set27IT011,-0.07
set27IT012,0.031
set27IT013,-0.028
set27IT014,0.007
set27IT015,-0.059
set27IT016,0.008
set27IT017,-0.031
set27IT018,-0.016
set27IT019,-0.105
set27IT020,0.049
set27IT021,0.076
set27IT024,-0.339
set27IT025,0.222
set27IT028,-0.222
set27IT029,-0.223
set27IT030,-0.125
set27IT031,0.122
set27IT032,0.216
set27IT033,0.002
set27IT034,-0.064
set27IT035,0.035
set27IT036,0.185
set27IT037,0.005
set27IT038,-0.006
set27IT039,-0.07
set27IT040,-0.033
set27IT041,-0.063
set27IT042,0.075
set27IT043,0.146
set27IT044,-0.121
set27IT045,0.05
set27IT046,-0.077
set27IT047,-0.028
set27IT048,0.054
set27IT049,-0.012
set27IT050,-0.176
set27IT051,0.028
set27IT052,0.084
set27IT053,0.017
set27IT054,-0.071
set27IT055,-0.042
set27IT056,-0.044
set27IT057,-0.061
set27IT058,-0.121
set27IT059,-0.068
set27IT060,0.013
set27IT061,0.034
set27IT062,0.04
set27IT063,-0.012
set27IT064,-0.011
set27IT065,0.111
set27IT066,0.046
set27IT067,0.03
set27IT068,0.003
set27IT069,0.087
set27IT070,0.034
set27IT071,0.074
set27IT072,0.049
