,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,set1__Glucose carbon source (40mM),0.3925179250669617,0.09849990303727237,2.0,0.0,0.322867975683089,1.0,0.4621678744508344,,,,
1,set1__Glucose carbon source (20mM),0.8979552153205883,0.6513971665544825,2.0,2.0,1.3585625690369658,3.0,0.4373478616042107,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),0.5643187924592267,0.3067666466181919,2.0,4.0,0.3474020163936459,5.0,0.7812355685248075,,,,
3,set1__Potassium Acetate Carbon Source (20mM),0.47486640513341233,0.13780222804296083,2.0,6.0,0.572307295045205,7.0,0.3774255152216197,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-0.2734682214649891,0.3513915522962143,2.0,8.0,-0.0249968719846686,9.0,-0.5219395709453096,,,,
5,set5__D-Glucose carbon source,0.30933331203489345,0.03175189385706388,2.0,10.0,0.3317852914967388,11.0,0.2868813325730481,,,,
6,set5__Levulinic Acid carbon source,-0.16916332010767454,0.49903379208390863,4.0,12.0,-0.5568906886979142,13.0,0.5546095737536549,14.0,-0.2464635244810623,15.0,-0.4279086410053765
7,set5__Vanillin carbon source,-1.786848198518136,0.4451639695022834,2.0,16.0,-2.101626660093122,17.0,-1.47206973694315,,,,
8,set5__p-Coumaric acid carbon source,0.015291828795234955,0.2916614888312869,2.0,18.0,-0.1909439877683325,19.0,0.2215276453588024,,,,
9,set6__D-Glucose carbon source,-1.723946264570682,,1.0,20.0,-1.723946264570682,,,,,,
10,set6__Ferulic Acid carbon source,-3.1025124107253648,,1.0,21.0,-3.1025124107253648,,,,,,
11,set6__benzoic acid carbon source,-2.647102241603932,,1.0,22.0,-2.647102241603932,,,,,,
12,set6__Valerolactam carbon source,-1.7223032234036129,,1.0,23.0,-1.7223032234036129,,,,,,
13,set6__D-Glucuronic Acid carbon source,-2.1978255787146743,,1.0,24.0,-2.1978255787146743,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,0.0615654098560452,,1.0,25.0,0.0615654098560452,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-0.4777363214945587,0.24766912004299288,2.0,26.0,-0.3026078072216533,30.0,-0.652864835767464,,,,
16,set7__Valerolactam 10 mM carbon source,-0.5618297718553934,,1.0,27.0,-0.5618297718553934,,,,,,
17,set7__L-Lysine 10 mM carbon source,-0.7935018088209091,,1.0,28.0,-0.7935018088209091,,,,,,
18,set7__D-Lysine 10 mM carbon source,-0.8774946596042179,0.5334189828759205,2.0,29.0,-1.2546788396094122,31.0,-0.5003104795990236,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,0.188281632601615,,1.0,32.0,0.188281632601615,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,-0.5364643679512254,,1.0,33.0,-0.5364643679512254,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.1336845647337331,,1.0,34.0,-0.1336845647337331,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.40779189816801875,1.4629615281480233,2.0,35.0,0.6266781190004826,47.0,-1.4422619153365202,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.5704685660500577,1.236632576275849,2.0,36.0,0.3039627144707856,49.0,-1.444899846570901,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,-0.4860361760681357,,1.0,37.0,-0.4860361760681357,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,-1.346547643486328,,1.0,38.0,-1.346547643486328,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,0.1859432531467059,,1.0,39.0,0.1859432531467059,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,-0.9808472758831566,,1.0,40.0,-0.9808472758831566,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.6798636513400822,,1.0,41.0,-0.6798636513400822,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-1.217871911239264,,1.0,42.0,-1.217871911239264,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",-0.9907375040406968,,1.0,43.0,-0.9907375040406968,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,-0.8369659466838058,,1.0,44.0,-0.8369659466838058,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,-0.604429865562368,,1.0,45.0,-0.604429865562368,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.615177940063166,,1.0,46.0,-0.615177940063166,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.6499158550347126,,1.0,48.0,-0.6499158550347126,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.4637339526173786,,1.0,50.0,-0.4637339526173786,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,0.1952105335185816,,1.0,51.0,0.1952105335185816,,,,,,
37,set9__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,0.0686082669687041,,1.0,52.0,0.0686082669687041,,,,,,
38,set9__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v oleyl alcohol overlay,-1.349363340467807,,1.0,53.0,-1.349363340467807,,,,,,
39,set10__L-Arginine carbon source,-1.228300172412228,,1.0,54.0,-1.228300172412228,,,,,,
40,set10__L-Glutamic acid monopotassium salt monohydrate carbon source,0.4023548259228318,,1.0,55.0,0.4023548259228318,,,,,,
41,set10__L-Histidine carbon source,-0.1284762593304738,,1.0,56.0,-0.1284762593304738,,,,,,
42,set10__D-Glucose carbon source with 20AA_mix_minus_Ala,-1.353025430807452,,1.0,57.0,-1.353025430807452,,,,,,
43,set10__D-Glucose carbon source with 20AA_mix_minus_Arg,-0.7799068096181451,,1.0,58.0,-0.7799068096181451,,,,,,
44,set10__D-Glucose carbon source with 20AA_mix_minus_Asn,-0.8875597001312694,,1.0,59.0,-0.8875597001312694,,,,,,
45,set10__D-Glucose carbon source with 20AA_mix_minus_Asp,-0.398642296017712,,1.0,60.0,-0.398642296017712,,,,,,
46,set10__D-Glucose carbon source with 20AA_mix_minus_Cys,-1.2656541379305408,,1.0,61.0,-1.2656541379305408,,,,,,
