,PP_0903
set1IT078,0.245
set1IT079,0.256
set1IT080,0.33
set1IT081,0.226
set1IT082,0.051
set1IT083,0.168
set1IT084,-0.082
set1IT085,0.235
set1IT086,-0.122
set1IT087,-0.041
set5IT075,-0.12
set5IT076,0.003
set5IT081,0.042
set5IT082,0.283
set5IT083,0.202
set5IT084,-0.106
set5IT085,0.538
set5IT086,-0.111
set5IT087,0.083
set5IT088,0.128
set6IT057,0.317
set6IT059,0.244
set6IT061,0.13
set6IT064,0.585
set6IT065,-0.239
set7IT042,-0.319
set7IT044,-0.167
set7IT045,0.077
set7IT055,0.136
set7IT056,-0.139
set7IT057,0.296
set7IT062,-0.296
set8IT058,0.043
set8IT059,-0.418
set8IT060,-0.311
set8IT062,-0.036
set8IT064,0.548
set8IT070,0.27
set8IT073,-0.027
set8IT080,-0.488
set8IT081,-0.329
set8IT082,-0.186
set8IT084,-0.122
set8IT085,0.088
set8IT089,0.148
set8IT090,-0.003
set8IT092,-0.244
set8IT093,-0.026
set8IT094,-0.094
set8IT095,-0.017
set8IT096,-0.012
set9IT020,-0.05
set9IT022,-0.042
set9IT025,-0.276
set10IT006,0.109
set10IT008,-0.187
set10IT010,-0.337
set10IT017,-0.345
set10IT018,-0.158
set10IT019,0.472
set10IT020,0.045
set10IT021,0.266
set10IT022,-0.002
set10IT023,-0.406
set10IT024,0.21
set10IT025,-0.227
set10IT026,-0.247
set10IT027,-0.326
set10IT028,0.282
set10IT029,-0.145
set10IT031,-0.087
set10IT032,-0.15
set10IT033,0.318
set10IT034,-0.278
set10IT035,-0.07
set10IT036,0.094
set10IT037,-0.118
set10IT043,0.241
set10IT044,0.371
set10IT053,-0.307
set12IT001,-0.105
set12IT002,0.127
set12IT004,0.222
set12IT007,-0.105
set12IT008,-0.133
set12IT009,0.186
set12IT014,0.399
set12IT015,-0.049
set12IT016,-0.137
set12IT017,0.219
set12IT023,-0.103
set12IT024,-0.102
set12IT025,0.341
set12IT026,0.408
set12IT027,-0.198
set12IT028,-0.152
set12IT029,-0.07
set12IT031,0.275
set12IT032,-0.248
set12IT034,-0.022
set12IT037,0.01
set12IT038,-0.217
set12IT039,0.057
set12IT044,-0.046
set12IT046,0.011
set12IT053,-0.102
set12IT054,-0.144
set12IT055,0.276
set12IT056,0.368
set12IT057,-0.077
set12IT058,0.031
set12IT059,0.178
set15IT054,-0.191
set15IT057,0.357
set15IT058,0.555
set15IT059,0.206
set15IT060,0.047
set15IT061,0.235
set15IT062,0.296
set15IT063,0.464
set15IT064,0.297
set15IT065,-0.005
set15IT066,0.121
set15IT067,0.401
set15IT068,0.246
set15IT071,0.126
set15IT072,0.312
set15IT073,0.429
set15IT074,0.379
set15IT075,0.078
set15IT076,0.128
set15IT077,0.283
set15IT078,0.384
set15IT079,0.483
set15IT080,0.527
set15IT081,0.279
set16IT004,-0.01
set16IT005,0.11
set16IT006,-0.123
set16IT007,-0.175
set16IT008,-0.046
set16IT009,0.109
set16IT010,0.088
set16IT011,0.55
set16IT012,-0.061
set16IT013,0.151
set16IT014,-0.145
set16IT015,0.099
set27IT004,0.064
set27IT005,0.063
set27IT006,0.04
set27IT007,0.005
set27IT008,0.05
set27IT009,-0.002
set27IT010,0.15
set27IT011,-0.062
set27IT012,-0.059
set27IT013,-0.098
set27IT014,-0.269
set27IT015,0.07
set27IT016,-0.106
set27IT017,0.053
set27IT018,-0.038
set27IT019,0.193
set27IT020,-0.067
set27IT021,-0.392
set27IT024,-0.001
set27IT025,-0.44
set27IT028,-0.108
set27IT029,-0.36
set27IT030,-0.06
set27IT031,-0.134
set27IT032,-0.246
set27IT033,-0.482
set27IT034,-0.107
set27IT035,-0.16
set27IT036,-0.279
set27IT037,-0.305
set27IT038,-0.096
set27IT039,-0.174
set27IT040,-0.152
set27IT041,-0.102
set27IT042,-0.292
