,PP_0506
set1IT078,0.109
set1IT079,0.016
set1IT080,0.036
set1IT081,0.008
set1IT082,-0.05
set1IT083,0.07
set1IT084,-0.065
set1IT085,0.057
set1IT086,0.023
set1IT087,-0.075
set5IT075,0.088
set5IT076,0.137
set5IT081,-0.1
set5IT082,-0.081
set5IT083,-0.02
set5IT084,-0.124
set5IT085,0.05
set5IT086,0.224
set5IT087,-0.004
set5IT088,-0.032
set6IT057,0.03
set6IT059,-0.046
set6IT061,-0.052
set6IT064,-0.049
set6IT065,-0.126
set7IT042,-0.007
set7IT044,0.117
set7IT045,0.079
set7IT055,0.032
set7IT056,0.066
set7IT057,0.157
set7IT062,0.071
set8IT058,-0.002
set8IT059,-0.335
set8IT060,-0.447
set8IT062,-0.553
set8IT064,-0.44
set8IT070,-0.493
set8IT073,-0.326
set8IT080,-0.071
set8IT081,-0.295
set8IT082,-0.345
set8IT084,-0.62
set8IT085,-0.562
set8IT089,-0.037
set8IT090,0.233
set8IT092,-0.328
set8IT093,-0.696
set8IT094,-0.387
set8IT095,-0.604
set8IT096,-0.461
set9IT020,-0.353
set9IT022,-0.446
set9IT025,-0.256
set10IT006,0.044
set10IT008,-0.314
set10IT010,0.748
set10IT017,-0.129
set10IT018,0.074
set10IT019,0.061
set10IT020,0.034
set10IT021,0.037
set10IT022,-0.009
set10IT023,0.034
set10IT024,0.05
set10IT025,-0.144
set10IT026,-0.031
set10IT027,0.0
set10IT028,-0.065
set10IT029,-0.035
set10IT031,0.094
set10IT032,-0.032
set10IT033,-0.13
set10IT034,0.055
set10IT035,-0.077
set10IT036,0.129
set10IT037,-0.095
set10IT043,0.071
set10IT044,-0.144
set10IT053,-0.006
set12IT001,0.03
set12IT002,0.148
set12IT004,0.082
set12IT007,-0.065
set12IT008,0.028
set12IT009,0.05
set12IT014,0.021
set12IT015,-0.169
set12IT016,0.055
set12IT017,0.245
set12IT023,0.013
set12IT024,0.018
set12IT025,-0.009
set12IT026,-0.023
set12IT027,0.044
set12IT028,-0.046
set12IT029,0.157
set12IT031,0.136
set12IT032,0.031
set12IT034,0.077
set12IT037,-0.09
set12IT038,-0.096
set12IT039,-0.023
set12IT044,0.083
set12IT046,0.128
set12IT053,0.052
set12IT054,0.078
set12IT055,0.143
set12IT056,0.001
set12IT057,-0.023
set12IT058,-0.085
set12IT059,-0.094
set15IT054,-0.001
set15IT057,-0.018
set15IT058,-0.014
set15IT059,0.036
set15IT060,-0.085
set15IT061,0.082
set15IT062,0.022
set15IT063,0.005
set15IT064,-0.151
set15IT065,-0.12
set15IT066,0.045
set15IT067,0.033
set15IT068,-0.034
set15IT071,-0.089
set15IT072,-0.089
set15IT073,-0.025
set15IT074,-0.033
set15IT075,-0.101
set15IT076,0.119
set15IT077,0.356
set15IT078,-0.115
set15IT079,-0.1
set15IT080,-0.093
set15IT081,-0.062
set16IT004,-0.04
set16IT005,0.004
set16IT006,-0.03
set16IT007,-0.059
set16IT008,0.071
set16IT009,0.069
set16IT010,-0.063
set16IT011,0.192
set16IT012,-0.045
set16IT013,0.02
set16IT014,-0.09
set16IT015,-0.009
set27IT004,-0.01
set27IT005,0.023
set27IT006,0.104
set27IT007,0.1
set27IT008,0.044
set27IT009,0.031
set27IT010,0.033
set27IT011,0.068
set27IT012,-0.075
set27IT013,0.08
set27IT014,0.093
set27IT015,0.129
set27IT016,-0.058
set27IT017,0.099
set27IT018,0.061
set27IT019,0.128
set27IT020,0.068
set27IT021,0.13
set27IT024,0.048
set27IT025,0.01
set27IT028,0.151
set27IT029,0.098
set27IT030,0.027
set27IT031,0.07
set27IT032,0.002
set27IT033,0.008
set27IT034,-0.036
set27IT035,-0.008
set27IT036,-0.048
set27IT037,0.01
set27IT038,0.087
set27IT039,0.038
set27IT040,0.02
set27IT041,-0.004
set27IT042,0.035
set27IT043,-0.03
set27IT044,0.023
set27IT045,0.094
set27IT046,0.002
set27IT047,0.017
set27IT048,0.006
set27IT049,0.001
set27IT050,-0.105
set27IT051,-0.034
set27IT052,0.066
set27IT053,0.021
set27IT054,0.067
set27IT055,0.137
set27IT056,0.151
set27IT057,-0.033
set27IT058,-0.006
set27IT059,-0.2
set27IT060,0.01
set27IT061,0.035
set27IT062,-0.063
set27IT063,0.044
set27IT064,-0.002
set27IT065,0.007
set27IT066,0.041
set27IT067,0.08
set27IT068,-0.013
set27IT069,0.2
set27IT070,-0.062
set27IT071,-0.034
set27IT072,-0.086
set27IT073,-0.087
set28IT003,0.024
set28IT004,-0.001
set28IT005,-0.003
set28IT006,-0.043
set28IT007,0.052
set28IT008,0.065
set28IT009,-0.005
set28IT010,-0.086
set28IT013,-0.03
set28IT014,0.031
set28IT017,-0.054
set28IT018,-0.096
set28IT021,-0.042
set28IT022,-0.118
set28IT023,-0.056
set28IT024,0.018
set28IT027,0.013
set28IT028,0.005
set28IT029,-0.087
set28IT030,-0.024
set28IT031,-0.081
set28IT032,0.036
set28IT035,-0.092
set28IT036,-0.075
set28IT037,-0.106
set28IT038,-0.012
set28IT039,-0.022
set28IT040,-0.061
set28IT041,-0.016
set28IT042,-0.14
set28IT045,-0.076
set28IT046,-0.043
set29IT004,0.1
set29IT005,0.126
set29IT006,0.164
set29IT007,-0.093
set29IT014,-0.018
set29IT015,0.002
set29IT057,0.09
set29IT058,-0.02
set100IT008,-0.026
set100IT009,0.072
set100IT010,0.027
set100IT011,-0.311
set100IT012,0.029
set100IT013,-0.146
set100IT014,-0.139
set100IT015,-0.052
set100IT016,-0.146
set100IT017,-0.041
set100IT018,-0.04
set100IT019,-0.073
set100IT020,-0.052
set100IT021,0.084
set100IT022,-0.123
set100IT023,-0.067
set100IT024,-0.048
set100IT025,-0.016
set100IT026,-0.181
set100IT027,-0.126
set100IT028,-0.159
set100IT029,-0.151
set100IT030,0.085
set100IT031,-0.155
set100IT032,-0.511
set100IT033,-0.42
set100IT034,-0.604
set100IT035,-0.1
set100IT036,-0.056
set100IT037,-0.238
set100IT038,-0.694
set100IT039,-0.606
set100IT040,-0.743
set100IT041,-0.137
set100IT042,-0.124
set100IT043,-0.108
set100IT044,-0.224
set100IT045,-0.095
set100IT046,-0.199
set101IT007,0.063
set101IT008,0.065
set101IT009,0.084
set101IT013,-1.05
set101IT014,-0.198
set101IT015,-0.817
set101IT016,-0.17
set101IT017,-0.065
set101IT018,0.048
set101IT019,-0.107
set101IT020,-0.092
set101IT021,0.028
set101IT022,-0.136
set101IT023,0.023
set101IT024,0.1
set101IT025,0.1
set101IT026,0.043
set101IT027,0.1
set101IT028,-0.011
set101IT029,0.065
set101IT030,0.245
set101IT031,0.227
set101IT032,0.552
set101IT033,0.233
set101IT034,0.098
set101IT035,0.275
set101IT036,0.234
set101IT037,0.02
set101IT038,-0.017
set101IT039,0.145
set101IT040,-0.144
set101IT041,-0.032
set101IT042,0.096
set101IT043,-0.165
set101IT044,-0.142
set101IT045,0.019
set101IT046,-0.38
set101IT047,-0.07
set101IT048,-0.077
