k,name,in_iM,gene_weight,regulator,function,category
76,fModule_77,False,0.0103223092222724,PsrA,,
37,fModule_38,False,-0.0090934835230979,,,
59,fModule_60,False,-0.007280174931104,,,
34,fModule_35,False,0.0069245169493151,,,
68,fModule_69,False,0.0066775431587352,,,
61,fModule_62,False,-0.0066703324542968,PP_3603,,
80,fModule_81,False,-0.0065527219575849,,,
78,fModule_79,False,-0.0062375116901003,,,
69,fModule_70,False,0.0059400612020838,,,
77,fModule_78,False,-0.0058239756282467,,,
0,fModule_1,False,0.0058209062823622,,,
22,fModule_23,False,-0.0055798304122525,,,
56,fModule_57,False,0.0054880161243189,,,
58,fModule_59,False,-0.0049404361279944,,,
28,fModule_29,False,-0.0048414550932569,,,
10,fModule_11,False,-0.004793286965753,PrpR,,
73,fModule_74,False,-0.0046377162605961,,,
39,fModule_40,False,-0.0044739159375124,,,
27,fModule_28,False,-0.0039600150046231,VanR,,
35,fModule_36,False,0.0039544117833529,,,
70,fModule_71,False,0.0039178199910349,,,
36,fModule_37,False,-0.0038196089627366,,,
51,fModule_52,False,0.0037740656025319,FleQ,,
50,fModule_51,False,-0.0037593352014924,,,
4,fModule_5,False,0.003667088591023,BenR,,
45,fModule_46,False,-0.00347044819831,,,
65,fModule_66,False,-0.0033835874560878,,,
75,fModule_76,False,-0.0033341824444344,,,
12,fModule_13,False,-0.0032812680501834,ModR,,
40,fModule_41,False,0.0032067177544013,,,
23,fModule_24,False,-0.0031159088253713,,,
20,fModule_21,False,-0.0030396658452542,,,
79,fModule_80,False,-0.0030044027816319,,,
25,fModule_26,False,0.0030028489361132,,,
7,fModule_8,False,0.002762801325956,GltR-II,,
72,fModule_73,False,-0.0026738085105341,RpoD,,
42,fModule_43,False,0.0026033527570532,PhhR,,
29,fModule_30,False,-0.0025674280826594,HutC,,
18,fModule_19,False,0.0024995421586757,,,
55,fModule_56,False,-0.0024660283622366,PydR,,
5,fModule_6,False,-0.0023885287058976,GcsR,,
2,fModule_3,False,0.0023417189686913,,,
30,fModule_31,False,-0.0022329571337834,,,
62,fModule_63,False,-0.0020999871043995,,,
17,fModule_18,False,0.0020255406648327,,,
21,fModule_22,False,-0.0018409807400626,,,
67,fModule_68,False,-0.0017652739746391,,,
41,fModule_42,False,-0.0017135511206508,,,
49,fModule_50,False,0.0016782320111216,PP_2046,,
52,fModule_53,False,0.0016673695891404,PP_5350,,
63,fModule_64,False,-0.001628570092322,,,
48,fModule_49,False,0.0014759272321898,,,
46,fModule_47,False,-0.001465405477354,,,
16,fModule_17,False,-0.0013662276062507,PedR1,,
83,fModule_84,False,0.0013072266415923,,,
6,fModule_7,False,0.0012756622304662,GbdR,,
33,fModule_34,False,0.0012266070153527,,,
82,fModule_83,False,0.0012103478019255,,,
1,fModule_2,False,0.0011661670862735,,,
44,fModule_45,False,-0.0011130697966891,,,
66,fModule_67,False,-0.0010886956860243,,,
31,fModule_32,False,-0.0010488851660589,,,
24,fModule_25,False,0.0009837412312028,PrpR,,
53,fModule_54,False,-0.0009776850495217,,,
15,fModule_16,False,0.0008443791423039,PcaR,,
57,fModule_58,False,-0.0008312304232143,PrpR,,
32,fModule_33,False,-0.0007108940091242,BirA,,
8,fModule_9,False,-0.0006837700660722,,,
11,fModule_12,False,-0.0006185389364933,BirA,,
3,fModule_4,False,0.0005491043958599,,,
81,fModule_82,False,-0.0005150833291549,,,
9,fModule_10,False,-0.0005044247247669,,,
60,fModule_61,False,0.0004837973809159,,,
64,fModule_65,False,-0.0004780576802981,DctD-II,,
74,fModule_75,False,-0.000471690223294,,,
54,fModule_55,False,-0.0004415759297535,,,
14,fModule_15,False,-0.0004209049616794,,,
38,fModule_39,False,0.0003970391144283,,,
19,fModule_20,False,0.0003307532731513,,,
26,fModule_27,False,0.0002579551765043,,,
13,fModule_14,False,0.0002488685778119,PP_3359,,
71,fModule_72,False,0.0002359703882905,,,
47,fModule_48,False,-4.891225276522911e-05,,,
43,fModule_44,False,-2.497768479734752e-05,,,
