,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),0.167,0.13859292911256332,2.0,0.0,0.069,1.0,0.265,,,,
1,set1__Glucose carbon source (20mM),0.118,0.04101219330881975,2.0,2.0,0.147,3.0,0.089,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),0.113,0.1145512985522207,2.0,4.0,0.194,5.0,0.032,,,,
3,set1__Potassium Acetate Carbon Source (20mM),0.249,0.09758073580374356,2.0,6.0,0.318,7.0,0.18,,,,
4,set1__Potassium Acetate Carbon Source (5mM),0.141,0.04384062043356594,2.0,8.0,0.172,9.0,0.11,,,,
5,set5__D-Glucose carbon source,-0.0025000000000000022,0.18031222920256962,2.0,10.0,0.125,11.0,-0.13,,,,
6,set5__Levulinic Acid carbon source,0.04375,0.12321086261635647,4.0,12.0,0.131,13.0,0.001,14.0,-0.111,15.0,0.154
7,set5__Vanillin carbon source,0.0365,0.1534421715174808,2.0,16.0,-0.072,17.0,0.145,,,,
8,set5__p-Coumaric acid carbon source,-0.15,0.03394112549695427,2.0,18.0,-0.126,19.0,-0.174,,,,
9,set6__D-Glucose carbon source,-0.254,,1.0,20.0,-0.254,,,,,,
10,set6__Ferulic Acid carbon source,-0.257,,1.0,21.0,-0.257,,,,,,
11,set6__benzoic acid carbon source,0.014,,1.0,22.0,0.014,,,,,,
12,set6__Valerolactam carbon source,0.002,,1.0,23.0,0.002,,,,,,
13,set6__D-Glucuronic Acid carbon source,-0.039,,1.0,24.0,-0.039,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,0.253,,1.0,25.0,0.253,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-0.23,0.1456639969244288,2.0,26.0,-0.333,30.0,-0.127,,,,
16,set7__Valerolactam 10 mM carbon source,0.058,,1.0,27.0,0.058,,,,,,
17,set7__L-Lysine 10 mM carbon source,-0.031,,1.0,28.0,-0.031,,,,,,
18,set7__D-Lysine 10 mM carbon source,-0.025,0.12020815280171307,2.0,29.0,-0.11,31.0,0.06,,,,
