,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),0.15699999999999997,0.5883128419472076,2.0,0.0,0.573,1.0,-0.259,,,,
1,set1__Glucose carbon source (20mM),0.2985,0.10111626970967628,2.0,2.0,0.37,3.0,0.227,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),0.32199999999999995,0.3648670990922585,2.0,4.0,0.58,5.0,0.064,,,,
3,set1__Potassium Acetate Carbon Source (20mM),0.7224999999999999,0.03889087296526015,2.0,6.0,0.695,7.0,0.75,,,,
4,set1__Potassium Acetate Carbon Source (5mM),0.636,0.0,2.0,8.0,0.636,9.0,0.636,,,,
5,set5__D-Glucose carbon source,-0.5215,0.08131727983645291,2.0,10.0,-0.579,11.0,-0.464,,,,
6,set5__Levulinic Acid carbon source,-0.32875,0.14079388007533092,4.0,12.0,-0.169,13.0,-0.302,14.0,-0.333,15.0,-0.511
7,set5__Vanillin carbon source,-0.3895,0.5381082604829627,2.0,16.0,-0.009,17.0,-0.77,,,,
8,set5__p-Coumaric acid carbon source,-0.30100000000000005,0.1456639969244288,2.0,18.0,-0.198,19.0,-0.404,,,,
9,set6__D-Glucose carbon source,0.117,,1.0,20.0,0.117,,,,,,
10,set6__Ferulic Acid carbon source,0.322,,1.0,21.0,0.322,,,,,,
11,set6__benzoic acid carbon source,0.013,,1.0,22.0,0.013,,,,,,
12,set6__Valerolactam carbon source,0.147,,1.0,23.0,0.147,,,,,,
13,set6__D-Glucuronic Acid carbon source,0.488,,1.0,24.0,0.488,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-1.028,,1.0,25.0,-1.028,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,0.4115,0.08980256121069154,2.0,26.0,0.348,30.0,0.475,,,,
16,set7__Valerolactam 10 mM carbon source,-0.059,,1.0,27.0,-0.059,,,,,,
17,set7__L-Lysine 10 mM carbon source,-0.037,,1.0,28.0,-0.037,,,,,,
18,set7__D-Lysine 10 mM carbon source,-0.191,0.4355777772109133,2.0,29.0,-0.499,31.0,0.117,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-0.197,,1.0,32.0,-0.197,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,0.407,,1.0,33.0,0.407,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.073,,1.0,34.0,-0.073,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.312,0.312541197284454,2.0,35.0,0.533,47.0,0.091,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.3005,0.17324116139070414,2.0,36.0,0.178,49.0,0.423,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,-0.086,,1.0,37.0,-0.086,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,0.454,,1.0,38.0,0.454,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,0.205,,1.0,39.0,0.205,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,-0.395,,1.0,40.0,-0.395,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.329,,1.0,41.0,0.329,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.422,,1.0,42.0,0.422,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",-0.435,,1.0,43.0,-0.435,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,-0.391,,1.0,44.0,-0.391,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,-0.341,,1.0,45.0,-0.341,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.397,,1.0,46.0,-0.397,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.263,,1.0,48.0,-0.263,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.263,,1.0,50.0,-0.263,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,0.185,,1.0,51.0,0.185,,,,,,
37,set9__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,0.413,,1.0,52.0,0.413,,,,,,
38,set9__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v oleyl alcohol overlay,-0.089,,1.0,53.0,-0.089,,,,,,
39,set10__L-Arginine carbon source,0.082,,1.0,54.0,0.082,,,,,,
40,set10__L-Glutamic acid monopotassium salt monohydrate carbon source,-0.126,,1.0,55.0,-0.126,,,,,,
41,set10__L-Histidine carbon source,0.232,,1.0,56.0,0.232,,,,,,
42,set10__D-Glucose carbon source with 20AA_mix_minus_Ala,-0.35,,1.0,57.0,-0.35,,,,,,
43,set10__D-Glucose carbon source with 20AA_mix_minus_Arg,0.288,,1.0,58.0,0.288,,,,,,
44,set10__D-Glucose carbon source with 20AA_mix_minus_Asn,0.217,,1.0,59.0,0.217,,,,,,
45,set10__D-Glucose carbon source with 20AA_mix_minus_Asp,0.169,,1.0,60.0,0.169,,,,,,
46,set10__D-Glucose carbon source with 20AA_mix_minus_Cys,0.532,,1.0,61.0,0.532,,,,,,
47,set10__D-Glucose carbon source with 20AA_mix_minus_Glu,-0.209,,1.0,62.0,-0.209,,,,,,
48,set10__D-Glucose carbon source with 20AA_mix_minus_Gln,-0.077,,1.0,63.0,-0.077,,,,,,
