,PP_4280
set1IT078,0.002
set1IT079,0.047
set1IT080,0.172
set1IT081,-0.044
set1IT082,0.165
set1IT083,0.217
set1IT084,0.106
set1IT085,-0.028
set1IT086,0.057
set1IT087,-0.359
set5IT075,-0.16
set5IT076,-0.18
set5IT081,-0.153
set5IT082,-0.114
set5IT083,0.253
set5IT084,0.086
set5IT085,-0.025
set5IT086,-0.031
set5IT087,-0.007
set5IT088,-0.012
set6IT057,-0.059
set6IT059,0.011
set6IT061,0.258
set6IT064,-0.017
set6IT065,0.205
set7IT042,0.043
set7IT044,-0.304
set7IT045,-0.238
set7IT055,0.2
set7IT056,-0.188
set7IT057,0.187
set7IT062,-0.21
set8IT058,-0.118
set8IT059,-0.113
set8IT060,0.029
set8IT062,-0.028
set8IT064,0.181
set8IT070,-0.019
set8IT073,-0.131
set8IT080,0.065
set8IT081,0.126
set8IT082,0.228
set8IT084,-0.191
set8IT085,0.288
set8IT089,-0.008
set8IT090,0.064
set8IT092,-0.353
set8IT093,0.214
set8IT094,-0.172
set8IT095,0.061
set8IT096,-0.016
set9IT020,0.204
set9IT022,-0.308
set9IT025,-0.073
set10IT006,0.104
set10IT008,-0.296
set10IT010,0.086
set10IT017,-0.147
set10IT018,0.06
set10IT019,0.158
set10IT020,0.012
set10IT021,0.283
set10IT022,-0.036
set10IT023,0.014
set10IT024,0.085
set10IT025,0.021
set10IT026,0.021
set10IT027,0.222
set10IT028,0.016
set10IT029,-0.049
set10IT031,0.055
set10IT032,0.112
set10IT033,0.119
set10IT034,0.317
set10IT035,-0.008
set10IT036,0.06
set10IT037,0.008
set10IT043,0.079
set10IT044,0.1
set10IT053,-0.229
set12IT001,0.071
set12IT002,0.118
set12IT004,-0.111
set12IT007,-0.132
set12IT008,-0.002
set12IT009,0.14
set12IT014,0.095
set12IT015,-0.084
set12IT016,0.037
set12IT017,-0.096
set12IT023,0.206
set12IT024,0.226
set12IT025,-0.185
set12IT026,0.044
set12IT027,-0.007
set12IT028,-0.149
set12IT029,0.165
set12IT031,0.055
set12IT032,-0.235
set12IT034,-0.15
set12IT037,-0.223
set12IT038,0.077
set12IT039,-0.234
set12IT044,-0.061
set12IT046,-0.118
set12IT053,-0.103
set12IT054,0.047
set12IT055,-0.22
set12IT056,-0.143
set12IT057,0.004
set12IT058,0.078
set12IT059,-0.201
set15IT054,0.106
set15IT057,-0.121
set15IT058,-0.122
set15IT059,0.102
set15IT060,-0.185
set15IT061,-0.029
set15IT062,0.12
set15IT063,0.165
set15IT064,-0.029
set15IT065,-0.569
set15IT066,-0.425
set15IT067,-0.11
set15IT068,0.056
set15IT071,0.047
set15IT072,-0.033
set15IT073,-0.189
set15IT074,0.183
set15IT075,-0.104
set15IT076,-0.126
set15IT077,-0.05
set15IT078,0.057
set15IT079,-0.204
set15IT080,-0.265
set15IT081,0.11
set16IT004,-0.05
set16IT005,0.038
set16IT006,-0.018
set16IT007,-0.212
set16IT008,0.025
set16IT009,-0.013
set16IT010,0.071
set16IT011,0.138
set16IT012,-0.313
set16IT013,0.008
set16IT014,0.046
set16IT015,-0.261
set27IT004,-0.225
set27IT005,-0.203
set27IT006,-0.13
set27IT007,-0.258
set27IT008,0.071
set27IT009,-0.246
set27IT010,-0.098
set27IT011,0.042
set27IT012,0.14
set27IT013,0.014
set27IT014,-0.012
set27IT015,-0.089
set27IT016,-0.198
set27IT017,-0.117
set27IT018,0.043
set27IT019,-0.149
set27IT020,-0.215
set27IT021,0.032
set27IT024,-0.106
set27IT025,-0.482
set27IT028,-0.058
set27IT029,-0.019
set27IT030,-0.187
set27IT031,-0.104
set27IT032,0.081
set27IT033,-0.119
set27IT034,-0.087
set27IT035,-0.044
set27IT036,0.165
set27IT037,-0.115
set27IT038,-0.159
set27IT039,-0.14
set27IT040,-0.261
set27IT041,-0.035
set27IT042,0.13
set27IT043,0.222
set27IT044,-0.011
set27IT045,-0.222
set27IT046,-0.027
set27IT047,0.007
set27IT048,0.018
set27IT049,-0.278
set27IT050,0.119
set27IT051,-0.145
set27IT052,-0.132
set27IT053,0.043
set27IT054,-0.166
set27IT055,0.035
set27IT056,0.153
set27IT057,-0.016
set27IT058,-0.063
set27IT059,-0.078
set27IT060,-0.199
set27IT061,0.035
set27IT062,-0.163
set27IT063,0.079
set27IT064,0.028
set27IT065,0.027
set27IT066,-0.119
set27IT067,0.058
set27IT068,-0.105
set27IT069,-0.077
set27IT070,-0.062
set27IT071,0.124
set27IT072,-0.125
set27IT073,-0.151
set28IT003,0.015
set28IT004,0.137
set28IT005,0.004
set28IT006,-0.047
set28IT007,-0.192
set28IT008,0.041
set28IT009,0.023
set28IT010,-0.146
set28IT013,-0.009
set28IT014,-0.239
set28IT017,-0.234
set28IT018,-0.084
set28IT021,0.147
set28IT022,0.131
set28IT023,-0.073
set28IT024,0.241
set28IT027,-0.061
set28IT028,-0.139
set28IT029,-0.257
set28IT030,-0.043
set28IT031,0.101
set28IT032,-0.042
set28IT035,-0.235
set28IT036,0.008
set28IT037,-0.433
set28IT038,-0.232
set28IT039,-0.065
set28IT040,0.126
set28IT041,0.185
set28IT042,-0.088
set28IT045,0.207
set28IT046,0.066
set29IT004,-0.535
set29IT005,-0.163
set29IT006,0.256
set29IT007,-0.073
set29IT014,-0.021
set29IT015,0.123
set29IT057,-0.092
set29IT058,-0.055
set100IT008,-0.294
set100IT009,-0.076
set100IT010,-0.032
set100IT011,-0.074
set100IT012,-0.164
set100IT013,0.157
set100IT014,-0.08
set100IT015,-0.202
set100IT016,0.085
set100IT017,-0.117
set100IT018,-0.125
set100IT019,-0.022
set100IT020,-0.017
set100IT021,-0.11
set100IT022,-0.018
set100IT023,0.092
set100IT024,-0.081
set100IT025,-0.143
set100IT026,-0.156
set100IT027,-0.142
set100IT028,-0.059
set100IT029,0.039
set100IT030,-0.261
set100IT031,-0.144
set100IT032,-0.062
set100IT033,-0.405
set100IT034,-0.213
set100IT035,-0.326
set100IT036,-0.018
set100IT037,-0.09
set100IT038,0.031
set100IT039,-0.061
set100IT040,0.332
set100IT041,-0.146
set100IT042,0.036
set100IT043,-0.009
set100IT044,0.056
set100IT045,-0.247
set100IT046,-0.046
set101IT007,-0.353
set101IT008,-0.236
set101IT009,-0.108
set101IT013,-0.213
set101IT014,-0.127
set101IT015,-0.217
set101IT016,0.011
set101IT017,-0.108
set101IT018,0.163
set101IT019,-0.165
set101IT020,0.058
set101IT021,-0.004
set101IT022,-0.05
set101IT023,-0.152
set101IT024,0.002
set101IT025,-0.309
set101IT026,-0.119
set101IT027,-0.074
set101IT028,-0.25
set101IT029,-0.141
set101IT030,-0.227
set101IT031,-0.229
set101IT032,-0.03
set101IT033,0.104
set101IT034,0.195
set101IT035,-0.12
set101IT036,-0.029
set101IT037,-0.217
set101IT038,-0.243
set101IT039,-0.071
set101IT040,0.103
set101IT041,-0.113
set101IT042,0.189
set101IT043,0.096
set101IT044,0.108
set101IT045,0.231
set101IT046,-0.118
set101IT047,-0.009
set101IT048,-0.005
