,PP_5429
set1IT078,0.797
set1IT079,0.546
set1IT080,0.568
set1IT081,0.797
set1IT082,0.742
set1IT083,1.048
set1IT084,1.09
set1IT085,0.595
set1IT086,0.865
set1IT087,0.627
set5IT075,0.006
set5IT076,-0.006
set5IT081,-0.07
set5IT082,0.041
set5IT083,0.383
set5IT084,0.308
set5IT085,0.194
set5IT086,0.081
set5IT087,-0.251
set5IT088,0.255
set6IT057,-0.237
set6IT059,-0.004
set6IT061,-0.025
set6IT064,-0.209
set6IT065,0.157
set7IT042,0.21
set7IT044,-0.01
set7IT045,0.232
set7IT055,0.337
set7IT056,0.567
set7IT057,0.18
set7IT062,-0.16
set8IT058,0.23
set8IT059,0.474
set8IT060,0.705
set8IT062,0.345
set8IT064,0.145
set8IT070,0.313
set8IT073,-0.544
set8IT080,0.109
set8IT081,-0.085
set8IT082,0.285
set8IT084,0.424
set8IT085,0.381
set8IT089,-0.045
set8IT090,0.231
set8IT092,0.574
set8IT093,0.453
set8IT094,0.246
set8IT095,0.304
set8IT096,0.533
set9IT020,0.259
set9IT022,-0.238
set9IT025,0.476
set10IT006,0.121
set10IT008,0.155
set10IT010,-0.037
set10IT017,0.192
set10IT018,0.183
set10IT019,0.027
set10IT020,0.181
set10IT021,-0.196
set10IT022,0.048
set10IT023,0.195
set10IT024,0.127
set10IT025,0.115
set10IT026,0.1
set10IT027,0.105
set10IT028,0.081
set10IT029,-0.104
set10IT031,-0.093
set10IT032,0.072
set10IT033,0.025
set10IT034,0.044
set10IT035,0.229
set10IT036,-0.144
set10IT037,0.062
set10IT043,0.101
set10IT044,-0.044
set10IT053,0.375
set12IT001,0.114
set12IT002,0.028
set12IT004,0.299
set12IT007,-0.119
set12IT008,-0.383
set12IT009,0.474
set12IT014,-0.298
set12IT015,-0.008
set12IT016,0.176
set12IT017,0.179
set12IT023,0.354
set12IT024,-0.003
set12IT025,0.2
set12IT026,0.118
set12IT027,0.211
set12IT028,-0.098
set12IT029,-0.261
set12IT031,0.047
set12IT032,-0.21
set12IT034,0.046
set12IT037,-0.071
set12IT038,0.031
set12IT039,0.066
set12IT044,-0.225
set12IT046,0.159
set12IT053,-0.33
set12IT054,0.254
set12IT055,0.238
set12IT056,0.39
set12IT057,0.189
set12IT058,-0.279
set12IT059,0.072
set15IT054,-0.246
set15IT057,0.08
set15IT058,0.332
set15IT059,0.643
set15IT060,0.093
set15IT061,0.129
set15IT062,0.455
set15IT063,0.424
set15IT064,0.858
set15IT065,0.288
set15IT066,0.058
set15IT067,0.553
set15IT068,-0.431
set15IT071,0.184
set15IT072,0.532
set15IT073,0.505
set15IT074,-0.036
set15IT075,0.109
set15IT076,0.326
set15IT077,0.701
set15IT078,0.513
set15IT079,0.366
set15IT080,-0.051
set15IT081,0.283
set16IT004,0.42
set16IT005,0.256
set16IT006,0.671
set16IT007,0.671
set16IT008,0.468
set16IT009,0.144
set16IT010,1.18
set16IT011,1.072
set16IT012,1.308
set16IT013,1.269
set16IT014,0.008
set16IT015,0.194
set27IT004,0.18
set27IT005,0.106
set27IT006,0.212
set27IT007,-0.075
set27IT008,0.426
set27IT009,0.071
set27IT010,0.336
set27IT011,0.608
set27IT012,-0.031
set27IT013,0.05
set27IT014,0.244
set27IT015,0.529
set27IT016,0.269
set27IT017,0.392
set27IT018,0.255
set27IT019,0.358
set27IT020,0.278
set27IT021,0.097
set27IT024,-0.314
set27IT025,-0.348
set27IT028,1.534
set27IT029,1.202
set27IT030,0.337
set27IT031,0.497
set27IT032,0.221
set27IT033,0.292
set27IT034,0.075
set27IT035,0.349
set27IT036,0.293
set27IT037,0.326
set27IT038,0.2
set27IT039,0.373
set27IT040,-0.121
set27IT041,0.101
set27IT042,0.334
set27IT043,0.297
set27IT044,0.131
set27IT045,0.376
set27IT046,0.354
set27IT047,0.363
set27IT048,-0.097
set27IT049,0.101
set27IT050,0.541
set27IT051,0.118
set27IT052,0.344
set27IT053,0.219
set27IT054,0.182
set27IT055,0.204
set27IT056,0.172
set27IT057,0.051
set27IT058,0.594
set27IT059,0.531
set27IT060,0.111
set27IT061,0.318
set27IT062,0.517
set27IT063,0.332
set27IT064,0.251
set27IT065,0.384
set27IT066,0.253
set27IT067,-0.048
set27IT068,0.0
set27IT069,1.122
set27IT070,0.343
set27IT071,0.259
set27IT072,0.36
set27IT073,0.056
set28IT003,0.101
set28IT004,0.177
set28IT005,0.187
set28IT006,0.128
set28IT007,0.159
set28IT008,0.451
set28IT009,0.237
set28IT010,0.191
set28IT013,0.181
set28IT014,0.31
set28IT017,0.074
set28IT018,0.049
set28IT021,0.118
set28IT022,0.38
set28IT023,0.14
set28IT024,0.289
set28IT027,0.245
set28IT028,0.305
set28IT029,-0.403
set28IT030,-0.084
set28IT031,0.197
set28IT032,0.278
set28IT035,0.003
set28IT036,0.283
set28IT037,0.013
set28IT038,-0.018
set28IT039,0.161
set28IT040,-0.111
set28IT041,0.101
set28IT042,-0.038
set28IT045,0.154
set28IT046,0.242
set29IT004,-0.059
set29IT005,-0.19
set29IT006,0.049
set29IT007,0.131
set29IT014,0.463
set29IT015,-0.077
set29IT057,0.265
set29IT058,0.672
set100IT008,0.676
set100IT009,0.804
set100IT010,0.64
set100IT011,0.437
set100IT012,0.602
set100IT013,0.395
set100IT014,0.599
set100IT015,0.919
set100IT016,0.896
set100IT017,2.009
set100IT018,1.489
set100IT019,1.281
set100IT020,0.507
set100IT021,0.843
set100IT022,0.757
set100IT023,1.022
set100IT024,1.89
set100IT025,1.359
set100IT026,0.474
set100IT027,0.278
set100IT028,0.215
set100IT029,0.451
set100IT030,0.682
set100IT031,0.365
set100IT032,0.112
set100IT033,0.779
set100IT034,0.248
set100IT035,0.553
set100IT036,0.854
set100IT037,0.338
set100IT038,0.882
set100IT039,0.859
set100IT040,0.782
set100IT041,0.002
set100IT042,0.392
set100IT043,0.116
set100IT044,0.375
set100IT045,0.668
set100IT046,1.006
set101IT007,1.048
set101IT008,1.167
set101IT009,0.302
set101IT013,0.732
set101IT014,0.196
set101IT015,0.891
set101IT016,0.096
set101IT017,0.18
set101IT018,0.395
set101IT019,0.817
set101IT020,0.272
set101IT021,0.597
set101IT022,0.734
set101IT023,0.599
set101IT024,0.655
set101IT025,0.618
set101IT026,0.472
set101IT027,0.898
set101IT028,1.114
set101IT029,1.155
set101IT030,1.043
set101IT031,0.661
set101IT032,0.481
set101IT033,1.041
set101IT034,0.638
set101IT035,0.37
set101IT036,0.482
set101IT037,0.873
set101IT038,0.766
set101IT039,0.535
set101IT040,0.84
set101IT041,0.504
set101IT042,0.544
set101IT043,0.691
set101IT044,0.549
set101IT045,0.419
set101IT046,1.073
set101IT047,0.424
set101IT048,0.493
