,PP_1969
set1IT078,0.21
set1IT079,0.072
set1IT080,-0.03
set1IT081,-0.056
set1IT082,0.13
set1IT083,0.118
set1IT084,0.193
set1IT085,0.07
set1IT086,0.153
set1IT087,0.047
set5IT075,0.083
set5IT076,-0.023
set5IT081,-0.096
set5IT082,0.101
set5IT083,0.083
set5IT084,-0.045
set5IT085,0.037
set5IT086,-0.231
set5IT087,-0.301
set5IT088,0.014
set6IT057,0.029
set6IT059,-0.02
set6IT061,0.017
set6IT064,0.177
set6IT065,0.022
set7IT042,-0.242
set7IT044,-0.077
set7IT045,0.023
set7IT055,-0.056
set7IT056,-0.299
set7IT057,0.091
set7IT062,0.155
set8IT058,0.045
set8IT059,0.086
set8IT060,0.209
set8IT062,-0.21
set8IT064,-0.246
set8IT070,-0.022
set8IT073,0.052
set8IT080,0.087
set8IT081,-0.132
set8IT082,0.037
set8IT084,-0.213
set8IT085,-0.075
set8IT089,0.065
set8IT090,0.018
set8IT092,0.137
set8IT093,-0.186
set8IT094,-0.075
set8IT095,0.075
set8IT096,0.167
set9IT020,-0.136
set9IT022,-0.043
set9IT025,-0.255
set10IT006,0.097
set10IT008,0.107
set10IT010,0.127
set10IT017,0.153
set10IT018,-0.078
set10IT019,0.212
set10IT020,-0.002
set10IT021,-0.009
set10IT022,-0.017
set10IT023,0.191
set10IT024,0.192
set10IT025,0.202
set10IT026,0.192
set10IT027,0.037
set10IT028,-0.003
set10IT029,0.176
set10IT031,-0.112
set10IT032,0.07
set10IT033,0.01
set10IT034,0.126
set10IT035,0.013
set10IT036,0.127
set10IT037,0.102
set10IT043,0.207
set10IT044,0.001
set10IT053,0.246
set12IT001,-0.167
set12IT002,-0.128
set12IT004,-0.031
set12IT007,-0.008
set12IT008,0.073
set12IT009,-0.033
set12IT014,-0.023
set12IT015,0.112
set12IT016,-0.15
set12IT017,0.287
set12IT023,0.115
set12IT024,0.089
set12IT025,0.01
set12IT026,-0.066
set12IT027,-0.002
set12IT028,-0.02
set12IT029,0.101
set12IT031,-0.131
set12IT032,-0.054
set12IT034,-0.047
set12IT037,-0.104
set12IT038,0.131
set12IT039,0.036
set12IT044,0.068
set12IT046,-0.018
set12IT053,0.089
set12IT054,0.097
set12IT055,0.104
set12IT056,0.001
set12IT057,0.171
set12IT058,0.031
set12IT059,0.04
set15IT054,-0.324
set15IT057,0.312
set15IT058,-0.281
set15IT059,-0.052
set15IT060,0.203
set15IT061,-0.254
set15IT062,-0.379
set15IT063,-0.084
set15IT064,-0.173
set15IT065,-0.261
set15IT066,-0.206
set15IT067,-0.099
set15IT068,-0.269
set15IT071,0.145
set15IT072,-0.456
set15IT073,-0.25
set15IT074,-0.025
set15IT075,-0.195
set15IT076,-0.196
set15IT077,-0.034
set15IT078,-0.17
set15IT079,-0.148
set15IT080,-0.34
set15IT081,-0.244
set16IT004,0.009
set16IT005,-0.086
set16IT006,-0.022
set16IT007,-0.081
set16IT008,0.168
set16IT009,0.016
set16IT010,-0.117
set16IT011,0.108
set16IT012,0.307
set16IT013,0.1
set16IT014,0.145
set16IT015,-0.166
set27IT004,0.025
set27IT005,0.131
set27IT006,-0.081
set27IT007,0.024
set27IT008,0.058
set27IT009,0.082
set27IT010,-0.017
set27IT011,0.015
set27IT012,-0.014
set27IT013,0.179
set27IT014,0.134
set27IT015,-0.104
set27IT016,-0.043
set27IT017,-0.025
set27IT018,0.001
set27IT019,-0.091
set27IT020,0.042
set27IT021,0.063
set27IT024,-0.027
set27IT025,0.056
set27IT028,-0.165
set27IT029,-0.34
set27IT030,-0.165
set27IT031,-0.09
set27IT032,0.042
set27IT033,0.041
set27IT034,0.053
set27IT035,0.096
set27IT036,0.092
set27IT037,-0.053
set27IT038,-0.002
set27IT039,-0.067
set27IT040,-0.058
set27IT041,-0.068
set27IT042,0.018
set27IT043,-0.097
set27IT044,0.05
set27IT045,-0.087
set27IT046,0.034
set27IT047,-0.006
set27IT048,-0.06
set27IT049,-0.008
set27IT050,0.012
set27IT051,0.033
set27IT052,-0.07
set27IT053,0.055
set27IT054,-0.015
set27IT055,0.113
set27IT056,0.133
set27IT057,0.09
set27IT058,0.033
set27IT059,-0.161
set27IT060,-0.128
set27IT061,0.126
set27IT062,0.097
set27IT063,-0.061
set27IT064,-0.047
set27IT065,-0.04
set27IT066,-0.043
set27IT067,-0.008
set27IT068,-0.128
set27IT069,-0.087
set27IT070,-0.003
set27IT071,-0.011
set27IT072,0.055
set27IT073,-0.014
set28IT003,0.148
set28IT004,0.083
set28IT005,0.034
set28IT006,0.102
set28IT007,-0.026
set28IT008,0.09
set28IT009,0.116
set28IT010,0.193
set28IT013,0.187
set28IT014,0.066
