,PP_3333
set1IT078,0.0
set1IT079,0.02
set1IT080,0.097
set1IT081,-0.099
set1IT082,-0.172
set1IT083,0.232
set1IT084,-0.408
set1IT085,0.047
set1IT086,0.246
set1IT087,0.55
set5IT075,0.012
set5IT076,0.362
set5IT081,-0.025
set5IT082,0.301
set5IT083,0.502
set5IT084,0.294
set5IT085,0.499
set5IT086,0.39
set5IT087,0.119
set5IT088,0.363
set6IT057,-0.019
set6IT059,-0.219
set6IT061,-0.248
set6IT064,-0.206
set6IT065,0.129
set7IT042,-0.003
set7IT044,0.213
set7IT045,-0.019
set7IT055,-0.535
set7IT056,0.148
set7IT057,-0.528
set7IT062,0.642
set8IT058,-0.057
set8IT059,-0.535
set8IT060,-0.669
set8IT062,0.077
set8IT064,-1.206
set8IT070,0.102
set8IT073,-0.098
set8IT080,-0.005
set8IT081,-0.16
set8IT082,0.085
set8IT084,-0.093
set8IT085,0.166
set8IT089,0.148
set8IT090,0.08
set8IT092,0.191
set8IT093,0.164
set8IT094,-0.349
set8IT095,-0.276
set8IT096,-0.217
set9IT020,-0.064
set9IT022,0.333
set9IT025,-0.834
set10IT006,-0.227
set10IT008,-0.11
set10IT010,0.203
set10IT017,0.057
set10IT018,-0.232
set10IT019,-0.05
set10IT020,-0.235
set10IT021,-0.428
set10IT022,0.058
set10IT023,-0.242
set10IT024,0.374
set10IT025,-0.153
set10IT026,-0.452
set10IT027,0.243
set10IT028,-0.201
set10IT029,-0.639
set10IT031,-0.273
set10IT032,0.24
set10IT033,-0.082
set10IT034,-0.19
set10IT035,0.304
set10IT036,0.111
set10IT037,-0.034
set10IT043,0.082
set10IT044,-0.002
set10IT053,-0.266
set12IT001,0.022
set12IT002,0.314
set12IT004,0.385
set12IT007,-0.043
set12IT008,-0.234
set12IT009,-0.355
set12IT014,-0.245
set12IT015,0.055
set12IT016,0.447
set12IT017,0.036
set12IT023,0.029
set12IT024,0.367
set12IT025,-0.279
set12IT026,0.112
set12IT027,-0.041
set12IT028,0.314
set12IT029,0.198
set12IT031,-0.561
set12IT032,-0.145
set12IT034,-0.019
set12IT037,0.106
set12IT038,0.294
set12IT039,0.292
set12IT044,-0.101
set12IT046,-0.348
set12IT053,-0.293
set12IT054,-0.171
set12IT055,-0.429
set12IT056,-0.526
set12IT057,-0.119
set12IT058,-0.251
set12IT059,0.03
set15IT054,-0.093
set15IT057,-0.855
set15IT058,-0.374
set15IT059,0.158
set15IT060,-0.011
set15IT061,0.427
set15IT062,-0.205
set15IT063,-1.086
set15IT064,0.014
set15IT065,-0.234
set15IT066,-0.07
set15IT067,-0.411
set15IT068,-0.182
set15IT071,-0.202
set15IT072,0.156
set15IT073,0.088
set15IT074,0.06
set15IT075,-0.023
set15IT076,0.051
set15IT077,-0.181
set15IT078,-0.051
set15IT079,0.196
set15IT080,-0.768
set15IT081,-0.041
set16IT004,-0.128
set16IT005,-0.048
set16IT006,0.149
set16IT007,0.111
set16IT008,0.335
set16IT009,0.304
set16IT010,-0.302
set16IT011,-0.248
set16IT012,0.182
set16IT013,0.169
set16IT014,-0.023
set16IT015,0.189
set27IT004,0.081
set27IT005,-0.184
set27IT006,-0.732
set27IT007,0.278
set27IT008,0.054
set27IT009,-0.082
set27IT010,0.152
set27IT011,-0.253
set27IT012,-0.262
set27IT013,-0.032
set27IT014,0.003
set27IT015,-0.227
set27IT016,0.314
set27IT017,-0.191
set27IT018,-0.297
set27IT019,-0.022
set27IT020,-0.004
set27IT021,0.218
set27IT024,-0.291
set27IT025,-0.374
set27IT028,0.207
set27IT029,0.054
set27IT030,-0.467
set27IT031,0.157
set27IT032,0.077
set27IT033,0.04
set27IT034,0.192
set27IT035,0.139
set27IT036,0.368
set27IT037,0.221
set27IT038,-0.106
set27IT039,0.021
set27IT040,0.196
set27IT041,-0.222
set27IT042,-0.061
set27IT043,-0.197
set27IT044,0.129
set27IT045,-0.049
set27IT046,0.114
set27IT047,-0.569
set27IT048,-0.042
set27IT049,0.021
set27IT050,-0.404
set27IT051,0.076
set27IT052,-0.332
set27IT053,-0.029
set27IT054,-0.142
set27IT055,-0.025
set27IT056,-0.26
set27IT057,-0.173
set27IT058,-0.541
set27IT059,-0.246
set27IT060,-0.182
set27IT061,0.519
set27IT062,-0.085
set27IT063,-0.076
set27IT064,0.141
set27IT065,-0.244
set27IT066,-0.157
set27IT067,0.041
set27IT068,0.342
set27IT069,-0.371
set27IT070,0.433
set27IT071,0.097
set27IT072,-0.111
set27IT073,0.343
set28IT003,0.269
set28IT004,0.688
set28IT005,0.019
set28IT006,0.131
set28IT007,0.193
set28IT008,0.167
set28IT009,0.267
set28IT010,0.204
set28IT013,0.422
set28IT014,0.447
set28IT017,0.192
set28IT018,0.623
set28IT021,0.315
set28IT022,0.525
set28IT023,0.223
set28IT024,0.166
set28IT027,0.233
set28IT028,-0.126
set28IT029,0.117
set28IT030,0.406
set28IT031,0.387
set28IT032,0.462
set28IT035,0.144
set28IT036,0.28
set28IT037,0.339
set28IT038,0.707
set28IT039,0.191
set28IT040,0.406
set28IT041,0.177
set28IT042,0.298
set28IT045,0.425
set28IT046,0.317
set29IT004,0.381
set29IT005,0.182
set29IT006,-0.017
set29IT007,0.475
set29IT014,0.135
set29IT015,0.514
set29IT057,0.283
set29IT058,-0.148
set100IT008,0.363
set100IT009,-0.042
set100IT010,0.222
set100IT011,0.589
set100IT012,0.022
set100IT013,0.095
set100IT014,0.684
set100IT015,0.17
set100IT016,0.497
set100IT017,0.482
set100IT018,-0.022
set100IT019,0.11
set100IT020,0.649
set100IT021,-0.123
set100IT022,0.452
set100IT023,0.407
set100IT024,0.178
set100IT025,0.057
set100IT026,0.367
set100IT027,0.214
set100IT028,0.028
set100IT029,0.456
set100IT030,0.116
set100IT031,0.431
set100IT032,0.26
set100IT033,0.141
set100IT034,0.323
set100IT035,0.293
set100IT036,0.321
set100IT037,0.226
set100IT038,0.836
set100IT039,0.094
set100IT040,0.196
set100IT041,0.433
set100IT042,0.071
set100IT043,0.362
set100IT044,0.405
set100IT045,0.081
set100IT046,0.073
set101IT007,-0.291
set101IT008,-0.105
set101IT009,0.005
set101IT013,-0.228
set101IT014,-0.239
set101IT015,0.388
set101IT016,-0.303
set101IT017,0.041
set101IT018,0.349
set101IT019,-0.095
set101IT020,0.1
set101IT021,0.301
set101IT022,-0.466
set101IT023,-0.222
set101IT024,0.606
set101IT025,-0.373
set101IT026,-0.333
set101IT027,0.187
set101IT028,-0.01
set101IT029,-0.123
set101IT030,0.594
set101IT031,-0.706
set101IT032,-0.042
set101IT033,0.596
set101IT034,-0.53
set101IT035,0.203
set101IT036,0.458
set101IT037,-0.456
set101IT038,0.262
set101IT039,0.245
set101IT040,0.037
set101IT041,-0.109
set101IT042,0.246
set101IT043,-0.582
set101IT044,0.006
set101IT045,0.646
set101IT046,-0.356
set101IT047,-0.592
set101IT048,0.382
