k,name,in_iM,gene_weight,regulator,function,category
49,fModule_50,False,0.0403132742176421,PP_2046,,
0,fModule_1,False,0.0251439407343941,,,
28,fModule_29,False,0.0247112391456726,,,
3,fModule_4,False,-0.0228106686835478,,,
20,fModule_21,False,-0.0194820571345743,,,
2,fModule_3,False,-0.0181322217232254,,,
59,fModule_60,False,0.0180357551695621,,,
22,fModule_23,False,0.0165858852007917,,,
70,fModule_71,False,-0.0158316116464978,,,
83,fModule_84,False,0.0137968366378844,,,
79,fModule_80,False,-0.0137459784006748,,,
23,fModule_24,False,-0.013729155405585,,,
63,fModule_64,False,-0.0128705902948303,,,
51,fModule_52,False,0.0127622159085476,FleQ,,
40,fModule_41,False,0.0120349895795596,,,
62,fModule_63,False,0.0119884874425057,,,
21,fModule_22,False,-0.0119126291176215,,,
38,fModule_39,False,-0.0112659693503476,,,
75,fModule_76,False,0.011028378988396,,,
56,fModule_57,False,0.0109550698852658,,,
77,fModule_78,False,0.0107182475430465,,,
31,fModule_32,False,0.0106084653294917,,,
81,fModule_82,False,-0.0096560592550536,,,
12,fModule_13,False,-0.0093284821219907,ModR,,
36,fModule_37,False,-0.0092285634163726,,,
68,fModule_69,False,-0.0092087677454932,,,
34,fModule_35,False,0.0089740395461338,,,
74,fModule_75,False,0.0084171034411258,,,
42,fModule_43,False,0.0084066784632348,PhhR,,
27,fModule_28,False,-0.0078928947768016,VanR,,
55,fModule_56,False,-0.0078184170068834,PydR,,
7,fModule_8,False,0.0075360726081013,GltR-II,,
65,fModule_66,False,-0.0075320711536976,,,
60,fModule_61,False,-0.0072595776276209,,,
69,fModule_70,False,-0.0072318733371527,,,
44,fModule_45,False,0.0069766912635264,,,
50,fModule_51,False,-0.0068655508528016,,,
64,fModule_65,False,-0.0066591006498198,DctD-II,,
14,fModule_15,False,-0.0066489875673112,,,
80,fModule_81,False,0.0064784967920626,,,
26,fModule_27,False,-0.0064738528649806,,,
47,fModule_48,False,0.0064465386058537,,,
6,fModule_7,False,0.0053331054189054,GbdR,,
30,fModule_31,False,-0.0053076817791631,,,
73,fModule_74,False,0.0051989786195027,,,
76,fModule_77,False,0.0049659147217602,PsrA,,
67,fModule_68,False,-0.0049511153799618,,,
43,fModule_44,False,0.0046474187408637,,,
41,fModule_42,False,-0.0044278676096341,,,
19,fModule_20,False,0.0042094790231969,,,
46,fModule_47,False,-0.0041792245090491,,,
78,fModule_79,False,-0.0038013497619674,,,
5,fModule_6,False,-0.0037462676940502,GcsR,,
9,fModule_10,False,-0.0037206832470481,,,
32,fModule_33,False,0.0035600724431235,BirA,,
71,fModule_72,False,0.0033488017759324,,,
82,fModule_83,False,-0.0033210181264871,,,
72,fModule_73,False,0.0032481437412343,RpoD,,
57,fModule_58,False,-0.0032115486676951,PrpR,,
1,fModule_2,False,0.0031245688902542,,,
35,fModule_36,False,-0.0029446601648343,,,
18,fModule_19,False,-0.0028629264611615,,,
39,fModule_40,False,-0.0026336591232715,,,
61,fModule_62,False,0.0025228972944477,PP_3603,,
66,fModule_67,False,0.0024909359709517,,,
29,fModule_30,False,0.0023669858912263,HutC,,
13,fModule_14,False,-0.0023580691770024,PP_3359,,
52,fModule_53,False,-0.0022065901910811,PP_5350,,
4,fModule_5,False,0.0020051790025637,BenR,,
53,fModule_54,False,-0.0019455240898109,,,
11,fModule_12,False,-0.0016533865604942,BirA,,
37,fModule_38,False,0.0014811818446961,,,
48,fModule_49,False,-0.0013868150818578,,,
25,fModule_26,False,-0.0013827521538273,,,
24,fModule_25,False,0.0011841645185093,PrpR,,
17,fModule_18,False,-0.000694576422993,,,
10,fModule_11,False,0.0004261776185057,PrpR,,
58,fModule_59,False,0.0004224466656465,,,
8,fModule_9,False,-0.0003391479462271,,,
33,fModule_34,False,-0.0003235809796533,,,
15,fModule_16,False,0.0002894327952884,PcaR,,
45,fModule_46,False,0.0002666986775784,,,
54,fModule_55,False,0.0002551135085384,,,
16,fModule_17,False,5.224746597378533e-05,PedR1,,
