,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),-0.11349999999999999,0.04879036790187177,2.0,0.0,-0.148,1.0,-0.079,,,,
1,set1__Glucose carbon source (20mM),-0.105,0.0537401153701776,2.0,2.0,-0.143,3.0,-0.067,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),-0.0885,0.12232947314527272,2.0,4.0,-0.175,5.0,-0.002,,,,
3,set1__Potassium Acetate Carbon Source (20mM),-0.0545,0.05868986283848345,2.0,6.0,-0.096,7.0,-0.013,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-0.0815,0.0982878425849301,2.0,8.0,-0.012,9.0,-0.151,,,,
5,set5__D-Glucose carbon source,-0.061,0.08909545442950499,2.0,10.0,-0.124,11.0,0.002,,,,
6,set5__Levulinic Acid carbon source,-0.0047500000000000025,0.05042734046791152,4.0,12.0,0.017,13.0,-0.057,14.0,-0.034,15.0,0.055
7,set5__Vanillin carbon source,-0.022000000000000002,0.0862670273047588,2.0,16.0,-0.083,17.0,0.039,,,,
8,set5__p-Coumaric acid carbon source,0.0905,0.006363961030678933,2.0,18.0,0.095,19.0,0.086,,,,
9,set6__D-Glucose carbon source,-0.064,,1.0,20.0,-0.064,,,,,,
10,set6__Ferulic Acid carbon source,-0.078,,1.0,21.0,-0.078,,,,,,
11,set6__benzoic acid carbon source,-0.073,,1.0,22.0,-0.073,,,,,,
12,set6__Valerolactam carbon source,0.01,,1.0,23.0,0.01,,,,,,
13,set6__D-Glucuronic Acid carbon source,0.039,,1.0,24.0,0.039,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-0.064,,1.0,25.0,-0.064,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,0.025,0.00565685424949238,2.0,26.0,0.021,30.0,0.029,,,,
16,set7__Valerolactam 10 mM carbon source,-0.19,,1.0,27.0,-0.19,,,,,,
17,set7__L-Lysine 10 mM carbon source,0.172,,1.0,28.0,0.172,,,,,,
18,set7__D-Lysine 10 mM carbon source,0.0475,0.028991378028648453,2.0,29.0,0.027,31.0,0.068,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,0.044,,1.0,32.0,0.044,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,-0.112,,1.0,33.0,-0.112,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.061,,1.0,34.0,-0.061,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.012499999999999997,0.10535891039679558,2.0,35.0,0.062,47.0,-0.087,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.017,0.06929646455628166,2.0,36.0,-0.066,49.0,0.032,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,0.069,,1.0,37.0,0.069,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,0.0,,1.0,38.0,0.0,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,-0.051,,1.0,39.0,-0.051,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,0.02,,1.0,40.0,0.02,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.075,,1.0,41.0,0.075,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.105,,1.0,42.0,-0.105,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",-0.027,,1.0,43.0,-0.027,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,0.033,,1.0,44.0,0.033,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,0.026,,1.0,45.0,0.026,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.011,,1.0,46.0,0.011,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.225,,1.0,48.0,-0.225,,,,,,
