,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),0.004,0.057982756057296886,2.0,0.0,0.045,1.0,-0.037,,,,
1,set1__Glucose carbon source (20mM),0.1745,0.08838834764831843,2.0,2.0,0.112,3.0,0.237,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),-0.056999999999999995,0.08768124086713189,2.0,4.0,0.005,5.0,-0.119,,,,
3,set1__Potassium Acetate Carbon Source (20mM),-0.014,0.04525483399593904,2.0,6.0,-0.046,7.0,0.018,,,,
4,set1__Potassium Acetate Carbon Source (5mM),0.047,0.024041630560342617,2.0,8.0,0.064,9.0,0.03,,,,
5,set5__D-Glucose carbon source,-0.033,0.07919595949289332,2.0,10.0,0.023,11.0,-0.089,,,,
6,set5__Levulinic Acid carbon source,-0.024999999999999998,0.07224033960791344,4.0,12.0,0.057,13.0,-0.073,14.0,-0.097,15.0,0.013
7,set5__Vanillin carbon source,0.0455,0.0077781745930520195,2.0,16.0,0.04,17.0,0.051,,,,
8,set5__p-Coumaric acid carbon source,-0.0385,0.09545941546018392,2.0,18.0,-0.106,19.0,0.029,,,,
9,set6__D-Glucose carbon source,-0.104,,1.0,20.0,-0.104,,,,,,
10,set6__Ferulic Acid carbon source,-0.104,,1.0,21.0,-0.104,,,,,,
11,set6__benzoic acid carbon source,-0.035,,1.0,22.0,-0.035,,,,,,
12,set6__Valerolactam carbon source,-0.111,,1.0,23.0,-0.111,,,,,,
13,set6__D-Glucuronic Acid carbon source,-0.046,,1.0,24.0,-0.046,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-0.02,,1.0,25.0,-0.02,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,0.018,0.10748023074035522,2.0,26.0,-0.058,30.0,0.094,,,,
16,set7__Valerolactam 10 mM carbon source,-0.175,,1.0,27.0,-0.175,,,,,,
17,set7__L-Lysine 10 mM carbon source,-0.016,,1.0,28.0,-0.016,,,,,,
18,set7__D-Lysine 10 mM carbon source,-0.207,0.2262741699796952,2.0,29.0,-0.367,31.0,-0.047,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,0.217,,1.0,32.0,0.217,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,0.004,,1.0,33.0,0.004,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.176,,1.0,34.0,-0.176,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.006499999999999999,0.07424621202458749,2.0,35.0,-0.046,47.0,0.059,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.0395,0.019091883092036785,2.0,36.0,-0.026,49.0,-0.053,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,0.104,,1.0,37.0,0.104,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,0.143,,1.0,38.0,0.143,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,-0.115,,1.0,39.0,-0.115,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,-0.163,,1.0,40.0,-0.163,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.035,,1.0,41.0,0.035,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.243,,1.0,42.0,-0.243,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",-0.086,,1.0,43.0,-0.086,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,-0.033,,1.0,44.0,-0.033,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,0.01,,1.0,45.0,0.01,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.29,,1.0,46.0,-0.29,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.079,,1.0,48.0,-0.079,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.018,,1.0,50.0,-0.018,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,-0.054,,1.0,51.0,-0.054,,,,,,
37,set9__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,-0.257,,1.0,52.0,-0.257,,,,,,
38,set9__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v oleyl alcohol overlay,-0.054,,1.0,53.0,-0.054,,,,,,
39,set10__L-Arginine carbon source,-0.027,,1.0,54.0,-0.027,,,,,,
40,set10__L-Glutamic acid monopotassium salt monohydrate carbon source,-0.082,,1.0,55.0,-0.082,,,,,,
