k,name,in_iM,gene_weight,regulator,function,category
73,fModule_74,False,-0.0096554741277685,,,
22,fModule_23,False,0.008546467995722,,,
70,fModule_71,False,-0.0083199915262955,,,
81,fModule_82,False,0.0077372611618691,,,
29,fModule_30,False,0.007481038936587,HutC,,
38,fModule_39,False,-0.0070409436276887,,,
32,fModule_33,False,-0.0066805004006688,BirA,,
19,fModule_20,False,-0.0066561320512172,,,
27,fModule_28,False,-0.0065850241069454,VanR,,
76,fModule_77,False,0.006237538655773,PsrA,,
5,fModule_6,False,-0.0059402185387019,GcsR,,
65,fModule_66,False,-0.005800718240917,,,
71,fModule_72,False,0.0057429434894158,,,
26,fModule_27,False,-0.0056687486542516,,,
54,fModule_55,False,-0.0056550587996695,,,
35,fModule_36,False,-0.0054654618197355,,,
2,fModule_3,False,0.0053825045215315,,,
57,fModule_58,False,-0.005257290431305,PrpR,,
9,fModule_10,False,-0.0052304066324633,,,
28,fModule_29,False,0.0051514559669883,,,
68,fModule_69,False,-0.0051417250283635,,,
40,fModule_41,False,-0.0051315468264401,,,
30,fModule_31,False,-0.0050153459885882,,,
4,fModule_5,False,-0.0049238082821315,BenR,,
59,fModule_60,False,0.0048891238977664,,,
12,fModule_13,False,-0.0048127859607366,ModR,,
20,fModule_21,False,0.0045012386530994,,,
23,fModule_24,False,-0.0043920530225842,,,
64,fModule_65,False,-0.0043877021184842,DctD-II,,
3,fModule_4,False,-0.0042581305895798,,,
77,fModule_78,False,-0.0042402198207067,,,
49,fModule_50,False,0.0040570484298688,PP_2046,,
66,fModule_67,False,-0.0037992722176887,,,
74,fModule_75,False,-0.0037179597962601,,,
61,fModule_62,False,-0.0037103665833575,PP_3603,,
67,fModule_68,False,-0.0036646514326736,,,
50,fModule_51,False,0.0035952936397044,,,
79,fModule_80,False,-0.0035949619178973,,,
44,fModule_45,False,-0.0034185461672425,,,
16,fModule_17,False,0.0030817748684838,PedR1,,
42,fModule_43,False,0.003026124023062,PhhR,,
45,fModule_46,False,0.0028672983342586,,,
13,fModule_14,False,-0.0028511770237017,PP_3359,,
55,fModule_56,False,-0.0027931732043457,PydR,,
72,fModule_73,False,-0.0027896754603933,RpoD,,
62,fModule_63,False,0.002754312726167,,,
46,fModule_47,False,0.0026448449878292,,,
51,fModule_52,False,0.0026328596073632,FleQ,,
31,fModule_32,False,-0.0026311348954486,,,
47,fModule_48,False,0.0025529305000154,,,
41,fModule_42,False,0.0024426838990901,,,
39,fModule_40,False,-0.0022124326029725,,,
21,fModule_22,False,-0.0021435956759105,,,
53,fModule_54,False,0.0020268829163008,,,
48,fModule_49,False,0.0019682802848875,,,
43,fModule_44,False,0.0019582749119566,,,
24,fModule_25,False,-0.0018467932798261,PrpR,,
37,fModule_38,False,0.0017025312924109,,,
11,fModule_12,False,-0.0016769658295677,BirA,,
0,fModule_1,False,0.0016478730965861,,,
18,fModule_19,False,-0.0016217726952338,,,
63,fModule_64,False,0.0016194482805653,,,
10,fModule_11,False,0.0016122720826403,PrpR,,
7,fModule_8,False,0.0014394385653445,GltR-II,,
58,fModule_59,False,0.00135144786088,,,
75,fModule_76,False,0.0013099225485827,,,
36,fModule_37,False,0.0012615832705302,,,
6,fModule_7,False,0.0012531727942422,GbdR,,
14,fModule_15,False,0.0009901165608791,,,
33,fModule_34,False,-0.0009051358775038,,,
8,fModule_9,False,-0.0007969083564837,,,
82,fModule_83,False,0.0007852521775447,,,
60,fModule_61,False,0.0006801099591092,,,
56,fModule_57,False,0.0006691761679116,,,
34,fModule_35,False,-0.0006255144458913,,,
15,fModule_16,False,-0.0005642298985288,PcaR,,
52,fModule_53,False,0.0004671417679613,PP_5350,,
83,fModule_84,False,0.0003948891313646,,,
69,fModule_70,False,-0.0003814010534432,,,
17,fModule_18,False,0.0002992577479617,,,
80,fModule_81,False,0.0001449856463523,,,
78,fModule_79,False,-0.0001186361652025,,,
25,fModule_26,False,-5.03148078141143e-05,,,
1,fModule_2,False,-1.903226532329539e-05,,,
