,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,set1__Glucose carbon source (40mM),-1.6180915529413293,0.49895318767740643,2.0,0.0,-1.2652783704399913,1.0,-1.9709047354426676,,,,
1,set1__Glucose carbon source (20mM),-1.574694887389068,0.0018678329861827418,2.0,2.0,-1.5760156447597218,3.0,-1.5733741300184143,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),-2.9740669821154686,1.1219705029372808,2.0,4.0,-2.180714031197236,5.0,-3.767419933033701,,,,
3,set1__Potassium Acetate Carbon Source (20mM),-1.3100095426913403,0.3091420977422895,2.0,6.0,-1.091413069027533,7.0,-1.5286060163551478,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-0.856216422849112,0.14280615802172736,2.0,8.0,-0.9571956255814732,9.0,-0.755237220116751,,,,
5,set5__D-Glucose carbon source,0.32361634708963116,0.09311257139329474,2.0,10.0,0.2577758164437159,11.0,0.3894568777355464,,,,
6,set5__Levulinic Acid carbon source,-0.10781035339172382,0.3281321729646247,4.0,12.0,-0.5233614224576811,13.0,-0.2113003117836139,14.0,0.1021243144666542,15.0,0.2012960062077456
7,set5__Vanillin carbon source,-1.447350738511765,0.8421918959861886,2.0,16.0,-2.0428703392239544,17.0,-0.8518311377995754,,,,
8,set5__p-Coumaric acid carbon source,0.24584883126379556,0.17406928560058918,2.0,18.0,0.1227632590193211,19.0,0.36893440350827,,,,
9,set6__D-Glucose carbon source,-0.518068116824293,,1.0,20.0,-0.518068116824293,,,,,,
10,set6__Ferulic Acid carbon source,0.6544355230630677,,1.0,21.0,0.6544355230630677,,,,,,
11,set6__benzoic acid carbon source,-0.2148768874120006,,1.0,22.0,-0.2148768874120006,,,,,,
12,set6__Valerolactam carbon source,-1.4712057213987757,,1.0,23.0,-1.4712057213987757,,,,,,
13,set6__D-Glucuronic Acid carbon source,0.1590654195721041,,1.0,24.0,0.1590654195721041,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,0.3707845192879594,,1.0,25.0,0.3707845192879594,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,1.2647148720724177,1.5448856402114897,2.0,26.0,0.1723157597211526,30.0,2.357113984423683,,,,
16,set7__Valerolactam 10 mM carbon source,-2.108388805193582,,1.0,27.0,-2.108388805193582,,,,,,
17,set7__L-Lysine 10 mM carbon source,-3.93524888244708,,1.0,28.0,-3.93524888244708,,,,,,
18,set7__D-Lysine 10 mM carbon source,1.903590397768034,1.3950303918517948,2.0,29.0,2.8900258478077645,31.0,0.9171549477283032,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,0.835796380948974,,1.0,32.0,0.835796380948974,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,1.134260289447447,,1.0,33.0,1.134260289447447,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,4.627225675665914,,1.0,34.0,4.627225675665914,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,3.547370875392658,0.6377250364187875,2.0,35.0,3.9983105731768207,47.0,3.0964311776084954,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,4.695381442592934,0.8226772625962867,2.0,36.0,5.277102113702754,49.0,4.113660771483113,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,0.7179354714919334,,1.0,37.0,0.7179354714919334,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,2.7644884958909905,,1.0,38.0,2.7644884958909905,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,-0.2599359820927729,,1.0,39.0,-0.2599359820927729,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,0.7462233417191194,,1.0,40.0,0.7462233417191194,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",4.08951910190626,,1.0,41.0,4.08951910190626,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",3.2801495209558875,,1.0,42.0,3.2801495209558875,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",2.6985393255729506,,1.0,43.0,2.6985393255729506,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,-0.286085667671868,,1.0,44.0,-0.286085667671868,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,0.8205635886276142,,1.0,45.0,0.8205635886276142,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,3.5978595716527115,,1.0,46.0,3.5978595716527115,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,3.3867694242023947,,1.0,48.0,3.3867694242023947,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,3.760805925807128,,1.0,50.0,3.760805925807128,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,1.244377409592872,,1.0,51.0,1.244377409592872,,,,,,
37,set9__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,1.6739956142901458,,1.0,52.0,1.6739956142901458,,,,,,
38,set9__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v oleyl alcohol overlay,3.2496118028180487,,1.0,53.0,3.2496118028180487,,,,,,
39,set10__L-Arginine carbon source,0.0140345894092357,,1.0,54.0,0.0140345894092357,,,,,,
40,set10__L-Glutamic acid monopotassium salt monohydrate carbon source,-0.5597751023027774,,1.0,55.0,-0.5597751023027774,,,,,,
41,set10__L-Histidine carbon source,-1.744465981929958,,1.0,56.0,-1.744465981929958,,,,,,
42,set10__D-Glucose carbon source with 20AA_mix_minus_Ala,-0.4459036746937934,,1.0,57.0,-0.4459036746937934,,,,,,
43,set10__D-Glucose carbon source with 20AA_mix_minus_Arg,-1.2797223033528595,,1.0,58.0,-1.2797223033528595,,,,,,
44,set10__D-Glucose carbon source with 20AA_mix_minus_Asn,-1.110702436919978,,1.0,59.0,-1.110702436919978,,,,,,
45,set10__D-Glucose carbon source with 20AA_mix_minus_Asp,-1.2788336702710337,,1.0,60.0,-1.2788336702710337,,,,,,
46,set10__D-Glucose carbon source with 20AA_mix_minus_Cys,-5.447298361810621,,1.0,61.0,-5.447298361810621,,,,,,
47,set10__D-Glucose carbon source with 20AA_mix_minus_Glu,-0.7716768651386537,,1.0,62.0,-0.7716768651386537,,,,,,
48,set10__D-Glucose carbon source with 20AA_mix_minus_Gln,-1.854094087831154,,1.0,63.0,-1.854094087831154,,,,,,
49,set10__D-Glucose carbon source with 20AA_mix_minus_Gly,-0.9690277946821524,,1.0,64.0,-0.9690277946821524,,,,,,
50,set10__D-Glucose carbon source with 20AA_mix_minus_His,-0.8456187977932325,,1.0,65.0,-0.8456187977932325,,,,,,
51,set10__D-Glucose carbon source with 20AA_mix_minus_Ile,-0.599710919496048,,1.0,66.0,-0.599710919496048,,,,,,
52,set10__D-Glucose carbon source with 20AA_mix_minus_Leu,-1.6426959430350316,,1.0,67.0,-1.6426959430350316,,,,,,
53,set10__D-Glucose carbon source with 20AA_mix_minus_Lys,-2.7900735374747194,,1.0,68.0,-2.7900735374747194,,,,,,
54,set10__D-Glucose carbon source with 20AA_mix_minus_Met,-2.498989727822184,,1.0,69.0,-2.498989727822184,,,,,,
55,set10__D-Glucose carbon source with 20AA_mix_minus_Pro,-0.7636373771966606,,1.0,70.0,-0.7636373771966606,,,,,,
56,set10__D-Glucose carbon source with 20AA_mix_minus_Ser,-2.398345178888676,,1.0,71.0,-2.398345178888676,,,,,,
