,PP_4328
set1IT078,-0.216
set1IT079,-0.134
set1IT080,-0.184
set1IT081,-0.17
set1IT082,-0.089
set1IT083,-0.41
set1IT084,-0.015
set1IT085,-0.358
set1IT086,-0.59
set1IT087,-0.022
set5IT075,0.111
set5IT076,-0.17
set5IT081,0.301
set5IT082,0.277
set5IT083,0.262
set5IT084,-0.11
set5IT085,0.005
set5IT086,-0.185
set5IT087,-0.456
set5IT088,0.225
set6IT057,0.021
set6IT059,-0.198
set6IT061,-0.534
set6IT064,-0.049
set6IT065,-0.429
set7IT042,-0.394
set7IT044,0.348
set7IT045,-0.124
set7IT055,-0.205
set7IT056,0.135
set7IT057,-0.055
set7IT062,-0.038
set8IT058,-0.084
set8IT059,-0.31
set8IT060,-0.67
set8IT062,-0.28
set8IT064,-0.649
set8IT070,-0.16
set8IT073,-0.353
set8IT080,0.025
set8IT081,0.179
set8IT082,-0.301
set8IT084,-0.117
set8IT085,-0.715
set8IT089,-0.258
set8IT090,-0.401
set8IT092,-0.309
set8IT093,-0.131
set8IT094,-0.858
set8IT095,-0.008
set8IT096,-0.231
set9IT020,-0.323
set9IT022,0.433
set9IT025,0.267
set10IT006,0.126
set10IT008,-0.558
set10IT010,-0.171
set10IT017,-0.042
set10IT018,-0.157
set10IT019,-0.375
set10IT020,-0.087
set10IT021,-0.192
set10IT022,0.183
set10IT023,-0.144
set10IT024,-0.414
set10IT025,-0.199
set10IT026,-0.149
set10IT027,-0.372
set10IT028,-0.153
set10IT029,-0.374
set10IT031,-0.271
set10IT032,-0.188
set10IT033,-0.153
set10IT034,-0.256
set10IT035,0.385
set10IT036,-0.275
set10IT037,-0.12
set10IT043,0.39
set10IT044,0.065
set10IT053,0.201
set12IT001,-0.21
set12IT002,-0.107
set12IT004,0.652
set12IT007,-0.264
set12IT008,0.003
set12IT009,0.331
set12IT014,0.099
set12IT015,0.17
set12IT016,0.55
set12IT017,0.12
set12IT023,-0.18
set12IT024,0.341
set12IT025,-0.324
set12IT026,0.377
set12IT027,0.377
set12IT028,-0.067
set12IT029,-0.285
set12IT031,0.275
set12IT032,-0.211
set12IT034,-0.097
set12IT037,0.468
set12IT038,0.07
set12IT039,0.069
set12IT044,0.385
set12IT046,0.037
set12IT053,0.172
set12IT054,0.115
set12IT055,0.066
set12IT056,0.127
set12IT057,0.386
set12IT058,-0.158
set12IT059,0.11
set15IT054,-0.016
set15IT057,0.138
set15IT058,0.1
set15IT059,0.379
set15IT060,-0.131
set15IT061,-0.352
set15IT062,-0.09
set15IT063,-0.611
set15IT064,0.008
set15IT065,-0.819
set15IT066,0.174
set15IT067,0.032
set15IT068,-0.128
set15IT071,0.123
set15IT072,-0.01
set15IT073,-0.049
set15IT074,0.038
set15IT075,0.021
set15IT076,-0.112
set15IT077,-0.303
set15IT078,-0.304
set15IT079,-0.884
set15IT080,0.042
set15IT081,-0.273
set16IT004,0.25
set16IT005,-0.013
set16IT006,0.394
set16IT007,0.001
set16IT008,0.156
set16IT009,0.291
set16IT010,0.07
set16IT011,0.065
set16IT012,0.435
set16IT013,0.359
set16IT014,0.074
set16IT015,-0.007
set27IT004,-0.534
set27IT005,-0.059
set27IT006,0.158
set27IT007,0.531
set27IT008,-0.174
set27IT009,-0.52
set27IT010,0.07
set27IT011,-0.102
set27IT012,0.08
set27IT013,-0.009
set27IT014,0.215
set27IT015,0.083
set27IT016,-0.156
set27IT017,0.06
set27IT018,-0.093
set27IT019,-0.049
set27IT020,-0.053
set27IT021,0.223
set27IT024,0.115
set27IT025,-0.202
set27IT028,-0.137
set27IT029,-0.191
set27IT030,0.0
set27IT031,-0.059
set27IT032,0.126
set27IT033,-0.219
set27IT034,0.26
set27IT035,-0.346
set27IT036,-0.269
set27IT037,0.016
set27IT038,-0.098
set27IT039,-0.251
set27IT040,-0.185
set27IT041,-0.156
set27IT042,0.202
set27IT043,-0.269
set27IT044,-0.231
set27IT045,0.14
set27IT046,0.09
set27IT047,-0.242
set27IT048,-0.041
set27IT049,-0.116
set27IT050,-0.083
set27IT051,0.059
set27IT052,0.162
set27IT053,-0.299
set27IT054,-0.253
set27IT055,-0.156
set27IT056,-0.29
set27IT057,0.082
set27IT058,-0.093
set27IT059,0.06
set27IT060,-0.035
set27IT061,-0.092
set27IT062,0.067
set27IT063,-0.427
set27IT064,-0.038
