,PP_4904
set1IT078,0.516
set1IT079,0.139
set1IT080,0.311
set1IT081,0.428
set1IT082,0.729
set1IT083,0.952
set1IT084,0.613
set1IT085,0.546
set1IT086,0.541
set1IT087,0.463
set5IT075,0.297
set5IT076,0.14
set5IT081,0.137
set5IT082,0.186
set5IT083,0.184
set5IT084,0.185
set5IT085,-0.213
set5IT086,-0.48
set5IT087,0.369
set5IT088,0.286
set6IT057,-0.144
set6IT059,0.093
set6IT061,-0.29
set6IT064,-0.097
set6IT065,0.145
set7IT042,-0.057
set7IT044,-0.099
set7IT045,0.113
set7IT055,0.2
set7IT056,-0.229
set7IT057,0.052
set7IT062,0.201
set8IT058,-0.012
set8IT059,0.047
set8IT060,0.151
set8IT062,0.183
set8IT064,-0.172
set8IT070,0.169
set8IT073,-0.1
set8IT080,0.327
set8IT081,0.135
set8IT082,0.241
set8IT084,0.261
set8IT085,-0.042
set8IT089,-0.017
set8IT090,0.085
set8IT092,0.04
set8IT093,-0.129
set8IT094,-0.427
set8IT095,-0.315
set8IT096,-0.082
set9IT020,0.134
set9IT022,0.03
set9IT025,0.391
set10IT006,0.3
set10IT008,0.175
set10IT010,-0.018
set10IT017,0.187
set10IT018,0.161
set10IT019,0.16
set10IT020,0.052
set10IT021,-0.169
set10IT022,0.178
set10IT023,0.011
set10IT024,0.121
set10IT025,0.22
set10IT026,0.127
set10IT027,0.154
set10IT028,0.262
set10IT029,0.098
set10IT031,0.152
set10IT032,0.077
set10IT033,0.245
set10IT034,0.258
set10IT035,0.117
set10IT036,0.235
set10IT037,0.214
set10IT043,-0.192
set10IT044,0.398
set10IT053,0.331
set12IT001,-0.355
set12IT002,0.02
set12IT004,-0.042
set12IT007,-0.094
set12IT008,0.483
set12IT009,-0.053
set12IT014,-0.371
set12IT015,-0.493
set12IT016,-0.281
set12IT017,-0.317
set12IT023,0.013
set12IT024,0.188
set12IT025,-0.597
set12IT026,-0.325
set12IT027,-0.105
set12IT028,-0.116
set12IT029,-0.425
set12IT031,-0.392
set12IT032,0.172
set12IT034,-0.033
set12IT037,0.023
set12IT038,0.485
set12IT039,0.045
set12IT044,-0.592
set12IT046,-0.384
set12IT053,-0.133
set12IT054,0.021
set12IT055,-1.0
set12IT056,-0.302
set12IT057,-0.184
set12IT058,-0.118
set12IT059,-0.505
set15IT054,-0.065
set15IT057,0.218
set15IT058,0.105
set15IT059,0.045
set15IT060,0.186
set15IT061,0.019
set15IT062,0.172
set15IT063,0.376
set15IT064,0.293
set15IT065,0.179
set15IT066,-0.251
set15IT067,0.003
set15IT068,-0.132
set15IT071,-0.213
set15IT072,-0.025
set15IT073,0.282
set15IT074,0.194
set15IT075,-0.076
set15IT076,0.161
set15IT077,0.421
set15IT078,0.099
set15IT079,0.151
set15IT080,-0.14
set15IT081,0.004
set16IT004,0.162
set16IT005,0.089
set16IT006,0.484
set16IT007,0.133
set16IT008,0.435
set16IT009,0.425
set16IT010,-0.349
set16IT011,0.135
set16IT012,0.281
set16IT013,0.205
set16IT014,0.223
set16IT015,0.253
set27IT004,-0.01
set27IT005,0.066
set27IT006,0.486
set27IT007,0.331
set27IT008,-0.056
set27IT009,-0.023
set27IT010,0.228
set27IT011,0.029
set27IT012,0.19
set27IT013,0.039
set27IT014,0.253
set27IT015,0.125
set27IT016,-0.058
set27IT017,0.007
set27IT018,0.058
set27IT019,0.309
set27IT020,0.402
set27IT021,0.353
set27IT024,0.624
set27IT025,0.376
set27IT028,0.365
set27IT029,0.431
set27IT030,0.295
set27IT031,0.192
set27IT032,0.112
set27IT033,-0.054
set27IT034,-0.05
set27IT035,0.171
set27IT036,-0.098
set27IT037,-0.171
set27IT038,0.063
set27IT039,0.245
set27IT040,0.29
set27IT041,0.114
set27IT042,-0.006
set27IT043,-0.083
set27IT044,0.009
set27IT045,-0.159
set27IT046,0.027
set27IT047,0.017
set27IT048,0.024
set27IT049,0.217
set27IT050,0.01
set27IT051,0.131
set27IT052,0.086
set27IT053,0.022
set27IT054,0.0
set27IT055,-0.004
set27IT056,0.183
set27IT057,-0.007
set27IT058,0.225
set27IT059,0.372
set27IT060,0.239
set27IT061,-0.013
set27IT062,0.021
set27IT063,-0.015
set27IT064,0.589
set27IT065,0.57
set27IT066,0.244
set27IT067,0.036
set27IT068,0.221
set27IT069,0.108
set27IT070,0.259
set27IT071,0.189
set27IT072,-0.222
set27IT073,0.06
set28IT003,-0.133
set28IT004,0.05
set28IT005,0.045
set28IT006,0.149
set28IT007,0.312
set28IT008,0.258
set28IT009,0.029
set28IT010,-0.23
set28IT013,0.166
set28IT014,0.074
set28IT017,0.042
set28IT018,0.062
set28IT021,-0.049
set28IT022,0.145
set28IT023,-0.012
set28IT024,-0.082
set28IT027,-0.113
set28IT028,-0.001
set28IT029,0.314
set28IT030,0.283
set28IT031,-0.05
set28IT032,0.043
set28IT035,0.019
set28IT036,0.302
set28IT037,-0.026
set28IT038,0.059
set28IT039,0.151
set28IT040,0.24
set28IT041,0.049
set28IT042,0.233
set28IT045,0.021
set28IT046,-0.122
set29IT004,0.815
set29IT005,0.323
set29IT006,0.132
set29IT007,0.039
set29IT014,0.455
set29IT015,0.284
set29IT057,0.23
set29IT058,0.311
set100IT008,-0.022
set100IT009,0.028
set100IT010,-0.125
set100IT011,0.092
set100IT012,0.044
set100IT013,0.179
set100IT014,0.132
set100IT015,0.097
set100IT016,0.142
set100IT017,1.521
set100IT018,0.889
set100IT019,0.944
set100IT020,0.175
set100IT021,-0.032
set100IT022,0.025
set100IT023,-0.098
set100IT024,0.134
set100IT025,0.14
set100IT026,0.046
set100IT027,-0.041
set100IT028,-0.003
set100IT029,0.2
set100IT030,0.087
set100IT031,0.069
set100IT032,0.182
set100IT033,0.0
set100IT034,0.114
set100IT035,0.13
set100IT036,0.192
set100IT037,0.136
set100IT038,-0.277
set100IT039,-0.195
set100IT040,-0.16
set100IT041,0.111
set100IT042,0.009
set100IT043,0.025
set100IT044,0.087
set100IT045,-0.017
set100IT046,-0.008
set101IT007,0.316
set101IT008,0.069
set101IT009,0.277
set101IT013,0.094
set101IT014,-0.077
set101IT015,0.482
set101IT016,0.175
set101IT017,-0.156
set101IT018,0.039
set101IT019,0.145
set101IT020,-0.081
