,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),0.1315,0.07707463914933367,2.0,0.0,0.186,1.0,0.077,,,,
1,set1__Glucose carbon source (20mM),0.002,0.004242640687119285,2.0,2.0,0.005,3.0,-0.001,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),0.057499999999999996,0.02616295090390226,2.0,4.0,0.039,5.0,0.076,,,,
3,set1__Potassium Acetate Carbon Source (20mM),0.0895,0.03181980515339464,2.0,6.0,0.067,7.0,0.112,,,,
4,set1__Potassium Acetate Carbon Source (5mM),0.0655,0.07141778489984131,2.0,8.0,0.116,9.0,0.015,,,,
5,set5__D-Glucose carbon source,-0.0505,0.009192388155425122,2.0,10.0,-0.044,11.0,-0.057,,,,
6,set5__Levulinic Acid carbon source,-0.077,0.029597297173897488,4.0,12.0,-0.084,13.0,-0.066,14.0,-0.114,15.0,-0.044
7,set5__Vanillin carbon source,-0.11599999999999999,0.0820243866176395,2.0,16.0,-0.058,17.0,-0.174,,,,
8,set5__p-Coumaric acid carbon source,-0.0615,0.040305086527633205,2.0,18.0,-0.09,19.0,-0.033,,,,
9,set6__D-Glucose carbon source,-0.108,,1.0,20.0,-0.108,,,,,,
10,set6__Ferulic Acid carbon source,-0.003,,1.0,21.0,-0.003,,,,,,
11,set6__benzoic acid carbon source,-0.068,,1.0,22.0,-0.068,,,,,,
12,set6__Valerolactam carbon source,-0.036,,1.0,23.0,-0.036,,,,,,
13,set6__D-Glucuronic Acid carbon source,-0.141,,1.0,24.0,-0.141,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-0.042,,1.0,25.0,-0.042,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-0.036000000000000004,0.015556349186104044,2.0,26.0,-0.025,30.0,-0.047,,,,
16,set7__Valerolactam 10 mM carbon source,-0.022,,1.0,27.0,-0.022,,,,,,
17,set7__L-Lysine 10 mM carbon source,-0.093,,1.0,28.0,-0.093,,,,,,
18,set7__D-Lysine 10 mM carbon source,-0.049499999999999995,0.1831406563273158,2.0,29.0,0.08,31.0,-0.179,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,0.063,,1.0,32.0,0.063,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,-0.002,,1.0,33.0,-0.002,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.029,,1.0,34.0,0.029,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.08549999999999999,0.0077781745930520195,2.0,35.0,0.091,47.0,0.08,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.0875,0.05020458146424488,2.0,36.0,0.052,49.0,0.123,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,0.058,,1.0,37.0,0.058,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,-0.031,,1.0,38.0,-0.031,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,-0.025,,1.0,39.0,-0.025,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,-0.089,,1.0,40.0,-0.089,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.023,,1.0,41.0,0.023,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.03,,1.0,42.0,-0.03,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",-0.058,,1.0,43.0,-0.058,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,0.043,,1.0,44.0,0.043,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,-0.003,,1.0,45.0,-0.003,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.169,,1.0,46.0,0.169,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.059,,1.0,48.0,0.059,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.016,,1.0,50.0,0.016,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,0.151,,1.0,51.0,0.151,,,,,,
37,set9__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,0.008,,1.0,52.0,0.008,,,,,,
38,set9__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v oleyl alcohol overlay,-0.003,,1.0,53.0,-0.003,,,,,,
39,set10__L-Arginine carbon source,-0.047,,1.0,54.0,-0.047,,,,,,
40,set10__L-Glutamic acid monopotassium salt monohydrate carbon source,0.067,,1.0,55.0,0.067,,,,,,
41,set10__L-Histidine carbon source,0.021,,1.0,56.0,0.021,,,,,,
42,set10__D-Glucose carbon source with 20AA_mix_minus_Ala,0.101,,1.0,57.0,0.101,,,,,,
43,set10__D-Glucose carbon source with 20AA_mix_minus_Arg,-0.028,,1.0,58.0,-0.028,,,,,,
44,set10__D-Glucose carbon source with 20AA_mix_minus_Asn,0.044,,1.0,59.0,0.044,,,,,,
45,set10__D-Glucose carbon source with 20AA_mix_minus_Asp,-0.063,,1.0,60.0,-0.063,,,,,,
46,set10__D-Glucose carbon source with 20AA_mix_minus_Cys,0.022,,1.0,61.0,0.022,,,,,,
47,set10__D-Glucose carbon source with 20AA_mix_minus_Glu,-0.043,,1.0,62.0,-0.043,,,,,,
48,set10__D-Glucose carbon source with 20AA_mix_minus_Gln,0.075,,1.0,63.0,0.075,,,,,,
49,set10__D-Glucose carbon source with 20AA_mix_minus_Gly,-0.006,,1.0,64.0,-0.006,,,,,,
50,set10__D-Glucose carbon source with 20AA_mix_minus_His,-0.008,,1.0,65.0,-0.008,,,,,,
51,set10__D-Glucose carbon source with 20AA_mix_minus_Ile,0.036,,1.0,66.0,0.036,,,,,,
52,set10__D-Glucose carbon source with 20AA_mix_minus_Leu,-0.039,,1.0,67.0,-0.039,,,,,,
53,set10__D-Glucose carbon source with 20AA_mix_minus_Lys,0.156,,1.0,68.0,0.156,,,,,,
54,set10__D-Glucose carbon source with 20AA_mix_minus_Met,-0.074,,1.0,69.0,-0.074,,,,,,
55,set10__D-Glucose carbon source with 20AA_mix_minus_Pro,0.02,,1.0,70.0,0.02,,,,,,
56,set10__D-Glucose carbon source with 20AA_mix_minus_Ser,-0.005,,1.0,71.0,-0.005,,,,,,
57,set10__D-Glucose carbon source with 20AA_mix_minus_Thr,-0.133,,1.0,72.0,-0.133,,,,,,
58,set10__D-Glucose carbon source with 20AA_mix_minus_Trp,-0.035,,1.0,73.0,-0.035,,,,,,
59,set10__D-Glucose carbon source with 20AA_mix_minus_Tyr,0.013,,1.0,74.0,0.013,,,,,,
60,set10__D-Glucose carbon source with 20AA_mix_minus_Val,0.05,,1.0,75.0,0.05,,,,,,
61,set10__D-Glucose carbon source with 20AA_mix,-0.018,,1.0,76.0,-0.018,,,,,,
62,set10__Sodium succinate dibasic hexahydrate carbon source,0.062,,1.0,77.0,0.062,,,,,,
63,set10__a-Ketoglutaric acid disodium salt hydrate carbon source,-0.03,,1.0,78.0,-0.03,,,,,,
64,set10__Sodium butyrate carbon source,0.163,,1.0,79.0,0.163,,,,,,
65,set12__Vanillin carbon source,-0.095,0.08061017305526641,2.0,80.0,-0.152,97.0,-0.038,,,,
66,"set12__1,2-Propanediol carbon source",-0.0385,0.06151828996322964,2.0,81.0,0.005,98.0,-0.082,,,,
67,set12__Sodium propionate carbon source,-0.08049999999999999,0.012020815280171309,2.0,82.0,-0.072,99.0,-0.089,,,,
68,set12__2-methyl-1-butanol carbon source,0.002,0.02687005768508881,2.0,83.0,0.021,100.0,-0.017,,,,
69,"set12__1,5-Pentanediol carbon source",0.041999999999999996,0.11596551211459379,2.0,84.0,0.124,101.0,-0.04,,,,
70,"set12__1,4-Butanediol carbon source",0.0525,0.08131727983645297,2.0,85.0,0.11,102.0,-0.005,,,,
71,set12__Vanillic Acid carbon source,0.0085,0.03181980515339464,2.0,86.0,0.031,103.0,-0.014,,,,
72,set12__Protocatechuic Acid carbon source,-0.0475,0.0756604255869606,2.0,87.0,-0.101,89.0,0.006,,,,
73,set12__4-Hydroxybenzoic Acid carbon source,0.043500000000000004,0.12940054095713818,2.0,88.0,0.135,104.0,-0.048,,,,
74,set12__L-Lysine carbon source,0.004999999999999999,0.01414213562373095,2.0,90.0,0.015,105.0,-0.005,,,,
75,set12__p-Coumaric acid carbon source,-0.03949999999999999,0.06576093065034891,2.0,91.0,0.007,106.0,-0.086,,,,
76,set12__benzoic acid carbon source,0.0095,0.006363961030678928,2.0,92.0,0.014,107.0,0.005,,,,
