,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,set1__Glucose carbon source (40mM),2.4696365588795945,0.11384516678794929,2.0,0.0,2.550137248320667,1.0,2.389135869438522,,,,
1,set1__Glucose carbon source (20mM),2.3973868839463197,0.2644587197032665,2.0,2.0,2.2103863299002278,3.0,2.584387437992412,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),1.5096194804237397,0.7131597941556498,2.0,4.0,2.013899606940802,5.0,1.0053393539066773,,,,
3,set1__Potassium Acetate Carbon Source (20mM),2.0037031558733127,0.391602031099681,2.0,6.0,2.2806076075903223,7.0,1.7267987041563029,,,,
4,set1__Potassium Acetate Carbon Source (5mM),2.160131031327095,0.17027932576640584,2.0,8.0,2.2805366972723937,9.0,2.039725365381796,,,,
5,set5__D-Glucose carbon source,2.1430251743254694,0.18035925605580264,2.0,10.0,2.270558427332288,11.0,2.01549192131865,,,,
6,set5__Levulinic Acid carbon source,1.7922808737491371,0.33417301526292115,4.0,12.0,2.2136293895162664,13.0,1.8359913878480116,14.0,1.7137475941237437,15.0,1.4057551235085268
7,set5__Vanillin carbon source,-0.0096453806240486,0.6238048306338572,2.0,16.0,0.4314512452540775,17.0,-0.4507420065021747,,,,
8,set5__p-Coumaric acid carbon source,1.3580981156196668,0.24127296725208833,2.0,18.0,1.528703866880618,19.0,1.1874923643587152,,,,
9,set6__D-Glucose carbon source,-0.5386001575028302,,1.0,20.0,-0.5386001575028302,,,,,,
10,set6__Ferulic Acid carbon source,-0.966813339297014,,1.0,21.0,-0.966813339297014,,,,,,
11,set6__benzoic acid carbon source,-0.127168576723604,,1.0,22.0,-0.127168576723604,,,,,,
12,set6__Valerolactam carbon source,-0.2473110952171938,,1.0,23.0,-0.2473110952171938,,,,,,
13,set6__D-Glucuronic Acid carbon source,0.7220112976559014,,1.0,24.0,0.7220112976559014,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,0.8870112151131311,,1.0,25.0,0.8870112151131311,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,0.039557119030412924,0.8935766838761376,2.0,26.0,-0.5922970136485919,30.0,0.6714112517094177,,,,
16,set7__Valerolactam 10 mM carbon source,0.6669376088396657,,1.0,27.0,0.6669376088396657,,,,,,
17,set7__L-Lysine 10 mM carbon source,-0.2647302056663236,,1.0,28.0,-0.2647302056663236,,,,,,
18,set7__D-Lysine 10 mM carbon source,1.1871580678153164,1.6247097688104846,2.0,29.0,0.0383147728293949,31.0,2.336001362801238,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-1.0503345283223608,,1.0,32.0,-1.0503345283223608,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,-0.1095474682544151,,1.0,33.0,-0.1095474682544151,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.6281461535060072,,1.0,34.0,-0.6281461535060072,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.3350275852197925,1.052816313617919,2.0,35.0,-0.4094259694832609,47.0,1.079481139922846,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.024898272066011307,1.1493114662366808,2.0,36.0,-0.7877876594053995,49.0,0.8375842035374221,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,-0.60914191270724,,1.0,37.0,-0.60914191270724,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,0.7759267943707222,,1.0,38.0,0.7759267943707222,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,-0.0911534050756324,,1.0,39.0,-0.0911534050756324,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,-0.0137475442125677,,1.0,40.0,-0.0137475442125677,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.2685512362166785,,1.0,41.0,-0.2685512362166785,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.6487750131661455,,1.0,42.0,0.6487750131661455,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",1.0266844533053594,,1.0,43.0,1.0266844533053594,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,-0.3237892242173971,,1.0,44.0,-0.3237892242173971,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,-0.5520550118412433,,1.0,45.0,-0.5520550118412433,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.2098649846294902,,1.0,46.0,0.2098649846294902,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.0891289253223524,,1.0,48.0,-0.0891289253223524,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.2608546233289924,,1.0,50.0,-0.2608546233289924,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,0.4538939275005189,,1.0,51.0,0.4538939275005189,,,,,,
37,set9__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,-0.4263738665055616,,1.0,52.0,-0.4263738665055616,,,,,,
38,set9__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v oleyl alcohol overlay,-0.6983111740299672,,1.0,53.0,-0.6983111740299672,,,,,,
39,set10__L-Arginine carbon source,1.2130268179911343,,1.0,54.0,1.2130268179911343,,,,,,
40,set10__L-Glutamic acid monopotassium salt monohydrate carbon source,0.2653155682469455,,1.0,55.0,0.2653155682469455,,,,,,
41,set10__L-Histidine carbon source,0.6034881036226466,,1.0,56.0,0.6034881036226466,,,,,,
42,set10__D-Glucose carbon source with 20AA_mix_minus_Ala,0.4864436799774264,,1.0,57.0,0.4864436799774264,,,,,,
43,set10__D-Glucose carbon source with 20AA_mix_minus_Arg,0.525670347695797,,1.0,58.0,0.525670347695797,,,,,,
