k,name,in_iM,gene_weight,regulator,function,category
35,fModule_36,False,-0.014309141597587,,,
37,fModule_38,False,0.0097373891784401,,,
26,fModule_27,False,-0.0089051867884358,,,
22,fModule_23,False,-0.0079752353920022,,,
60,fModule_61,False,0.0077862667498587,,,
46,fModule_47,False,-0.0068936489136587,,,
6,fModule_7,False,0.0064716137403352,GbdR,,
79,fModule_80,False,0.0062080900905539,,,
61,fModule_62,False,-0.0056170489402379,PP_3603,,
23,fModule_24,False,0.0051635073845877,,,
43,fModule_44,False,-0.0050944552106921,,,
18,fModule_19,False,-0.0048572185618914,,,
52,fModule_53,False,-0.0046769178153554,PP_5350,,
1,fModule_2,False,0.0046137494878796,,,
70,fModule_71,False,-0.0044201449643219,,,
82,fModule_83,False,0.0044167635164301,,,
0,fModule_1,False,0.0040323474247073,,,
50,fModule_51,False,-0.00397059253464,,,
78,fModule_79,False,-0.0038459081944273,,,
27,fModule_28,False,0.003713400856933,VanR,,
38,fModule_39,False,-0.0036807392813241,,,
51,fModule_52,False,-0.0036621840813202,FleQ,,
24,fModule_25,False,-0.0036594448195549,PrpR,,
47,fModule_48,False,-0.0034457014224082,,,
66,fModule_67,False,-0.0034241475154535,,,
36,fModule_37,False,-0.0033836429400571,,,
45,fModule_46,False,-0.0033633491571966,,,
73,fModule_74,False,-0.003260336163848,,,
33,fModule_34,False,0.0031107182015227,,,
67,fModule_68,False,0.0028515032743034,,,
72,fModule_73,False,-0.0027993865416046,RpoD,,
48,fModule_49,False,-0.0027695500228161,,,
65,fModule_66,False,0.0027573298464868,,,
11,fModule_12,False,0.0027510232362907,BirA,,
57,fModule_58,False,-0.0027321994115964,PrpR,,
75,fModule_76,False,-0.0025875017360466,,,
81,fModule_82,False,0.0024997755811957,,,
56,fModule_57,False,0.0024977611050271,,,
41,fModule_42,False,-0.0024874739138357,,,
30,fModule_31,False,-0.0024662916479696,,,
53,fModule_54,False,0.002445265589646,,,
12,fModule_13,False,-0.0023648289256896,ModR,,
4,fModule_5,False,0.0023388125818951,BenR,,
25,fModule_26,False,-0.002229100667375,,,
19,fModule_20,False,0.0022282215638084,,,
10,fModule_11,False,0.002225205504053,PrpR,,
2,fModule_3,False,-0.0021606912840597,,,
29,fModule_30,False,0.0021349581139442,HutC,,
9,fModule_10,False,0.002115148595354,,,
55,fModule_56,False,0.0020334000791904,PydR,,
40,fModule_41,False,0.0019866100693753,,,
54,fModule_55,False,-0.0019740141091883,,,
58,fModule_59,False,-0.0019736964917969,,,
49,fModule_50,False,0.0018799175982837,PP_2046,,
39,fModule_40,False,-0.0018042490708627,,,
62,fModule_63,False,-0.001750461267212,,,
17,fModule_18,False,-0.0016600296667846,,,
32,fModule_33,False,-0.0016086652578273,BirA,,
76,fModule_77,False,0.0015990233549836,PsrA,,
7,fModule_8,False,0.0014402256836695,GltR-II,,
3,fModule_4,False,0.0012178523940788,,,
83,fModule_84,False,0.0011637051331184,,,
80,fModule_81,False,0.001130267162009,,,
44,fModule_45,False,0.0010608972742493,,,
74,fModule_75,False,-0.0009594190353742,,,
5,fModule_6,False,-0.0008945226002179,GcsR,,
8,fModule_9,False,-0.0008793059388353,,,
20,fModule_21,False,-0.0008293033619794,,,
59,fModule_60,False,-0.0007924200768094,,,
15,fModule_16,False,-0.0007295722244591,PcaR,,
13,fModule_14,False,0.0006531551768345,PP_3359,,
16,fModule_17,False,-0.0005400208763522,PedR1,,
63,fModule_64,False,-0.0005347518401279,,,
42,fModule_43,False,-0.0004953042793089,PhhR,,
14,fModule_15,False,-0.0001766490261506,,,
68,fModule_69,False,-0.0001647445309573,,,
69,fModule_70,False,0.0001370119565082,,,
34,fModule_35,False,-0.0001275438526772,,,
28,fModule_29,False,-0.0001202358764221,,,
71,fModule_72,False,-0.0001086593350187,,,
31,fModule_32,False,-5.851707160969399e-05,,,
77,fModule_78,False,4.933270324294984e-05,,,
64,fModule_65,False,2.0259676995005896e-05,DctD-II,,
21,fModule_22,False,7.582993468837943e-06,,,
