,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,set1__Glucose carbon source (40mM),-0.9233775355243594,0.21503430512062305,2.0,0.0,-1.0754297508628892,1.0,-0.7713253201858298,,,,
1,set1__Glucose carbon source (20mM),-1.4500477558149985,0.25447707925722773,2.0,2.0,-1.2701052874156662,3.0,-1.6299902242143307,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),0.6245324316004068,0.0861207188147692,2.0,4.0,0.5636358873258236,5.0,0.68542897587499,,,,
3,set1__Potassium Acetate Carbon Source (20mM),-0.7667193629687046,0.43963530018302915,2.0,6.0,-0.4558502609603013,7.0,-1.077588464977108,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-1.5056898607093534,0.28290228570715475,2.0,8.0,-1.3056477360726502,9.0,-1.7057319853460566,,,,
5,set5__D-Glucose carbon source,-2.224056013084689,0.10663223740692077,2.0,10.0,-2.1486556349211616,11.0,-2.2994563912482167,,,,
6,set5__Levulinic Acid carbon source,-0.31750375782559526,0.18147407955802614,4.0,12.0,-0.3878001656696406,13.0,-0.5400609109504404,14.0,-0.197943771022258,15.0,-0.144210183660042
7,set5__Vanillin carbon source,-3.7918824483486913,0.11742194824157533,2.0,16.0,-3.7088525924869375,17.0,-3.874912304210445,,,,
8,set5__p-Coumaric acid carbon source,-1.650317821516964,0.022300854133744233,2.0,18.0,-1.6345487363327416,19.0,-1.6660869067011868,,,,
9,set6__D-Glucose carbon source,1.7339502694116715,,1.0,20.0,1.7339502694116715,,,,,,
10,set6__Ferulic Acid carbon source,4.076888177228718,,1.0,21.0,4.076888177228718,,,,,,
11,set6__benzoic acid carbon source,1.8602220525803512,,1.0,22.0,1.8602220525803512,,,,,,
12,set6__Valerolactam carbon source,1.2665933118979995,,1.0,23.0,1.2665933118979995,,,,,,
13,set6__D-Glucuronic Acid carbon source,0.7683578709791109,,1.0,24.0,0.7683578709791109,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-1.1000818548584184,,1.0,25.0,-1.1000818548584184,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-2.106552662256793,0.4744714307931333,2.0,26.0,-1.7710506960636851,30.0,-2.4420546284499016,,,,
16,set7__Valerolactam 10 mM carbon source,-1.938116526724956,,1.0,27.0,-1.938116526724956,,,,,,
17,set7__L-Lysine 10 mM carbon source,-1.3063862597822342,,1.0,28.0,-1.3063862597822342,,,,,,
18,set7__D-Lysine 10 mM carbon source,-1.9048239028578613,0.6465908150801281,2.0,29.0,-1.4476151528617658,31.0,-2.362032652853957,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,2.847035092533355,,1.0,32.0,2.847035092533355,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,3.174126596772545,,1.0,33.0,3.174126596772545,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,3.2167681714103566,,1.0,34.0,3.2167681714103566,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,3.779586006144771,0.42278315236668507,2.0,35.0,3.4806331721348625,47.0,4.078538840154679,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,3.652706834616177,0.10939617080074876,2.0,36.0,3.5753520604071256,49.0,3.730061608825228,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,-0.5774945566660193,,1.0,37.0,-0.5774945566660193,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,0.3833380696479341,,1.0,38.0,0.3833380696479341,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,0.2527678681110676,,1.0,39.0,0.2527678681110676,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,-0.3848901402304291,,1.0,40.0,-0.3848901402304291,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-1.4849663103181348,,1.0,41.0,-1.4849663103181348,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.9023165739558744,,1.0,42.0,-0.9023165739558744,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",-1.2458443424348131,,1.0,43.0,-1.2458443424348131,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,1.8100319243395004,,1.0,44.0,1.8100319243395004,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,3.6170401077620102,,1.0,45.0,3.6170401077620102,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,4.575067474234135,,1.0,46.0,4.575067474234135,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,4.331152515861401,,1.0,48.0,4.331152515861401,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,4.230469920114289,,1.0,50.0,4.230469920114289,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,2.002520839475066,,1.0,51.0,2.002520839475066,,,,,,
37,set9__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,1.2217686258880802,,1.0,52.0,1.2217686258880802,,,,,,
38,set9__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v oleyl alcohol overlay,1.9464488889795988,,1.0,53.0,1.9464488889795988,,,,,,
39,set10__L-Arginine carbon source,-2.452679916425073,,1.0,54.0,-2.452679916425073,,,,,,
40,set10__L-Glutamic acid monopotassium salt monohydrate carbon source,3.8834088324729,,1.0,55.0,3.8834088324729,,,,,,
41,set10__L-Histidine carbon source,-0.7232295093886905,,1.0,56.0,-0.7232295093886905,,,,,,
42,set10__D-Glucose carbon source with 20AA_mix_minus_Ala,1.158477360945147,,1.0,57.0,1.158477360945147,,,,,,
43,set10__D-Glucose carbon source with 20AA_mix_minus_Arg,0.7406733799501162,,1.0,58.0,0.7406733799501162,,,,,,
