,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),0.086,0.1371787155501902,2.0,0.0,0.183,1.0,-0.011,,,,
1,set1__Glucose carbon source (20mM),-0.126,0.18667619023324855,2.0,2.0,-0.258,3.0,0.006,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),-0.01050000000000001,0.25809397513308985,2.0,4.0,0.172,5.0,-0.193,,,,
3,set1__Potassium Acetate Carbon Source (20mM),-0.14550000000000002,0.11950104602052654,2.0,6.0,-0.23,7.0,-0.061,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-0.1765,0.0007071067811865482,2.0,8.0,-0.176,9.0,-0.177,,,,
5,set5__D-Glucose carbon source,0.024000000000000004,0.0862670273047588,2.0,10.0,0.085,11.0,-0.037,,,,
6,set5__Levulinic Acid carbon source,-0.02700000000000001,0.23633732953838107,4.0,12.0,-0.023,13.0,-0.34,14.0,0.232,15.0,0.023
7,set5__Vanillin carbon source,-0.21350000000000002,0.08414570696119918,2.0,16.0,-0.273,17.0,-0.154,,,,
8,set5__p-Coumaric acid carbon source,-0.102,0.1994041122946064,2.0,18.0,-0.243,19.0,0.039,,,,
9,set6__D-Glucose carbon source,0.235,,1.0,20.0,0.235,,,,,,
10,set6__Ferulic Acid carbon source,0.195,,1.0,21.0,0.195,,,,,,
11,set6__benzoic acid carbon source,0.172,,1.0,22.0,0.172,,,,,,
12,set6__Valerolactam carbon source,0.293,,1.0,23.0,0.293,,,,,,
13,set6__D-Glucuronic Acid carbon source,0.052,,1.0,24.0,0.052,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-0.531,,1.0,25.0,-0.531,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,0.05299999999999999,0.45113412639701733,2.0,26.0,0.372,30.0,-0.266,,,,
16,set7__Valerolactam 10 mM carbon source,0.13,,1.0,27.0,0.13,,,,,,
17,set7__L-Lysine 10 mM carbon source,-0.385,,1.0,28.0,-0.385,,,,,,
18,set7__D-Lysine 10 mM carbon source,-0.016,0.21354624791833737,2.0,29.0,-0.167,31.0,0.135,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-0.109,,1.0,32.0,-0.109,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,-0.026,,1.0,33.0,-0.026,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.299,,1.0,34.0,-0.299,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.07700000000000001,0.2545584412271571,2.0,35.0,-0.257,47.0,0.103,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.1345,0.20576807332528535,2.0,36.0,0.011,49.0,-0.28,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,0.277,,1.0,37.0,0.277,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,0.297,,1.0,38.0,0.297,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,0.106,,1.0,39.0,0.106,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,-0.071,,1.0,40.0,-0.071,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.138,,1.0,41.0,0.138,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.088,,1.0,42.0,-0.088,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",0.117,,1.0,43.0,0.117,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,-0.058,,1.0,44.0,-0.058,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,0.1,,1.0,45.0,0.1,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.111,,1.0,46.0,0.111,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.254,,1.0,48.0,-0.254,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.256,,1.0,50.0,-0.256,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,0.07,,1.0,51.0,0.07,,,,,,
37,set9__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,0.133,,1.0,52.0,0.133,,,,,,
38,set9__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v oleyl alcohol overlay,0.056,,1.0,53.0,0.056,,,,,,
39,set10__L-Arginine carbon source,-0.146,,1.0,54.0,-0.146,,,,,,
40,set10__L-Glutamic acid monopotassium salt monohydrate carbon source,-0.255,,1.0,55.0,-0.255,,,,,,
41,set10__L-Histidine carbon source,0.044,,1.0,56.0,0.044,,,,,,
42,set10__D-Glucose carbon source with 20AA_mix_minus_Ala,-0.162,,1.0,57.0,-0.162,,,,,,
43,set10__D-Glucose carbon source with 20AA_mix_minus_Arg,0.241,,1.0,58.0,0.241,,,,,,
44,set10__D-Glucose carbon source with 20AA_mix_minus_Asn,0.151,,1.0,59.0,0.151,,,,,,
45,set10__D-Glucose carbon source with 20AA_mix_minus_Asp,0.16,,1.0,60.0,0.16,,,,,,
46,set10__D-Glucose carbon source with 20AA_mix_minus_Cys,0.171,,1.0,61.0,0.171,,,,,,
47,set10__D-Glucose carbon source with 20AA_mix_minus_Glu,0.018,,1.0,62.0,0.018,,,,,,
48,set10__D-Glucose carbon source with 20AA_mix_minus_Gln,0.026,,1.0,63.0,0.026,,,,,,
49,set10__D-Glucose carbon source with 20AA_mix_minus_Gly,0.143,,1.0,64.0,0.143,,,,,,
50,set10__D-Glucose carbon source with 20AA_mix_minus_His,0.041,,1.0,65.0,0.041,,,,,,
51,set10__D-Glucose carbon source with 20AA_mix_minus_Ile,-0.118,,1.0,66.0,-0.118,,,,,,
52,set10__D-Glucose carbon source with 20AA_mix_minus_Leu,0.08,,1.0,67.0,0.08,,,,,,
53,set10__D-Glucose carbon source with 20AA_mix_minus_Lys,0.198,,1.0,68.0,0.198,,,,,,
54,set10__D-Glucose carbon source with 20AA_mix_minus_Met,0.081,,1.0,69.0,0.081,,,,,,
55,set10__D-Glucose carbon source with 20AA_mix_minus_Pro,-0.099,,1.0,70.0,-0.099,,,,,,
56,set10__D-Glucose carbon source with 20AA_mix_minus_Ser,-0.046,,1.0,71.0,-0.046,,,,,,
57,set10__D-Glucose carbon source with 20AA_mix_minus_Thr,0.186,,1.0,72.0,0.186,,,,,,
58,set10__D-Glucose carbon source with 20AA_mix_minus_Trp,-0.164,,1.0,73.0,-0.164,,,,,,
59,set10__D-Glucose carbon source with 20AA_mix_minus_Tyr,-0.105,,1.0,74.0,-0.105,,,,,,
60,set10__D-Glucose carbon source with 20AA_mix_minus_Val,-0.161,,1.0,75.0,-0.161,,,,,,
61,set10__D-Glucose carbon source with 20AA_mix,0.18,,1.0,76.0,0.18,,,,,,
62,set10__Sodium succinate dibasic hexahydrate carbon source,-0.161,,1.0,77.0,-0.161,,,,,,
63,set10__a-Ketoglutaric acid disodium salt hydrate carbon source,0.006,,1.0,78.0,0.006,,,,,,
64,set10__Sodium butyrate carbon source,-0.398,,1.0,79.0,-0.398,,,,,,
65,set12__Vanillin carbon source,0.0385,0.16899852070358484,2.0,80.0,0.158,97.0,-0.081,,,,
66,"set12__1,2-Propanediol carbon source",0.1615,0.07990306627407988,2.0,81.0,0.218,98.0,0.105,,,,
67,set12__Sodium propionate carbon source,-0.05499999999999999,0.17536248173426378,2.0,82.0,0.069,99.0,-0.179,,,,
68,set12__2-methyl-1-butanol carbon source,0.186,0.2489015869776647,2.0,83.0,0.362,100.0,0.01,,,,
69,"set12__1,5-Pentanediol carbon source",0.08049999999999999,0.13505739520663057,2.0,84.0,0.176,101.0,-0.015,,,,
70,"set12__1,4-Butanediol carbon source",0.11699999999999999,0.253144227664784,2.0,85.0,-0.062,102.0,0.296,,,,
71,set12__Vanillic Acid carbon source,0.16999999999999998,0.1697056274847714,2.0,86.0,0.05,103.0,0.29,,,,
72,set12__Protocatechuic Acid carbon source,-0.12350000000000001,0.2227386360737625,2.0,87.0,0.034,89.0,-0.281,,,,
73,set12__4-Hydroxybenzoic Acid carbon source,0.058,0.19374725804511406,2.0,88.0,-0.079,104.0,0.195,,,,
74,set12__L-Lysine carbon source,0.0075,0.12091525958289961,2.0,90.0,-0.078,105.0,0.093,,,,
75,set12__p-Coumaric acid carbon source,0.1215,0.07283199846221437,2.0,91.0,0.07,106.0,0.173,,,,
76,set12__benzoic acid carbon source,0.0725,0.1576848122046001,2.0,92.0,0.184,107.0,-0.039,,,,
77,set12__Ferulic Acid carbon source,0.1275,0.044547727214752496,2.0,93.0,0.096,108.0,0.159,,,,
78,set12__D-Glucose carbon source,0.1915,0.09263098833543773,2.0,94.0,0.126,109.0,0.257,,,,
79,set12__L-Glutamic acid monopotassium salt monohydrate carbon source,0.187,0.15132085117392116,2.0,95.0,0.08,110.0,0.294,,,,
80,set12__Phenylacetic acid carbon source,0.027999999999999997,0.0820243866176395,2.0,96.0,0.086,111.0,-0.03,,,,
81,set15__Butyl stearate carbon source,0.047,0.06646803743153547,2.0,112.0,0.0,124.0,0.094,,,,
82,set15__Hexanoic acid carbon source,0.163,0.1117228714274745,2.0,113.0,0.084,125.0,0.242,,,,
83,set15__Decanoic acid carbon source,0.14200000000000002,0.1711198410471445,2.0,114.0,0.021,126.0,0.263,,,,
84,set15__Lauric acid carbon source,0.052,0.0014142135623730963,2.0,115.0,0.053,127.0,0.051,,,,
85,set15__Valeric acid carbon source,0.093,0.1626345596729059,2.0,116.0,0.208,128.0,-0.022,,,,
86,set15__Octanoic acid carbon source,0.017,0.2573868683519033,2.0,117.0,0.199,129.0,-0.165,,,,
87,set15__Nonanoic acid carbon source,0.003,0.012727922061357857,2.0,118.0,0.012,130.0,-0.006,,,,
88,set15__Tween 20 carbon source,0.179,0.08768124086713187,2.0,119.0,0.241,131.0,0.117,,,,
89,set15__Myristic acid carbon source,0.0315,0.07424621202458749,2.0,120.0,0.084,132.0,-0.021,,,,
90,set15__Sodium butyrate carbon source,0.011000000000000003,0.11737972567696688,2.0,121.0,-0.072,133.0,0.094,,,,
91,set15__Oleic acid carbon source,0.1285,0.31183409050326744,2.0,122.0,-0.092,134.0,0.349,,,,
92,set15__Heptanoic acid carbon source,0.1145,0.156270598642227,2.0,123.0,0.225,135.0,0.004,,,,
93,set16__Butanol carbon source,-0.011999999999999997,0.13576450198781712,2.0,136.0,0.084,137.0,-0.108,,,,
94,"set16__1,3-Butandiol carbon source",0.055,0.08061017305526642,2.0,138.0,0.112,139.0,-0.002,,,,
95,set16__3-methyl-3-butenol carbon source,0.013999999999999999,0.08768124086713189,2.0,140.0,0.076,141.0,-0.048,,,,
96,set16__3-methyl-1-butanol carbon source,0.1235,0.11242997820866106,2.0,142.0,0.044,143.0,0.203,,,,
97,set16__1-Pentanol carbon source,0.095,0.19233304448274094,2.0,144.0,-0.041,145.0,0.231,,,,
98,set16__Ethanol carbon source,-0.009500000000000001,0.17606958851545035,2.0,146.0,-0.134,147.0,0.115,,,,
99,set27__Ammonium chloride nitrogen source,-0.0105,0.05444722215136416,2.0,148.0,-0.049,149.0,0.028,,,,
100,set27__6-aminocaproic acid nitrogen source,-0.14700000000000002,0.11455129855222071,2.0,150.0,-0.066,151.0,-0.228,,,,
101,set27__Urea nitrogen source,0.012000000000000004,0.08061017305526642,2.0,152.0,-0.045,153.0,0.069,,,,
102,set27__Sodium nitrite nitrogen source,-0.14100000000000001,0.15839191898578664,2.0,154.0,-0.029,155.0,-0.253,,,,
103,set27__Valerolactam nitrogen source,-0.032,0.04525483399593904,2.0,156.0,0.0,157.0,-0.064,,,,
104,set27__4-aminobutyric acid nitrogen source,-0.1215,0.04879036790187178,2.0,158.0,-0.087,159.0,-0.156,,,,
105,set27__Sodium nitrate nitrogen source,-0.086,0.03676955262170047,2.0,160.0,-0.112,161.0,-0.06,,,,
106,set27__5-Aminovaleric acid nitrogen source,0.0375,0.01909188309203678,2.0,162.0,0.051,163.0,0.024,,,,
107,set27__Caprolactam nitrogen source,-0.08700000000000001,0.1173797256769669,2.0,164.0,-0.004,165.0,-0.17,,,,
108,set27__Hydantoin nitrogen source,0.1765,0.05303300858899106,2.0,166.0,0.139,167.0,0.214,,,,
109,set27__DL-2-Aminobutyric acid nitrogen source,-0.138,0.17819090885900998,2.0,168.0,-0.012,169.0,-0.264,,,,
110,set27__3-aminobutyric acid nitrogen source,-0.078,0.014142135623730944,2.0,170.0,-0.088,171.0,-0.068,,,,
111,set27__D-Lysine nitrogen source,-0.21799999999999997,0.09616652224137046,2.0,172.0,-0.15,173.0,-0.286,,,,
112,set27__D-Alanine nitrogen source,-0.0865,0.0982878425849301,2.0,174.0,-0.156,175.0,-0.017,,,,
113,set27__L-Arginine nitrogen source,-0.13699999999999998,0.23475945135393378,2.0,176.0,0.029,177.0,-0.303,,,,
114,set27__L-Aspartate nitrogen source,-0.099,0.0028284271247461927,2.0,178.0,-0.101,179.0,-0.097,,,,
115,set27__Beta-alanine nitrogen source,-0.023000000000000007,0.2093036072312181,2.0,180.0,-0.171,181.0,0.125,,,,
116,set27__L-Ornithine nitrogen source,-0.07,0.07919595949289332,2.0,182.0,-0.126,183.0,-0.014,,,,
117,set27__L-Glutamine nitrogen source,-0.235,0.06788225099390854,2.0,184.0,-0.187,185.0,-0.283,,,,
118,set27__L-Alanine nitrogen source,-0.040499999999999994,0.25243712088359743,2.0,186.0,-0.219,187.0,0.138,,,,
119,set27__L-Cysteine nitrogen source,-0.033999999999999996,0.20506096654409878,2.0,188.0,0.111,189.0,-0.179,,,,
120,set27__L-Lysine nitrogen source,-0.14650000000000002,0.03464823227814084,2.0,190.0,-0.122,191.0,-0.171,,,,
121,set27__L-Asparagine nitrogen source,0.0465,0.014849242404917501,2.0,192.0,0.057,193.0,0.036,,,,
122,set27__L-Proline nitrogen source,-0.034,0.005656854249492381,2.0,194.0,-0.03,195.0,-0.038,,,,
123,set27__Glycine nitrogen source,-0.105,0.11737972567696689,2.0,196.0,-0.188,197.0,-0.022,,,,
124,set27__L-Methionine nitrogen source,0.0245,0.019091883092036785,2.0,198.0,0.038,199.0,0.011,,,,
125,set27__L-Valine nitrogen source,-0.16549999999999998,0.25667976157071676,2.0,200.0,0.016,201.0,-0.347,,,,
126,set27__L-Histidine nitrogen source,-0.0875,0.17889801564019653,2.0,202.0,-0.214,203.0,0.039,,,,
127,set27__L-Phenylalanine nitrogen source,-0.0475,0.058689862838483445,2.0,204.0,-0.089,205.0,-0.006,,,,
128,set27__L-Isoleucine nitrogen source,-0.1125,0.20859650045003153,2.0,206.0,-0.26,207.0,0.035,,,,
129,set27__L-Leucine nitrogen source,-0.044,0.012727922061357852,2.0,208.0,-0.035,209.0,-0.053,,,,
130,set27__L-Threonine nitrogen source,0.014499999999999999,0.053033008588991064,2.0,210.0,-0.023,211.0,0.052,,,,
131,set27__L-Serine nitrogen source,-0.0155,0.25667976157071676,2.0,212.0,0.166,213.0,-0.197,,,,
132,set28__Ethanolamine nitrogen source,0.258,0.21778888860545664,2.0,214.0,0.412,215.0,0.104,,,,
133,set28__Choline chloride nitrogen source,0.0405,0.20576807332528532,2.0,216.0,-0.105,217.0,0.186,,,,
134,set28__Carnitine Hydrochloride nitrogen source,0.010499999999999995,0.2368807716974934,2.0,218.0,-0.157,219.0,0.178,,,,
135,set28__Betaine nitrogen source,0.17450000000000002,0.14354267658086917,2.0,220.0,0.073,221.0,0.276,,,,
136,set28__Nicotinic Acid nitrogen source,0.053500000000000006,0.24819448019647816,2.0,222.0,-0.122,223.0,0.229,,,,
137,set28__Butyrolactam nitrogen source,0.011500000000000003,0.07990306627407988,2.0,224.0,0.068,225.0,-0.045,,,,
138,set28__Cytosine nitrogen source,0.027500000000000024,0.44052752467921913,2.0,226.0,-0.284,227.0,0.339,,,,
139,set28__4-Guanidinobutyric acid nitrogen source,0.086,0.05374011537017761,2.0,228.0,0.124,229.0,0.048,,,,
140,set28__spermidine nitrogen source,0.06649999999999999,0.10535891039679555,2.0,230.0,-0.008,231.0,0.141,,,,
141,"set28__1,6-Hexanediamine nitrogen source",0.1455,0.03747665940288701,2.0,232.0,0.119,233.0,0.172,,,,
142,set28__Cadaverine nitrogen source,0.0575,0.23122391744800105,2.0,234.0,0.221,235.0,-0.106,,,,
143,set28__Uracil nitrogen source,-0.058,0.014142135623730954,2.0,236.0,-0.068,237.0,-0.048,,,,
144,set28__Adenine hydrochloride hydrate nitrogen source,0.0255,0.11384419177103416,2.0,238.0,-0.055,239.0,0.106,,,,
145,set28__L-Pipecolic Acid nitrogen source,0.248,0.005656854249492385,2.0,240.0,0.244,241.0,0.252,,,,
146,set28__L-pyroglutamic acid nitrogen source,0.305,0.06929646455628163,2.0,242.0,0.354,243.0,0.256,,,,
147,set28__L-Glutamic acid monopotassium salt monohydrate nitrogen source,0.1095,0.020506096654409875,2.0,244.0,0.095,245.0,0.124,,,,
148,set29__Propandiamine nitrogen source,-0.003500000000000003,0.1279863273947651,2.0,246.0,0.087,247.0,-0.094,,,,
149,set29__Putrescine Dihydrochloride nitrogen source,-0.03849999999999999,0.29062088706767103,2.0,248.0,0.167,249.0,-0.244,,,,
150,set29__DL-3-Aminoisobutyric acid nitrogen source,0.0185,0.0049497474683058325,2.0,250.0,0.022,251.0,0.015,,,,
151,set29__D-Galacturonic Acid monohydrate carbon source,0.22699999999999998,0.0311126983722081,2.0,252.0,0.249,253.0,0.205,,,,
152,set100__D-Glucose carbon source,-0.009333333333333332,0.016258331197676265,3.0,254.0,-0.022,255.0,0.009,256.0,-0.015,,
153,set100__D-Glucose carbon source with p-Coumaric acid stress,0.09833333333333334,0.18390849173796553,3.0,257.0,0.245,258.0,-0.108,259.0,0.158,,
154,set100__D-Glucose carbon source with Ferulic acid stress,0.10033333333333333,0.04742713709821976,3.0,260.0,0.093,261.0,0.057,262.0,0.151,,
155,set100__D-Glucose carbon source with 4-Hydroxybenzaldehyde stress,0.12266666666666666,0.13479737880735418,3.0,263.0,0.028,264.0,0.063,265.0,0.277,,
