,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),-0.015,0.012727922061357855,2.0,0.0,-0.006,1.0,-0.024,,,,
1,set1__Glucose carbon source (20mM),-0.0875,0.028991378028648443,2.0,2.0,-0.108,3.0,-0.067,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),-0.09799999999999999,0.1131370849898476,2.0,4.0,-0.018,5.0,-0.178,,,,
3,set1__Potassium Acetate Carbon Source (20mM),-0.01,0.043840620433565944,2.0,6.0,0.021,7.0,-0.041,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-0.012500000000000004,0.10111626970967631,2.0,8.0,0.059,9.0,-0.084,,,,
5,set5__D-Glucose carbon source,-0.0010000000000000009,0.09192388155425119,2.0,10.0,0.064,11.0,-0.066,,,,
6,set5__Levulinic Acid carbon source,-0.0945,0.157680055809224,4.0,12.0,-0.052,13.0,-0.315,14.0,0.059,15.0,-0.07
7,set5__Vanillin carbon source,0.061,0.12727922061357855,2.0,16.0,0.151,17.0,-0.029,,,,
8,set5__p-Coumaric acid carbon source,-0.182,0.15132085117392116,2.0,18.0,-0.075,19.0,-0.289,,,,
9,set6__D-Glucose carbon source,-0.382,,1.0,20.0,-0.382,,,,,,
10,set6__Ferulic Acid carbon source,0.15,,1.0,21.0,0.15,,,,,,
11,set6__benzoic acid carbon source,-0.182,,1.0,22.0,-0.182,,,,,,
12,set6__Valerolactam carbon source,-0.035,,1.0,23.0,-0.035,,,,,,
13,set6__D-Glucuronic Acid carbon source,0.004,,1.0,24.0,0.004,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-0.159,,1.0,25.0,-0.159,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-0.0475,0.02333452377915607,2.0,26.0,-0.064,30.0,-0.031,,,,
16,set7__Valerolactam 10 mM carbon source,-0.497,,1.0,27.0,-0.497,,,,,,
17,set7__L-Lysine 10 mM carbon source,-0.124,,1.0,28.0,-0.124,,,,,,
18,set7__D-Lysine 10 mM carbon source,-0.0675,0.16051323932934627,2.0,29.0,-0.181,31.0,0.046,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,0.119,,1.0,32.0,0.119,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,0.13,,1.0,33.0,0.13,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.162,,1.0,34.0,0.162,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.2135,0.0035355339059327407,2.0,35.0,-0.211,47.0,-0.216,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.061,0.02262741699796952,2.0,36.0,0.077,49.0,0.045,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,-0.121,,1.0,37.0,-0.121,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,-0.296,,1.0,38.0,-0.296,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,0.016,,1.0,39.0,0.016,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,-0.201,,1.0,40.0,-0.201,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.055,,1.0,41.0,0.055,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.103,,1.0,42.0,-0.103,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",-0.031,,1.0,43.0,-0.031,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,-0.353,,1.0,44.0,-0.353,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,-0.284,,1.0,45.0,-0.284,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.127,,1.0,46.0,0.127,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.158,,1.0,48.0,0.158,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.099,,1.0,50.0,-0.099,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,-0.351,,1.0,51.0,-0.351,,,,,,
37,set9__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,0.043,,1.0,52.0,0.043,,,,,,
38,set9__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v oleyl alcohol overlay,-0.01,,1.0,53.0,-0.01,,,,,,
39,set10__L-Arginine carbon source,-0.143,,1.0,54.0,-0.143,,,,,,
40,set10__L-Glutamic acid monopotassium salt monohydrate carbon source,0.12,,1.0,55.0,0.12,,,,,,
41,set10__L-Histidine carbon source,-0.135,,1.0,56.0,-0.135,,,,,,
42,set10__D-Glucose carbon source with 20AA_mix_minus_Ala,-0.098,,1.0,57.0,-0.098,,,,,,
43,set10__D-Glucose carbon source with 20AA_mix_minus_Arg,-0.191,,1.0,58.0,-0.191,,,,,,
44,set10__D-Glucose carbon source with 20AA_mix_minus_Asn,-0.259,,1.0,59.0,-0.259,,,,,,
45,set10__D-Glucose carbon source with 20AA_mix_minus_Asp,-0.045,,1.0,60.0,-0.045,,,,,,
46,set10__D-Glucose carbon source with 20AA_mix_minus_Cys,-0.083,,1.0,61.0,-0.083,,,,,,
47,set10__D-Glucose carbon source with 20AA_mix_minus_Glu,-0.089,,1.0,62.0,-0.089,,,,,,
48,set10__D-Glucose carbon source with 20AA_mix_minus_Gln,-0.14,,1.0,63.0,-0.14,,,,,,
49,set10__D-Glucose carbon source with 20AA_mix_minus_Gly,-0.179,,1.0,64.0,-0.179,,,,,,
50,set10__D-Glucose carbon source with 20AA_mix_minus_His,0.058,,1.0,65.0,0.058,,,,,,
51,set10__D-Glucose carbon source with 20AA_mix_minus_Ile,-0.223,,1.0,66.0,-0.223,,,,,,
52,set10__D-Glucose carbon source with 20AA_mix_minus_Leu,-0.257,,1.0,67.0,-0.257,,,,,,
53,set10__D-Glucose carbon source with 20AA_mix_minus_Lys,-0.09,,1.0,68.0,-0.09,,,,,,
54,set10__D-Glucose carbon source with 20AA_mix_minus_Met,0.061,,1.0,69.0,0.061,,,,,,
55,set10__D-Glucose carbon source with 20AA_mix_minus_Pro,0.034,,1.0,70.0,0.034,,,,,,
56,set10__D-Glucose carbon source with 20AA_mix_minus_Ser,-0.114,,1.0,71.0,-0.114,,,,,,
57,set10__D-Glucose carbon source with 20AA_mix_minus_Thr,-0.368,,1.0,72.0,-0.368,,,,,,
58,set10__D-Glucose carbon source with 20AA_mix_minus_Trp,-0.278,,1.0,73.0,-0.278,,,,,,
59,set10__D-Glucose carbon source with 20AA_mix_minus_Tyr,-0.222,,1.0,74.0,-0.222,,,,,,
60,set10__D-Glucose carbon source with 20AA_mix_minus_Val,-0.339,,1.0,75.0,-0.339,,,,,,
61,set10__D-Glucose carbon source with 20AA_mix,-0.083,,1.0,76.0,-0.083,,,,,,
62,set10__Sodium succinate dibasic hexahydrate carbon source,-0.19,,1.0,77.0,-0.19,,,,,,
63,set10__a-Ketoglutaric acid disodium salt hydrate carbon source,0.136,,1.0,78.0,0.136,,,,,,
64,set10__Sodium butyrate carbon source,-0.19,,1.0,79.0,-0.19,,,,,,
65,set12__Vanillin carbon source,-0.07250000000000001,0.21283914113715083,2.0,80.0,-0.223,97.0,0.078,,,,
66,"set12__1,2-Propanediol carbon source",0.032,0.1400071426749364,2.0,81.0,-0.067,98.0,0.131,,,,
67,set12__Sodium propionate carbon source,-0.211,0.04666904755831214,2.0,82.0,-0.244,99.0,-0.178,,,,
68,set12__2-methyl-1-butanol carbon source,-0.124,0.24041630560342614,2.0,83.0,-0.294,100.0,0.046,,,,
69,"set12__1,5-Pentanediol carbon source",0.018,0.08485281374238571,2.0,84.0,-0.042,101.0,0.078,,,,
70,"set12__1,4-Butanediol carbon source",-0.0595,0.13364318164425748,2.0,85.0,-0.154,102.0,0.035,,,,
71,set12__Vanillic Acid carbon source,-0.040999999999999995,0.026870057685088804,2.0,86.0,-0.06,103.0,-0.022,,,,
72,set12__Protocatechuic Acid carbon source,0.039,0.03111269837220809,2.0,87.0,0.061,89.0,0.017,,,,
73,set12__4-Hydroxybenzoic Acid carbon source,-0.16499999999999998,0.019798989873223326,2.0,88.0,-0.151,104.0,-0.179,,,,
74,set12__L-Lysine carbon source,0.02500000000000001,0.2489015869776647,2.0,90.0,-0.151,105.0,0.201,,,,
75,set12__p-Coumaric acid carbon source,0.006500000000000006,0.2085965004500315,2.0,91.0,0.154,106.0,-0.141,,,,
76,set12__benzoic acid carbon source,-0.0285,0.01767766952966369,2.0,92.0,-0.041,107.0,-0.016,,,,
77,set12__Ferulic Acid carbon source,-0.1265,0.4447701653663384,2.0,93.0,-0.441,108.0,0.188,,,,
78,set12__D-Glucose carbon source,-0.058,0.19657568516986024,2.0,94.0,-0.197,109.0,0.081,,,,
79,set12__L-Glutamic acid monopotassium salt monohydrate carbon source,0.077,0.04101219330881975,2.0,95.0,0.048,110.0,0.106,,,,
80,set12__Phenylacetic acid carbon source,-0.0945,0.1025304832720494,2.0,96.0,-0.022,111.0,-0.167,,,,
81,set15__Butyl stearate carbon source,-0.1555,0.050204581464244884,2.0,112.0,-0.12,124.0,-0.191,,,,
82,set15__Hexanoic acid carbon source,-0.251,0.04384062043356593,2.0,113.0,-0.22,125.0,-0.282,,,,
83,set15__Decanoic acid carbon source,-0.1565,0.18596908345206198,2.0,114.0,-0.288,126.0,-0.025,,,,
84,set15__Lauric acid carbon source,-0.1555,0.040305086527633205,2.0,115.0,-0.127,127.0,-0.184,,,,
85,set15__Valeric acid carbon source,-0.253,0.04242640687119283,2.0,116.0,-0.283,128.0,-0.223,,,,
86,set15__Octanoic acid carbon source,-0.1835,0.08697413408594534,2.0,117.0,-0.245,129.0,-0.122,,,,
87,set15__Nonanoic acid carbon source,-0.0695,0.028991378028648443,2.0,118.0,-0.049,130.0,-0.09,,,,
88,set15__Tween 20 carbon source,-0.3465,0.32880465325174457,2.0,119.0,-0.114,131.0,-0.579,,,,
89,set15__Myristic acid carbon source,-0.249,0.029698484809835002,2.0,120.0,-0.27,132.0,-0.228,,,,
90,set15__Sodium butyrate carbon source,-0.053500000000000006,0.20576807332528535,2.0,121.0,0.092,133.0,-0.199,,,,
91,set15__Oleic acid carbon source,-0.276,0.1711198410471445,2.0,122.0,-0.155,134.0,-0.397,,,,
92,set15__Heptanoic acid carbon source,-0.0705,0.07000357133746819,2.0,123.0,-0.12,135.0,-0.021,,,,
93,set16__Butanol carbon source,-0.125,0.24183051916579923,2.0,136.0,0.046,137.0,-0.296,,,,
94,"set16__1,3-Butandiol carbon source",-0.1225,0.07990306627407986,2.0,138.0,-0.179,139.0,-0.066,,,,
95,set16__3-methyl-3-butenol carbon source,-0.171,0.08343860018001262,2.0,140.0,-0.112,141.0,-0.23,,,,
96,set16__3-methyl-1-butanol carbon source,0.0985,0.07990306627407986,2.0,142.0,0.155,143.0,0.042,,,,
97,set16__1-Pentanol carbon source,0.013500000000000005,0.12374368670764581,2.0,144.0,-0.074,145.0,0.101,,,,
98,set16__Ethanol carbon source,-0.048999999999999995,0.18526197667087546,2.0,146.0,-0.18,147.0,0.082,,,,
99,set27__Ammonium chloride nitrogen source,-0.0195,0.006363961030678929,2.0,148.0,-0.015,149.0,-0.024,,,,
100,set27__6-aminocaproic acid nitrogen source,0.018000000000000002,0.06646803743153547,2.0,150.0,-0.029,151.0,0.065,,,,
101,set27__Urea nitrogen source,-0.035,0.08061017305526641,2.0,152.0,0.022,153.0,-0.092,,,,
102,set27__Sodium nitrite nitrogen source,-0.069,0.06646803743153547,2.0,154.0,-0.116,155.0,-0.022,,,,
103,set27__Valerolactam nitrogen source,-0.07150000000000001,0.08414570696119916,2.0,156.0,-0.131,157.0,-0.012,,,,
104,set27__4-aminobutyric acid nitrogen source,-0.064,0.015556349186104044,2.0,158.0,-0.053,159.0,-0.075,,,,
105,set27__Sodium nitrate nitrogen source,-0.129,0.08061017305526642,2.0,160.0,-0.186,161.0,-0.072,,,,
