,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),0.07450000000000001,0.08980256121069155,2.0,0.0,0.138,1.0,0.011,,,,
1,set1__Glucose carbon source (20mM),0.0215,0.002121320343559642,2.0,2.0,0.02,3.0,0.023,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),0.039,0.05232590180780451,2.0,4.0,0.002,5.0,0.076,,,,
3,set1__Potassium Acetate Carbon Source (20mM),-0.07400000000000001,0.1739482681718907,2.0,6.0,-0.197,7.0,0.049,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-0.17099999999999999,0.029698484809835002,2.0,8.0,-0.15,9.0,-0.192,,,,
5,set5__D-Glucose carbon source,0.1135,0.03181980515339465,2.0,10.0,0.136,11.0,0.091,,,,
6,set5__Levulinic Acid carbon source,0.189,0.09163332727052241,4.0,12.0,0.198,13.0,0.307,14.0,0.086,15.0,0.165
7,set5__Vanillin carbon source,0.27449999999999997,0.0982878425849301,2.0,16.0,0.205,17.0,0.344,,,,
8,set5__p-Coumaric acid carbon source,0.1255,0.0431335136523794,2.0,18.0,0.156,19.0,0.095,,,,
9,set6__D-Glucose carbon source,-0.014,,1.0,20.0,-0.014,,,,,,
10,set6__Ferulic Acid carbon source,0.134,,1.0,21.0,0.134,,,,,,
11,set6__benzoic acid carbon source,0.184,,1.0,22.0,0.184,,,,,,
12,set6__Valerolactam carbon source,0.152,,1.0,23.0,0.152,,,,,,
13,set6__D-Glucuronic Acid carbon source,0.116,,1.0,24.0,0.116,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-0.184,,1.0,25.0,-0.184,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-0.0155,0.10960155108391487,2.0,26.0,0.062,30.0,-0.093,,,,
16,set7__Valerolactam 10 mM carbon source,-0.196,,1.0,27.0,-0.196,,,,,,
17,set7__L-Lysine 10 mM carbon source,-0.016,,1.0,28.0,-0.016,,,,,,
18,set7__D-Lysine 10 mM carbon source,-0.10900000000000001,0.21778888860545667,2.0,29.0,-0.263,31.0,0.045,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-0.025,,1.0,32.0,-0.025,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,-0.019,,1.0,33.0,-0.019,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.108,,1.0,34.0,-0.108,,,,,,
