,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),-0.006,0.00565685424949238,2.0,0.0,-0.002,1.0,-0.01,,,,
1,set1__Glucose carbon source (20mM),0.034499999999999996,0.07848885271170677,2.0,2.0,-0.021,3.0,0.09,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),0.243,0.06646803743153545,2.0,4.0,0.196,5.0,0.29,,,,
3,set1__Potassium Acetate Carbon Source (20mM),0.1065,0.027577164466275356,2.0,6.0,0.126,7.0,0.087,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-0.431,0.4101219330881976,2.0,8.0,-0.141,9.0,-0.721,,,,
5,set5__D-Glucose carbon source,0.185,0.06363961030678927,2.0,10.0,0.23,11.0,0.14,,,,
6,set5__Levulinic Acid carbon source,0.10975,0.08570637860353997,4.0,12.0,-0.01,13.0,0.158,14.0,0.108,15.0,0.183
7,set5__Vanillin carbon source,0.823,0.10323759005323595,2.0,16.0,0.75,17.0,0.896,,,,
8,set5__p-Coumaric acid carbon source,0.28,0.012727922061357828,2.0,18.0,0.289,19.0,0.271,,,,
9,set6__D-Glucose carbon source,0.423,,1.0,20.0,0.423,,,,,,
10,set6__Ferulic Acid carbon source,1.126,,1.0,21.0,1.126,,,,,,
11,set6__benzoic acid carbon source,0.316,,1.0,22.0,0.316,,,,,,
12,set6__Valerolactam carbon source,0.502,,1.0,23.0,0.502,,,,,,
13,set6__D-Glucuronic Acid carbon source,0.299,,1.0,24.0,0.299,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,0.309,,1.0,25.0,0.309,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,0.3105,0.0431335136523794,2.0,26.0,0.341,30.0,0.28,,,,
16,set7__Valerolactam 10 mM carbon source,0.628,,1.0,27.0,0.628,,,,,,
17,set7__L-Lysine 10 mM carbon source,0.211,,1.0,28.0,0.211,,,,,,
18,set7__D-Lysine 10 mM carbon source,0.2345,0.28072139213105934,2.0,29.0,0.036,31.0,0.433,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-0.076,,1.0,32.0,-0.076,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,-0.278,,1.0,33.0,-0.278,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-1.063,,1.0,34.0,-1.063,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.6699999999999999,0.25880108191427637,2.0,35.0,-0.853,47.0,-0.487,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.58,0.38042344827836255,2.0,36.0,-0.849,49.0,-0.311,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,0.25,,1.0,37.0,0.25,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,0.006,,1.0,38.0,0.006,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,0.202,,1.0,39.0,0.202,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,0.111,,1.0,40.0,0.111,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.544,,1.0,41.0,-0.544,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-1.298,,1.0,42.0,-1.298,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",-1.172,,1.0,43.0,-1.172,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,0.126,,1.0,44.0,0.126,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,0.262,,1.0,45.0,0.262,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.074,,1.0,46.0,-0.074,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.202,,1.0,48.0,-0.202,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.21,,1.0,50.0,-0.21,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,-0.486,,1.0,51.0,-0.486,,,,,,
37,set9__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,-0.471,,1.0,52.0,-0.471,,,,,,
38,set9__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v oleyl alcohol overlay,-0.22,,1.0,53.0,-0.22,,,,,,
