,PP_1232
set1IT078,-0.098
set1IT079,0.01
set1IT080,0.032
set1IT081,-0.13
set1IT082,-0.479
set1IT083,-0.255
set1IT084,-0.147
set1IT085,-0.006
set1IT086,-0.068
set1IT087,-0.012
set5IT075,0.042
set5IT076,-0.049
set5IT081,-0.223
set5IT082,-0.167
set5IT083,0.082
set5IT084,-0.101
set5IT085,-1.032
set5IT086,-1.441
set5IT087,-0.259
set5IT088,-0.198
set6IT057,0.108
set6IT059,0.165
set6IT061,0.039
set6IT064,0.134
set6IT065,0.073
set7IT042,-0.119
set7IT044,-0.295
set7IT045,-0.55
set7IT055,-0.04
set7IT056,-0.123
set7IT057,-0.57
set7IT062,-0.175
set8IT058,-0.079
set8IT059,-0.081
set8IT060,-0.262
set8IT062,-0.148
set8IT064,0.109
set8IT070,-0.318
set8IT073,-0.218
set8IT080,0.027
set8IT081,-0.05
set8IT082,-0.329
set8IT084,-0.317
set8IT085,-0.265
set8IT089,0.149
set8IT090,0.127
set8IT092,0.012
set8IT093,0.402
set8IT094,0.325
set8IT095,-0.51
set8IT096,-0.238
set9IT020,-0.01
set9IT022,-0.258
set9IT025,0.275
set10IT006,-0.205
set10IT008,-0.014
set10IT010,0.799
set10IT017,-0.22
set10IT018,-0.103
set10IT019,-0.043
set10IT020,-0.199
set10IT021,-0.121
set10IT022,0.016
set10IT023,-0.159
set10IT024,0.16
set10IT025,-0.073
set10IT026,-0.032
set10IT027,0.002
set10IT028,-0.108
set10IT029,-0.092
set10IT031,-0.074
set10IT032,-0.182
set10IT033,0.011
set10IT034,0.009
set10IT035,-0.076
set10IT036,-0.051
set10IT037,0.079
set10IT043,0.097
set10IT044,-0.075
set10IT053,-0.316
set12IT001,-0.378
set12IT002,-1.589
set12IT004,-0.251
set12IT007,-0.226
set12IT008,0.008
set12IT009,-0.06
set12IT014,-0.038
set12IT015,-0.119
set12IT016,0.069
set12IT017,0.065
set12IT023,0.257
set12IT024,-0.039
set12IT025,-0.162
set12IT026,-0.304
set12IT027,0.027
set12IT028,0.061
set12IT029,-0.161
set12IT031,-0.245
set12IT032,-1.269
set12IT034,-0.036
set12IT037,-0.222
set12IT038,-0.195
set12IT039,-0.345
set12IT044,0.057
set12IT046,-0.079
set12IT053,0.097
set12IT054,-0.417
set12IT055,0.046
set12IT056,0.014
set12IT057,-0.078
set12IT058,-0.1
set12IT059,-0.242
set15IT054,-0.256
set15IT057,-0.2
set15IT058,-0.358
set15IT059,-0.101
set15IT060,0.009
set15IT061,0.04
set15IT062,-0.093
set15IT063,0.063
set15IT064,-0.212
set15IT065,0.301
set15IT066,0.231
set15IT067,0.159
set15IT068,-0.522
set15IT071,0.281
set15IT072,-0.126
set15IT073,-0.09
set15IT074,-0.188
set15IT075,-0.051
set15IT076,-0.056
set15IT077,0.148
set15IT078,0.084
set15IT079,-0.398
set15IT080,0.138
set15IT081,-0.322
set16IT004,-0.062
set16IT005,0.077
set16IT006,0.113
set16IT007,-0.128
set16IT008,-0.04
set16IT009,0.024
set16IT010,-0.531
set16IT011,-0.588
set16IT012,-0.304
set16IT013,-0.411
set16IT014,-0.066
set16IT015,0.113
set27IT004,0.053
set27IT005,0.032
set27IT006,-0.046
set27IT007,0.0
set27IT008,0.023
set27IT009,0.098
set27IT010,0.241
set27IT011,-0.099
set27IT012,0.094
set27IT013,0.115
set27IT014,0.058
set27IT015,0.076
set27IT016,0.097
set27IT017,0.017
set27IT018,0.132
set27IT019,0.001
set27IT020,-0.122
set27IT021,0.034
set27IT024,-0.084
set27IT025,-0.078
set27IT028,0.597
set27IT029,0.685
set27IT030,0.026
set27IT031,0.069
set27IT032,0.234
set27IT033,0.157
set27IT034,0.023
set27IT035,-0.014
set27IT036,0.126
set27IT037,0.196
set27IT038,0.071
set27IT039,-0.018
set27IT040,0.167
set27IT041,0.259
set27IT042,0.037
set27IT043,0.031
set27IT044,0.034
set27IT045,-0.094
set27IT046,0.134
set27IT047,0.143
set27IT048,0.077
set27IT049,0.161
set27IT050,0.117
set27IT051,0.12
set27IT052,0.014
set27IT053,-0.203
set27IT054,0.054
set27IT055,-0.173
set27IT056,-0.078
set27IT057,0.227
set27IT058,0.131
set27IT059,0.218
set27IT060,0.419
set27IT061,0.032
set27IT062,0.06
set27IT063,0.084
set27IT064,0.189
set27IT065,0.343
set27IT066,0.143
set27IT067,0.114
set27IT068,0.118
set27IT069,0.432
set27IT070,0.118
set27IT071,0.073
set27IT072,0.279
set27IT073,0.229
set28IT003,0.171
set28IT004,0.147
set28IT005,0.002
set28IT006,0.233
set28IT007,-0.2
set28IT008,-0.142
set28IT009,0.041
set28IT010,0.031
set28IT013,0.078
set28IT014,-0.007
set28IT017,0.119
set28IT018,0.247
set28IT021,0.158
set28IT022,0.122
set28IT023,-0.157
set28IT024,0.094
set28IT027,0.087
set28IT028,0.132
set28IT029,0.071
set28IT030,0.272
set28IT031,0.054
set28IT032,-0.012
set28IT035,0.222
set28IT036,0.26
set28IT037,0.079
set28IT038,0.197
set28IT039,0.117
set28IT040,0.019
set28IT041,-0.106
set28IT042,-0.034
set28IT045,-0.109
set28IT046,-0.192
set29IT004,-0.06
set29IT005,-0.233
set29IT006,0.024
set29IT007,-0.182
set29IT014,-0.23
set29IT015,-0.036
set29IT057,-0.001
set29IT058,-0.296
set100IT008,-0.004
set100IT009,-0.081
set100IT010,-0.044
set100IT011,-0.532
set100IT012,-0.78
set100IT013,-0.773
set100IT014,-0.517
set100IT015,-0.622
set100IT016,-0.446
set100IT017,-0.676
set100IT018,-0.908
set100IT019,-0.612
set100IT020,-0.053
set100IT021,-0.219
set100IT022,-0.08
set100IT023,-0.486
set100IT024,-0.594
set100IT025,-0.395
set100IT026,-0.212
set100IT027,-0.573
set100IT028,-0.3
set100IT029,-0.071
set100IT030,-0.112
set100IT031,-0.098
set100IT032,0.029
set100IT033,-0.019
set100IT034,0.142
set100IT035,0.146
set100IT036,0.108
set100IT037,0.057
set100IT038,-0.355
set100IT039,-0.449
set100IT040,-0.613
set100IT041,0.224
set100IT042,0.002
set100IT043,0.076
set100IT044,0.0
set100IT045,-0.2
set100IT046,-0.123
set101IT007,0.294
set101IT008,0.001
set101IT009,-0.123
set101IT013,-0.068
set101IT014,0.245
set101IT015,-0.008
set101IT016,0.109
set101IT017,0.051
set101IT018,-0.05
set101IT019,-0.072
set101IT020,0.079
set101IT021,-0.046
set101IT022,0.008
set101IT023,0.07
set101IT024,-0.063
set101IT025,0.16
set101IT026,0.055
set101IT027,-0.006
set101IT028,0.027
set101IT029,-0.065
set101IT030,-0.008
set101IT031,0.161
set101IT032,-0.008
set101IT033,-0.091
set101IT034,0.222
set101IT035,0.08
set101IT036,-0.082
set101IT037,0.219
set101IT038,0.154
set101IT039,-0.036
set101IT040,0.183
set101IT041,0.205
set101IT042,0.136
set101IT043,0.025
set101IT044,-0.069
set101IT045,-0.302
set101IT046,0.245
set101IT047,-0.057
set101IT048,0.156
