,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),0.112,0.16122034611053285,2.0,0.0,0.226,1.0,-0.002,,,,
1,set1__Glucose carbon source (20mM),0.051500000000000004,0.03747665940288702,2.0,2.0,0.025,3.0,0.078,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),0.101,0.03818376618407357,2.0,4.0,0.074,5.0,0.128,,,,
3,set1__Potassium Acetate Carbon Source (20mM),0.1805,0.024748737341529166,2.0,6.0,0.198,7.0,0.163,,,,
4,set1__Potassium Acetate Carbon Source (5mM),0.0745,0.030405591591021547,2.0,8.0,0.053,9.0,0.096,,,,
5,set5__D-Glucose carbon source,0.0215,0.05727564927611035,2.0,10.0,-0.019,11.0,0.062,,,,
6,set5__Levulinic Acid carbon source,0.056999999999999995,0.03520416642008916,4.0,12.0,0.01,13.0,0.065,14.0,0.095,15.0,0.058
7,set5__Vanillin carbon source,0.038000000000000006,0.04384062043356595,2.0,16.0,0.007,17.0,0.069,,,,
8,set5__p-Coumaric acid carbon source,0.042499999999999996,0.0021213203435596394,2.0,18.0,0.044,19.0,0.041,,,,
9,set6__D-Glucose carbon source,0.037,,1.0,20.0,0.037,,,,,,
10,set6__Ferulic Acid carbon source,0.003,,1.0,21.0,0.003,,,,,,
11,set6__benzoic acid carbon source,-0.099,,1.0,22.0,-0.099,,,,,,
12,set6__Valerolactam carbon source,0.061,,1.0,23.0,0.061,,,,,,
13,set6__D-Glucuronic Acid carbon source,0.044,,1.0,24.0,0.044,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,0.187,,1.0,25.0,0.187,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-0.019000000000000003,0.19798989873223333,2.0,26.0,0.121,30.0,-0.159,,,,
16,set7__Valerolactam 10 mM carbon source,-0.125,,1.0,27.0,-0.125,,,,,,
17,set7__L-Lysine 10 mM carbon source,0.109,,1.0,28.0,0.109,,,,,,
18,set7__D-Lysine 10 mM carbon source,-0.036000000000000004,0.10748023074035523,2.0,29.0,0.04,31.0,-0.112,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,0.031,,1.0,32.0,0.031,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,0.06,,1.0,33.0,0.06,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.108,,1.0,34.0,0.108,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.0925,0.13930003589374987,2.0,35.0,0.006,47.0,-0.191,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.033,0.07778174593052023,2.0,36.0,-0.088,49.0,0.022,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,0.061,,1.0,37.0,0.061,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,-0.224,,1.0,38.0,-0.224,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,0.194,,1.0,39.0,0.194,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,0.232,,1.0,40.0,0.232,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.12,,1.0,41.0,0.12,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.097,,1.0,42.0,0.097,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",0.147,,1.0,43.0,0.147,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,0.077,,1.0,44.0,0.077,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,0.057,,1.0,45.0,0.057,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.188,,1.0,46.0,-0.188,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.199,,1.0,48.0,-0.199,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.084,,1.0,50.0,0.084,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,-0.051,,1.0,51.0,-0.051,,,,,,
37,set9__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,0.104,,1.0,52.0,0.104,,,,,,
38,set9__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v oleyl alcohol overlay,-0.019,,1.0,53.0,-0.019,,,,,,
39,set10__L-Arginine carbon source,0.036,,1.0,54.0,0.036,,,,,,
40,set10__L-Glutamic acid monopotassium salt monohydrate carbon source,0.054,,1.0,55.0,0.054,,,,,,
41,set10__L-Histidine carbon source,0.075,,1.0,56.0,0.075,,,,,,
42,set10__D-Glucose carbon source with 20AA_mix_minus_Ala,0.006,,1.0,57.0,0.006,,,,,,
43,set10__D-Glucose carbon source with 20AA_mix_minus_Arg,0.007,,1.0,58.0,0.007,,,,,,
44,set10__D-Glucose carbon source with 20AA_mix_minus_Asn,0.104,,1.0,59.0,0.104,,,,,,
45,set10__D-Glucose carbon source with 20AA_mix_minus_Asp,0.119,,1.0,60.0,0.119,,,,,,
46,set10__D-Glucose carbon source with 20AA_mix_minus_Cys,0.253,,1.0,61.0,0.253,,,,,,
47,set10__D-Glucose carbon source with 20AA_mix_minus_Glu,0.152,,1.0,62.0,0.152,,,,,,
48,set10__D-Glucose carbon source with 20AA_mix_minus_Gln,0.104,,1.0,63.0,0.104,,,,,,
49,set10__D-Glucose carbon source with 20AA_mix_minus_Gly,0.149,,1.0,64.0,0.149,,,,,,
50,set10__D-Glucose carbon source with 20AA_mix_minus_His,-0.018,,1.0,65.0,-0.018,,,,,,
51,set10__D-Glucose carbon source with 20AA_mix_minus_Ile,0.013,,1.0,66.0,0.013,,,,,,
52,set10__D-Glucose carbon source with 20AA_mix_minus_Leu,-0.037,,1.0,67.0,-0.037,,,,,,
53,set10__D-Glucose carbon source with 20AA_mix_minus_Lys,0.052,,1.0,68.0,0.052,,,,,,
54,set10__D-Glucose carbon source with 20AA_mix_minus_Met,0.103,,1.0,69.0,0.103,,,,,,
55,set10__D-Glucose carbon source with 20AA_mix_minus_Pro,0.123,,1.0,70.0,0.123,,,,,,
56,set10__D-Glucose carbon source with 20AA_mix_minus_Ser,0.101,,1.0,71.0,0.101,,,,,,
57,set10__D-Glucose carbon source with 20AA_mix_minus_Thr,0.065,,1.0,72.0,0.065,,,,,,
58,set10__D-Glucose carbon source with 20AA_mix_minus_Trp,0.158,,1.0,73.0,0.158,,,,,,
59,set10__D-Glucose carbon source with 20AA_mix_minus_Tyr,-0.112,,1.0,74.0,-0.112,,,,,,
60,set10__D-Glucose carbon source with 20AA_mix_minus_Val,-0.063,,1.0,75.0,-0.063,,,,,,
61,set10__D-Glucose carbon source with 20AA_mix,0.101,,1.0,76.0,0.101,,,,,,
62,set10__Sodium succinate dibasic hexahydrate carbon source,0.014,,1.0,77.0,0.014,,,,,,
63,set10__a-Ketoglutaric acid disodium salt hydrate carbon source,0.095,,1.0,78.0,0.095,,,,,,
64,set10__Sodium butyrate carbon source,0.027,,1.0,79.0,0.027,,,,,,
65,set12__Vanillin carbon source,-0.06,0.1682914139223983,2.0,80.0,-0.179,97.0,0.059,,,,
