,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,set1__Glucose carbon source (40mM),-0.25412706512266087,0.5812122220136764,2.0,0.0,0.1568520383717109,1.0,-0.6651061686170326,,,,
1,set1__Glucose carbon source (20mM),-0.5686580025689576,0.33831441364673215,2.0,2.0,-0.8078824186317125,3.0,-0.3294335865062026,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),-0.9277919980225005,0.22144976401277502,2.0,4.0,-1.0843806278480943,5.0,-0.7712033681969065,,,,
3,set1__Potassium Acetate Carbon Source (20mM),0.1089531973097144,0.21837281189723973,2.0,6.0,-0.0454596988095982,7.0,0.263366093429027,,,,
4,set1__Potassium Acetate Carbon Source (5mM),0.014349953153624195,0.11637897734521442,2.0,8.0,0.0966423172219809,9.0,-0.0679424109147325,,,,
5,set5__D-Glucose carbon source,-0.38517573769973423,0.11845009000655411,2.0,10.0,-0.3014188758239429,11.0,-0.4689325995755255,,,,
6,set5__Levulinic Acid carbon source,0.23018992565103663,0.3934544449541813,4.0,12.0,0.475331677675247,13.0,0.6489220987565225,14.0,-0.1674120776505377,15.0,-0.0360819961770853
7,set5__Vanillin carbon source,1.0115099653092194,0.07500339426087675,2.0,16.0,0.9584745566153454,17.0,1.0645453740030937,,,,
8,set5__p-Coumaric acid carbon source,0.8515694524706924,0.030906670838467664,2.0,18.0,0.8734237690044734,19.0,0.8297151359369114,,,,
9,set6__D-Glucose carbon source,-0.2292830725435981,,1.0,20.0,-0.2292830725435981,,,,,,
10,set6__Ferulic Acid carbon source,0.0673186422660971,,1.0,21.0,0.0673186422660971,,,,,,
11,set6__benzoic acid carbon source,0.3369331826993291,,1.0,22.0,0.3369331826993291,,,,,,
12,set6__Valerolactam carbon source,-0.4565167601450206,,1.0,23.0,-0.4565167601450206,,,,,,
13,set6__D-Glucuronic Acid carbon source,-0.2931914655648727,,1.0,24.0,-0.2931914655648727,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,1.0631380048156651,,1.0,25.0,1.0631380048156651,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,0.33812601096658496,0.44888044768686036,2.0,26.0,0.0207196024651527,30.0,0.6555324194680172,,,,
16,set7__Valerolactam 10 mM carbon source,-0.2920259262144404,,1.0,27.0,-0.2920259262144404,,,,,,
17,set7__L-Lysine 10 mM carbon source,-0.6348101063238442,,1.0,28.0,-0.6348101063238442,,,,,,
18,set7__D-Lysine 10 mM carbon source,0.4760738109606075,0.08807512766959394,2.0,29.0,0.5383523309896483,31.0,0.4137952909315667,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-0.5082434832951308,,1.0,32.0,-0.5082434832951308,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,-0.40739812923797,,1.0,33.0,-0.40739812923797,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-1.1034084447545975,,1.0,34.0,-1.1034084447545975,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-1.0140194237983555,0.22753705580017553,2.0,35.0,-0.8531264286708296,47.0,-1.1749124189258815,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.8199115940077655,0.8020936992333076,2.0,36.0,-1.3870774878826404,49.0,-0.2527457001328905,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,-0.1392992020339655,,1.0,37.0,-0.1392992020339655,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,-0.8627288993347532,,1.0,38.0,-0.8627288993347532,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,0.0026990427255682,,1.0,39.0,0.0026990427255682,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,0.1914558418123289,,1.0,40.0,0.1914558418123289,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.7042582061958034,,1.0,41.0,-0.7042582061958034,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.7766241917797566,,1.0,42.0,0.7766241917797566,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",0.3156261530593333,,1.0,43.0,0.3156261530593333,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,-0.5482620544799751,,1.0,44.0,-0.5482620544799751,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,-0.2280356962653079,,1.0,45.0,-0.2280356962653079,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.5403691098526828,,1.0,46.0,-0.5403691098526828,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.6888665965946013,,1.0,48.0,-0.6888665965946013,,,,,,
