,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),-0.22049999999999997,0.11101576464628796,2.0,0.0,-0.142,1.0,-0.299,,,,
1,set1__Glucose carbon source (20mM),-0.0995,0.028991378028648443,2.0,2.0,-0.12,3.0,-0.079,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),-0.377,0.2517300141024109,2.0,4.0,-0.555,5.0,-0.199,,,,
3,set1__Potassium Acetate Carbon Source (20mM),-0.2125,0.055861435713737265,2.0,6.0,-0.173,7.0,-0.252,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-0.4365,0.009192388155425127,2.0,8.0,-0.43,9.0,-0.443,,,,
5,set5__D-Glucose carbon source,-0.14800000000000002,0.11455129855222071,2.0,10.0,-0.229,11.0,-0.067,,,,
6,set5__Levulinic Acid carbon source,-0.07825,0.13580715494160583,4.0,12.0,-0.257,13.0,0.057,14.0,-0.102,15.0,-0.011
7,set5__Vanillin carbon source,-0.010500000000000002,0.1025304832720494,2.0,16.0,-0.083,17.0,0.062,,,,
8,set5__p-Coumaric acid carbon source,-0.14900000000000002,0.021213203435596427,2.0,18.0,-0.134,19.0,-0.164,,,,
9,set6__D-Glucose carbon source,-0.102,,1.0,20.0,-0.102,,,,,,
10,set6__Ferulic Acid carbon source,0.106,,1.0,21.0,0.106,,,,,,
11,set6__benzoic acid carbon source,0.003,,1.0,22.0,0.003,,,,,,
12,set6__Valerolactam carbon source,-0.038,,1.0,23.0,-0.038,,,,,,
13,set6__D-Glucuronic Acid carbon source,0.183,,1.0,24.0,0.183,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-0.325,,1.0,25.0,-0.325,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-0.037,0.01414213562373095,2.0,26.0,-0.027,30.0,-0.047,,,,
16,set7__Valerolactam 10 mM carbon source,-0.173,,1.0,27.0,-0.173,,,,,,
17,set7__L-Lysine 10 mM carbon source,-0.216,,1.0,28.0,-0.216,,,,,,
18,set7__D-Lysine 10 mM carbon source,-0.053,0.01131370849898476,2.0,29.0,-0.045,31.0,-0.061,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-0.039,,1.0,32.0,-0.039,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,-0.023,,1.0,33.0,-0.023,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.128,,1.0,34.0,-0.128,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.273,0.07778174593052024,2.0,35.0,-0.328,47.0,-0.218,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.29500000000000004,0.06788225099390859,2.0,36.0,-0.343,49.0,-0.247,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,-0.252,,1.0,37.0,-0.252,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,-0.212,,1.0,38.0,-0.212,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,0.02,,1.0,39.0,0.02,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,0.018,,1.0,40.0,0.018,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.351,,1.0,41.0,-0.351,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.256,,1.0,42.0,-0.256,,,,,,
