,PP_3967
set1IT078,0.191
set1IT079,0.261
set1IT080,0.292
set1IT081,0.394
set1IT082,0.3
set1IT083,-0.092
set1IT084,0.197
set1IT085,-0.113
set1IT086,0.179
set1IT087,-0.089
set5IT075,0.052
set5IT076,-0.481
set5IT081,-0.103
set5IT082,-0.043
set5IT083,0.447
set5IT084,0.049
set5IT085,-0.044
set5IT086,0.528
set5IT087,0.264
set5IT088,0.102
set6IT057,-0.017
set6IT059,0.177
set6IT061,0.015
set6IT064,-0.185
set6IT065,0.063
set7IT042,0.012
set7IT044,-1.08
set7IT045,-0.092
set7IT055,-0.062
set7IT056,-0.396
set7IT057,-0.12
set7IT062,0.062
set8IT058,0.291
set8IT059,0.124
set8IT060,-0.626
set8IT062,0.071
set8IT064,0.385
set8IT070,0.281
set8IT073,-0.195
set8IT080,-0.115
set8IT081,-0.277
set8IT082,0.09
set8IT084,-0.457
set8IT085,-0.213
set8IT089,0.037
set8IT090,0.38
set8IT092,0.101
set8IT093,0.324
set8IT094,0.363
set8IT095,-0.089
set8IT096,0.45
set9IT020,0.12
set9IT022,-0.265
set9IT025,-0.196
set10IT006,-0.027
set10IT008,0.076
set10IT010,0.012
set10IT017,0.099
set10IT018,-0.146
set10IT019,0.048
set10IT020,0.424
set10IT021,-0.443
set10IT022,0.21
set10IT023,-0.009
set10IT024,0.024
set10IT025,-0.156
set10IT026,0.298
set10IT027,-0.193
set10IT028,-0.072
set10IT029,0.296
set10IT031,-0.395
set10IT032,-0.139
set10IT033,0.058
set10IT034,-0.063
set10IT035,0.037
set10IT036,-0.028
set10IT037,0.095
set10IT043,-0.179
set10IT044,-0.262
set10IT053,-0.263
set12IT001,-0.091
set12IT002,0.097
set12IT004,-0.059
set12IT007,0.067
set12IT008,-0.147
set12IT009,0.342
set12IT014,0.002
set12IT015,0.069
set12IT016,0.366
set12IT017,0.172
set12IT023,-0.133
set12IT024,0.241
set12IT025,0.034
set12IT026,0.43
set12IT027,0.16
set12IT028,-0.056
set12IT029,-0.361
set12IT031,-0.287
set12IT032,0.327
set12IT034,0.283
set12IT037,0.424
set12IT038,0.181
set12IT039,0.141
set12IT044,-0.079
set12IT046,0.053
set12IT053,-0.035
set12IT054,0.302
set12IT055,-0.363
set12IT056,-0.055
set12IT057,0.097
set12IT058,0.085
set12IT059,-0.198
set15IT054,0.095
set15IT057,-0.012
set15IT058,-0.075
set15IT059,-0.417
set15IT060,-0.271
set15IT061,0.185
set15IT062,0.291
set15IT063,0.155
set15IT064,0.082
set15IT065,-0.334
set15IT066,0.131
set15IT067,0.055
set15IT068,-0.519
set15IT071,-0.365
set15IT072,0.132
set15IT073,-0.093
set15IT074,-0.947
set15IT075,0.133
set15IT076,-0.234
set15IT077,-0.586
set15IT078,0.117
set15IT079,-0.661
set15IT080,-0.003
set15IT081,-0.182
set16IT004,0.226
set16IT005,0.133
set16IT006,0.249
set16IT007,-0.044
set16IT008,0.11
set16IT009,0.356
set16IT010,0.123
set16IT011,0.377
set16IT012,0.225
set16IT013,0.331
set16IT014,0.09
set16IT015,0.265
